// DefragMatchPeriodBonusId,DefragMatchId,BonusType,Param1,Param2,Param3,StartDate,EndDate,Memo
547,8,0,"50","0","0","2020/10/18 7:00:00","2020/10/19 2:00:00","リーグポイント獲得量：50%UP"
548,8,6,"2","0","0","2020/10/19 7:00:00","2020/10/20 2:00:00","レアドロップ率アップ"
549,8,4,"30","0","0","2020/10/20 7:00:00","2020/10/21 2:00:00","アダプタブル出現率：30%UP"
550,8,3,"20","0","0","2020/10/21 7:00:00","2020/10/22 2:00:00","サポートログクールタイム：20%短縮"
551,8,0,"20","0","0","2020/10/22 7:00:00","2020/10/23 2:00:00","リーグポイント獲得量：20%UP"
552,8,4,"30","0","0","2020/10/23 7:00:00","2020/10/24 2:00:00","アダプタブル出現率：30%UP"
553,8,3,"20","0","0","2020/10/24 7:00:00","2020/10/25 2:00:00","サポートログクールタイム：20%短縮"
554,8,0,"20","0","0","2020/10/25 7:00:00","2020/10/26 2:00:00","リーグポイント獲得量：20%UP"
555,8,4,"30","0","0","2020/10/26 7:00:00","2020/10/27 2:00:00","アダプタブル出現率：30%UP"
556,8,3,"20","0","0","2020/10/27 7:00:00","2020/10/28 2:00:00","サポートログクールタイム：20%短縮"
557,8,0,"20","0","0","2020/10/28 7:00:00","2020/10/29 2:00:00","リーグポイント獲得量：20%UP"
558,8,4,"30","0","0","2020/10/29 7:00:00","2020/10/30 2:00:00","アダプタブル出現率：30%UP"
559,8,3,"20","0","0","2020/10/30 7:00:00","2020/10/31 2:00:00","サポートログクールタイム：20%短縮"
560,8,0,"20","0","0","2020/10/31 7:00:00","2020/11/01 2:00:00","リーグポイント獲得量：20%UP"
561,8,4,"30","0","0","2020/11/01 7:00:00","2020/11/02 2:00:00","アダプタブル出現率：30%UP"
562,8,3,"20","0","0","2020/11/02 7:00:00","2020/11/03 2:00:00","サポートログクールタイム：20%短縮"
563,8,0,"20","0","0","2020/11/03 7:00:00","2020/11/04 2:00:00","リーグポイント獲得量：20%UP"
564,8,4,"30","0","0","2020/11/04 7:00:00","2020/11/05 2:00:00","アダプタブル出現率：30%UP"
565,8,3,"20","0","0","2020/11/05 7:00:00","2020/11/06 2:00:00","サポートログクールタイム：20%短縮"
566,8,0,"20","0","0","2020/11/06 7:00:00","2020/11/07 2:00:00","リーグポイント獲得量：20%UP"
567,8,4,"30","0","0","2020/11/07 7:00:00","2020/11/08 2:00:00","アダプタブル出現率：30%UP"
568,8,3,"20","0","0","2020/11/08 7:00:00","2020/11/09 2:00:00","サポートログクールタイム：20%短縮"
569,8,0,"20","0","0","2020/11/09 7:00:00","2020/11/10 2:00:00","リーグポイント獲得量：20%UP"
570,8,4,"30","0","0","2020/11/10 7:00:00","2020/11/11 2:00:00","アダプタブル出現率：30%UP"
571,8,3,"20","0","0","2020/11/11 7:00:00","2020/11/12 2:00:00","サポートログクールタイム：20%短縮"
572,8,0,"20","0","0","2020/11/12 7:00:00","2020/11/13 2:00:00","リーグポイント獲得量：20%UP"
573,8,4,"30","0","0","2020/11/13 7:00:00","2020/11/14 2:00:00","アダプタブル出現率：30%UP"
574,8,3,"20","0","0","2020/11/14 7:00:00","2020/11/15 2:00:00","サポートログクールタイム：20%短縮"
575,8,0,"20","0","0","2020/11/15 7:00:00","2020/11/16 2:00:00","リーグポイント獲得量：20%UP"
576,8,4,"30","0","0","2020/11/16 7:00:00","2020/11/17 2:00:00","アダプタブル出現率：30%UP"
577,8,3,"20","0","0","2020/11/17 7:00:00","2020/11/18 2:00:00","サポートログクールタイム：20%短縮"
578,8,0,"20","0","0","2020/11/18 7:00:00","2020/11/19 2:00:00","リーグポイント獲得量：20%UP"
579,8,4,"30","0","0","2020/11/19 7:00:00","2020/11/20 2:00:00","アダプタブル出現率：30%UP"
580,8,3,"20","0","0","2020/11/20 7:00:00","2020/11/21 2:00:00","サポートログクールタイム：20%短縮"
581,8,0,"20","0","0","2020/11/21 7:00:00","2020/11/22 2:00:00","リーグポイント獲得量：20%UP"
582,8,4,"30","0","0","2020/11/22 7:00:00","2020/11/23 2:00:00","アダプタブル出現率：30%UP"
583,8,3,"20","0","0","2020/11/23 7:00:00","2020/11/24 2:00:00","サポートログクールタイム：20%短縮"
584,8,6,"2","0","0","2020/11/24 7:00:00","2020/11/25 2:00:00","レアドロップ率アップ"
585,8,6,"2","0","0","2020/11/25 7:00:00","2020/11/26 2:00:00","レアドロップ率アップ"
586,8,6,"2","0","0","2020/11/26 7:00:00","2020/11/27 2:00:00","レアドロップ率アップ"
587,8,6,"2","0","0","2020/11/27 7:00:00","2020/11/28 2:00:00","レアドロップ率アップ"
588,8,0,"50","0","0","2020/11/28 7:00:00","2020/11/29 2:00:00","リーグポイント獲得量：50%UP"
589,8,0,"50","0","0","2020/11/29 7:00:00","2020/11/30 2:00:00","リーグポイント獲得量：50%UP"
590,8,6,"2","0","0","2020/11/30 7:00:00","2020/12/01 2:00:00","レアドロップ率アップ"
591,9,6,"2","0","0","2020/11/02 7:00:00","2020/11/03 2:00:00","レアドロップ率アップ"
592,9,0,"50","0","0","2020/11/03 7:00:00","2020/11/04 2:00:00","リーグポイント獲得量：50%UP"
593,9,4,"30","0","0","2020/11/04 7:00:00","2020/11/05 2:00:00","アダプタブル出現率：30%UP"
594,9,1,"1","0","0","2020/11/05 7:00:00","2020/11/06 2:00:00","リーグスコア獲得量：1UP"
595,9,3,"20","0","0","2020/11/06 7:00:00","2020/11/07 2:00:00","サポートログクールタイム：20%短縮"
596,9,4,"30","0","0","2020/11/07 7:00:00","2020/11/08 2:00:00","アダプタブル出現率：30%UP"
597,9,0,"20","0","0","2020/11/08 7:00:00","2020/11/09 2:00:00","リーグポイント獲得量：20%UP"
598,9,6,"2","0","0","2020/11/09 7:00:00","2020/11/10 2:00:00","レアドロップ率アップ"
599,9,0,"50","0","0","2020/11/10 7:00:00","2020/11/11 2:00:00","リーグポイント獲得量：50%UP"
600,9,4,"30","0","0","2020/11/11 7:00:00","2020/11/12 2:00:00","アダプタブル出現率：30%UP"
601,9,1,"1","0","0","2020/11/12 7:00:00","2020/11/13 2:00:00","リーグスコア獲得量：1UP"
602,9,3,"20","0","0","2020/11/13 7:00:00","2020/11/14 2:00:00","サポートログクールタイム：20%短縮"
603,9,6,"2","0","0","2020/11/14 7:00:00","2020/11/15 2:00:00","レアドロップ率アップ"
604,9,0,"50","0","0","2020/11/15 7:00:00","2020/11/16 2:00:00","リーグポイント獲得量：50%UP"
605,9,6,"2","0","0","2020/11/16 7:00:00","2020/11/17 2:00:00","レアドロップ率アップ"
606,9,0,"50","0","0","2020/11/17 7:00:00","2020/11/18 2:00:00","リーグポイント獲得量：50%UP"
607,9,4,"30","0","0","2020/11/18 7:00:00","2020/11/19 2:00:00","アダプタブル出現率：30%UP"
608,9,1,"1","0","0","2020/11/19 7:00:00","2020/11/20 2:00:00","リーグスコア獲得量：1UP"
609,9,3,"20","0","0","2020/11/20 7:00:00","2020/11/21 2:00:00","サポートログクールタイム：20%短縮"
610,9,6,"2","0","0","2020/11/21 7:00:00","2020/11/22 2:00:00","レアドロップ率アップ"
611,9,0,"50","0","0","2020/11/22 7:00:00","2020/11/23 2:00:00","リーグポイント獲得量：50%UP"
612,9,6,"2","0","0","2020/11/23 7:00:00","2020/11/24 2:00:00","レアドロップ率アップ"
613,9,0,"50","0","0","2020/11/24 7:00:00","2020/11/25 2:00:00","リーグポイント獲得量：50%UP"
614,9,4,"30","0","0","2020/11/25 7:00:00","2020/11/26 2:00:00","アダプタブル出現率：30%UP"
615,9,1,"1","0","0","2020/11/26 7:00:00","2020/11/27 2:00:00","リーグスコア獲得量：1UP"
616,9,3,"20","0","0","2020/11/27 7:00:00","2020/11/28 2:00:00","サポートログクールタイム：20%短縮"
617,9,6,"2","0","0","2020/12/01 7:00:00","2020/12/02 2:00:00","レアドロップ率アップ"
618,9,6,"2","0","0","2020/12/02 7:00:00","2020/12/03 2:00:00","レアドロップ率アップ"
619,9,6,"2","0","0","2020/12/03 7:00:00","2020/12/04 2:00:00","レアドロップ率アップ"
620,9,6,"2","0","0","2020/12/04 7:00:00","2020/12/05 2:00:00","レアドロップ率アップ"
621,9,0,"50","0","0","2020/12/05 7:00:00","2020/12/06 2:00:00","リーグポイント獲得量：50%UP"
622,9,0,"50","0","0","2020/12/06 7:00:00","2020/12/07 2:00:00","リーグポイント獲得量：50%UP"
623,9,6,"2","0","0","2020/12/07 7:00:00","2020/12/08 2:00:00","レアドロップ率アップ"
624,9,4,"30","0","0","2020/12/08 7:00:00","2020/12/09 2:00:00","アダプタブル出現率：30%UP"
625,9,3,"20","0","0","2020/12/09 7:00:00","2020/12/10 2:00:00","サポートログクールタイム：20%短縮"
626,9,0,"20","0","0","2020/12/10 7:00:00","2020/12/11 2:00:00","リーグポイント獲得量：20%UP"
627,9,4,"30","0","0","2020/12/11 7:00:00","2020/12/12 2:00:00","アダプタブル出現率：30%UP"
628,9,3,"20","0","0","2020/12/12 7:00:00","2020/12/13 2:00:00","サポートログクールタイム：20%短縮"
629,9,0,"20","0","0","2020/12/13 7:00:00","2020/12/14 2:00:00","リーグポイント獲得量：20%UP"
630,9,4,"30","0","0","2020/12/14 7:00:00","2020/12/15 2:00:00","アダプタブル出現率：30%UP"
631,9,3,"20","0","0","2020/12/15 7:00:00","2020/12/16 2:00:00","サポートログクールタイム：20%短縮"
632,9,0,"20","0","0","2020/12/16 7:00:00","2020/12/17 2:00:00","リーグポイント獲得量：20%UP"
633,9,4,"30","0","0","2020/12/17 7:00:00","2020/12/18 2:00:00","アダプタブル出現率：30%UP"
634,9,3,"20","0","0","2020/12/18 7:00:00","2020/12/19 2:00:00","サポートログクールタイム：20%短縮"
635,9,0,"20","0","0","2020/12/19 7:00:00","2020/12/20 2:00:00","リーグポイント獲得量：20%UP"
636,9,4,"30","0","0","2020/12/20 7:00:00","2020/12/21 2:00:00","アダプタブル出現率：30%UP"
637,9,3,"20","0","0","2020/12/21 7:00:00","2020/12/22 2:00:00","サポートログクールタイム：20%短縮"
638,9,0,"20","0","0","2020/12/22 7:00:00","2020/12/23 2:00:00","リーグポイント獲得量：20%UP"
639,9,4,"30","0","0","2020/12/23 7:00:00","2020/12/24 2:00:00","アダプタブル出現率：30%UP"
640,9,3,"20","0","0","2020/12/24 7:00:00","2020/12/25 2:00:00","サポートログクールタイム：20%短縮"
641,9,0,"20","0","0","2020/12/25 7:00:00","2020/12/26 2:00:00","リーグポイント獲得量：20%UP"
642,9,4,"30","0","0","2020/12/26 7:00:00","2020/12/27 2:00:00","アダプタブル出現率：30%UP"
643,9,3,"20","0","0","2020/12/27 7:00:00","2020/12/28 2:00:00","サポートログクールタイム：20%短縮"
644,9,0,"20","0","0","2020/12/28 7:00:00","2020/12/29 2:00:00","リーグポイント獲得量：20%UP"
645,9,4,"30","0","0","2020/12/29 7:00:00","2020/12/30 2:00:00","アダプタブル出現率：30%UP"
646,9,3,"20","0","0","2020/12/30 7:00:00","2020/12/31 2:00:00","サポートログクールタイム：20%短縮"
647,9,0,"20","0","0","2020/12/31 7:00:00","2021/01/01 2:00:00","リーグポイント獲得量：20%UP"
648,9,4,"30","0","0","2021/01/01 7:00:00","2021/01/02 2:00:00","アダプタブル出現率：30%UP"
649,9,3,"20","0","0","2021/01/02 7:00:00","2021/01/03 2:00:00","サポートログクールタイム：20%短縮"
650,9,0,"20","0","0","2021/01/03 7:00:00","2021/01/04 2:00:00","リーグポイント獲得量：20%UP"
651,9,4,"30","0","0","2021/01/04 7:00:00","2021/01/05 2:00:00","アダプタブル出現率：30%UP"
652,9,3,"20","0","0","2021/01/05 7:00:00","2021/01/06 2:00:00","サポートログクールタイム：20%短縮"
653,9,0,"20","0","0","2021/01/06 7:00:00","2021/01/07 2:00:00","リーグポイント獲得量：20%UP"
654,9,4,"30","0","0","2021/01/07 7:00:00","2021/01/08 2:00:00","アダプタブル出現率：30%UP"
655,9,3,"20","0","0","2021/01/08 7:00:00","2021/01/09 2:00:00","サポートログクールタイム：20%短縮"
656,9,0,"20","0","0","2021/01/09 7:00:00","2021/01/10 2:00:00","リーグポイント獲得量：20%UP"
657,9,4,"30","0","0","2021/01/10 7:00:00","2021/01/11 2:00:00","アダプタブル出現率：30%UP"
658,9,3,"20","0","0","2021/01/11 7:00:00","2021/01/12 2:00:00","サポートログクールタイム：20%短縮"
659,9,6,"2","0","0","2021/01/12 7:00:00","2021/01/13 2:00:00","レアドロップ率アップ"
660,9,6,"2","0","0","2021/01/13 7:00:00","2021/01/14 2:00:00","レアドロップ率アップ"
661,9,6,"2","0","0","2021/01/14 7:00:00","2021/01/15 2:00:00","レアドロップ率アップ"
662,9,6,"2","0","0","2021/01/15 7:00:00","2021/01/16 2:00:00","レアドロップ率アップ"
663,9,0,"50","0","0","2021/01/16 7:00:00","2021/01/17 2:00:00","リーグポイント獲得量：50%UP"
664,9,0,"50","0","0","2021/01/17 7:00:00","2021/01/18 2:00:00","リーグポイント獲得量：50%UP"
665,9,6,"2","0","0","2021/01/18 7:00:00","2021/01/19 2:00:00","レアドロップ率アップ"
666,9,6,"2","0","0","2021/01/19 7:00:00","2021/01/20 2:00:00","レアドロップ率アップ"
667,9,6,"2","0","0","2021/01/20 7:00:00","2021/01/21 2:00:00","レアドロップ率アップ"
668,9,6,"2","0","0","2021/01/21 7:00:00","2021/01/22 2:00:00","レアドロップ率アップ"
669,9,6,"2","0","0","2021/01/22 7:00:00","2021/01/23 2:00:00","レアドロップ率アップ"
670,9,0,"50","0","0","2021/01/23 7:00:00","2021/01/24 2:00:00","リーグポイント獲得量：50%UP"
671,9,0,"50","0","0","2021/01/24 7:00:00","2021/01/25 2:00:00","リーグポイント獲得量：50%UP"
672,9,6,"2","0","0","2021/01/25 7:00:00","2021/01/26 2:00:00","レアドロップ率アップ"
673,10,6,"2","0","0","2020/12/21 7:00:00","2020/12/22 2:00:00","レアドロップ率アップ"
674,10,0,"50","0","0","2020/12/22 7:00:00","2020/12/23 2:00:00","リーグポイント獲得量：50%UP"
675,10,4,"30","0","0","2020/12/23 7:00:00","2020/12/24 2:00:00","アダプタブル出現率：30%UP"
676,10,1,"1","0","0","2020/12/24 7:00:00","2020/12/25 2:00:00","リーグスコア獲得量：1UP"
677,10,3,"20","0","0","2020/12/25 7:00:00","2020/12/26 2:00:00","サポートログクールタイム：20%短縮"
678,10,4,"30","0","0","2020/12/26 7:00:00","2020/12/27 2:00:00","アダプタブル出現率：30%UP"
679,10,0,"20","0","0","2020/12/27 7:00:00","2020/12/28 2:00:00","リーグポイント獲得量：20%UP"
680,10,6,"2","0","0","2020/12/28 7:00:00","2020/12/29 2:00:00","レアドロップ率アップ"
681,10,0,"50","0","0","2020/12/29 7:00:00","2020/12/30 2:00:00","リーグポイント獲得量：50%UP"
682,10,4,"30","0","0","2020/12/30 7:00:00","2020/12/31 2:00:00","アダプタブル出現率：30%UP"
683,10,1,"1","0","0","2020/12/31 7:00:00","2021/01/01 2:00:00","リーグスコア獲得量：1UP"
684,10,3,"20","0","0","2021/01/01 7:00:00","2021/01/02 2:00:00","サポートログクールタイム：20%短縮"
685,10,6,"2","0","0","2021/01/02 7:00:00","2021/01/03 2:00:00","レアドロップ率アップ"
686,10,0,"50","0","0","2021/01/03 7:00:00","2021/01/04 2:00:00","リーグポイント獲得量：50%UP"
687,10,6,"2","0","0","2021/01/04 7:00:00","2021/01/05 2:00:00","レアドロップ率アップ"
688,10,0,"50","0","0","2021/01/05 7:00:00","2021/01/06 2:00:00","リーグポイント獲得量：50%UP"
689,10,4,"30","0","0","2021/01/06 7:00:00","2021/01/07 2:00:00","アダプタブル出現率：30%UP"
690,10,1,"1","0","0","2021/01/07 7:00:00","2021/01/08 2:00:00","リーグスコア獲得量：1UP"
691,10,3,"20","0","0","2021/01/08 7:00:00","2021/01/09 2:00:00","サポートログクールタイム：20%短縮"
692,10,6,"2","0","0","2021/01/09 7:00:00","2021/01/10 2:00:00","レアドロップ率アップ"
693,10,0,"50","0","0","2021/01/10 7:00:00","2021/01/11 2:00:00","リーグポイント獲得量：50%UP"
694,10,6,"2","0","0","2021/01/11 7:00:00","2021/01/12 2:00:00","レアドロップ率アップ"
695,10,0,"50","0","0","2021/01/12 7:00:00","2021/01/13 2:00:00","リーグポイント獲得量：50%UP"
696,10,4,"30","0","0","2021/01/13 7:00:00","2021/01/14 2:00:00","アダプタブル出現率：30%UP"
697,10,1,"1","0","0","2021/01/14 7:00:00","2021/01/15 2:00:00","リーグスコア獲得量：1UP"
698,10,3,"20","0","0","2021/01/15 7:00:00","2021/01/16 2:00:00","サポートログクールタイム：20%短縮"
699,10,6,"2","0","0","2021/01/16 7:00:00","2021/01/17 2:00:00","レアドロップ率アップ"
700,10,0,"50","0","0","2021/01/17 7:00:00","2021/01/18 2:00:00","リーグポイント獲得量：50%UP"
701,10,6,"2","0","0","2021/01/18 7:00:00","2021/01/19 2:00:00","レアドロップ率アップ"
702,10,0,"50","0","0","2021/01/19 7:00:00","2021/01/20 2:00:00","リーグポイント獲得量：50%UP"
703,10,4,"30","0","0","2021/01/20 7:00:00","2021/01/21 2:00:00","アダプタブル出現率：30%UP"
704,10,1,"1","0","0","2021/01/21 7:00:00","2021/01/22 2:00:00","リーグスコア獲得量：1UP"
705,10,3,"20","0","0","2021/01/22 7:00:00","2021/01/23 2:00:00","サポートログクールタイム：20%短縮"
706,10,6,"2","0","0","2021/01/26 7:00:00","2021/01/27 2:00:00","レアドロップ率アップ"
707,10,6,"2","0","0","2021/01/27 7:00:00","2021/01/28 2:00:00","レアドロップ率アップ"
708,10,6,"2","0","0","2021/01/28 7:00:00","2021/01/29 2:00:00","レアドロップ率アップ"
709,10,6,"2","0","0","2021/01/29 7:00:00","2021/01/30 2:00:00","レアドロップ率アップ"
710,10,0,"50","0","0","2021/01/30 7:00:00","2021/01/31 2:00:00","リーグポイント獲得量：50%UP"
711,10,0,"50","0","0","2021/01/31 7:00:00","2021/02/01 2:00:00","リーグポイント獲得量：50%UP"
712,10,6,"2","0","0","2021/02/01 7:00:00","2021/02/02 2:00:00","レアドロップ率アップ"
713,10,4,"30","0","0","2021/02/02 7:00:00","2021/02/03 2:00:00","アダプタブル出現率：30%UP"
714,10,3,"20","0","0","2021/02/03 7:00:00","2021/02/04 2:00:00","サポートログクールタイム：20%短縮"
715,10,0,"20","0","0","2021/02/04 7:00:00","2021/02/05 2:00:00","リーグポイント獲得量：20%UP"
716,10,4,"30","0","0","2021/02/05 7:00:00","2021/02/06 2:00:00","アダプタブル出現率：30%UP"
717,10,3,"20","0","0","2021/02/06 7:00:00","2021/02/07 2:00:00","サポートログクールタイム：20%短縮"
718,10,0,"20","0","0","2021/02/07 7:00:00","2021/02/08 2:00:00","リーグポイント獲得量：20%UP"
719,10,4,"30","0","0","2021/02/08 7:00:00","2021/02/09 2:00:00","アダプタブル出現率：30%UP"
720,10,3,"20","0","0","2021/02/09 7:00:00","2021/02/10 2:00:00","サポートログクールタイム：20%短縮"
721,10,0,"20","0","0","2021/02/10 7:00:00","2021/02/11 2:00:00","リーグポイント獲得量：20%UP"
722,10,4,"30","0","0","2021/02/11 7:00:00","2021/02/12 2:00:00","アダプタブル出現率：30%UP"
723,10,3,"20","0","0","2021/02/12 7:00:00","2021/02/13 2:00:00","サポートログクールタイム：20%短縮"
724,10,0,"20","0","0","2021/02/13 7:00:00","2021/02/14 2:00:00","リーグポイント獲得量：20%UP"
725,10,4,"30","0","0","2021/02/14 7:00:00","2021/02/15 2:00:00","アダプタブル出現率：30%UP"
726,10,3,"20","0","0","2021/02/15 7:00:00","2021/02/16 2:00:00","サポートログクールタイム：20%短縮"
727,10,0,"20","0","0","2021/02/16 7:00:00","2021/02/17 2:00:00","リーグポイント獲得量：20%UP"
728,10,4,"30","0","0","2021/02/17 7:00:00","2021/02/18 2:00:00","アダプタブル出現率：30%UP"
729,10,3,"20","0","0","2021/02/18 7:00:00","2021/02/19 2:00:00","サポートログクールタイム：20%短縮"
730,10,0,"20","0","0","2021/02/19 7:00:00","2021/02/20 2:00:00","リーグポイント獲得量：20%UP"
731,10,4,"30","0","0","2021/02/20 7:00:00","2021/02/21 2:00:00","アダプタブル出現率：30%UP"
732,10,3,"20","0","0","2021/02/21 7:00:00","2021/02/22 2:00:00","サポートログクールタイム：20%短縮"
733,10,0,"20","0","0","2021/02/22 7:00:00","2021/02/23 2:00:00","リーグポイント獲得量：20%UP"
734,10,4,"30","0","0","2021/02/23 7:00:00","2021/02/24 2:00:00","アダプタブル出現率：30%UP"
735,10,3,"20","0","0","2021/02/24 7:00:00","2021/02/25 2:00:00","サポートログクールタイム：20%短縮"
736,10,0,"20","0","0","2021/02/25 7:00:00","2021/02/26 2:00:00","リーグポイント獲得量：20%UP"
737,10,4,"30","0","0","2021/02/26 7:00:00","2021/02/27 2:00:00","アダプタブル出現率：30%UP"
738,10,3,"20","0","0","2021/02/27 7:00:00","2021/02/28 2:00:00","サポートログクールタイム：20%短縮"
739,10,0,"20","0","0","2021/02/28 7:00:00","2021/03/01 2:00:00","リーグポイント獲得量：20%UP"
740,10,4,"30","0","0","2021/03/01 7:00:00","2021/03/02 2:00:00","アダプタブル出現率：30%UP"
741,10,3,"20","0","0","2021/03/02 7:00:00","2021/03/03 2:00:00","サポートログクールタイム：20%短縮"
742,10,0,"20","0","0","2021/03/03 7:00:00","2021/03/04 2:00:00","リーグポイント獲得量：20%UP"
743,10,4,"30","0","0","2021/03/04 7:00:00","2021/03/05 2:00:00","アダプタブル出現率：30%UP"
744,10,3,"20","0","0","2021/03/05 7:00:00","2021/03/06 2:00:00","サポートログクールタイム：20%短縮"
745,10,0,"20","0","0","2021/03/06 7:00:00","2021/03/07 2:00:00","リーグポイント獲得量：20%UP"
746,10,4,"30","0","0","2021/03/07 7:00:00","2021/03/08 2:00:00","アダプタブル出現率：30%UP"
747,10,3,"20","0","0","2021/03/08 7:00:00","2021/03/09 2:00:00","サポートログクールタイム：20%短縮"
748,10,6,"2","0","0","2021/03/09 7:00:00","2021/03/10 2:00:00","レアドロップ率アップ"
749,10,6,"2","0","0","2021/03/10 7:00:00","2021/03/11 2:00:00","レアドロップ率アップ"
750,10,0,"50","0","0","2021/03/11 7:00:00","2021/03/12 2:00:00","リーグポイント獲得量：50%UP"
751,10,6,"2","0","0","2021/03/12 7:00:00","2021/03/13 2:00:00","レアドロップ率アップ"
752,10,6,"2","0","0","2021/03/13 7:00:00","2021/03/14 2:00:00","レアドロップ率アップ"
753,10,0,"50","0","0","2021/03/14 7:00:00","2021/03/15 2:00:00","リーグポイント獲得量：50%UP"
754,10,6,"2","0","0","2021/03/15 7:00:00","2021/03/16 2:00:00","レアドロップ率アップ"
755,10,6,"2","0","0","2021/03/16 7:00:00","2021/03/17 2:00:00","レアドロップ率アップ"
756,10,0,"50","0","0","2021/03/17 7:00:00","2021/03/18 2:00:00","リーグポイント獲得量：50%UP"
757,10,6,"2","0","0","2021/03/18 7:00:00","2021/03/19 2:00:00","レアドロップ率アップ"
758,10,6,"2","0","0","2021/03/19 7:00:00","2021/03/20 2:00:00","レアドロップ率アップ"
759,10,0,"50","0","0","2021/03/20 7:00:00","2021/03/21 2:00:00","リーグポイント獲得量：50%UP"
760,10,6,"2","0","0","2021/03/21 7:00:00","2021/03/22 2:00:00","レアドロップ率アップ"
761,10,6,"2","0","0","2021/03/22 7:00:00","2021/03/23 2:00:00","レアドロップ率アップ"
762,11,6,"2","0","0","2021/03/01 7:00:00","2021/03/02 2:00:00","レアドロップ率アップ"
763,11,0,"50","0","0","2021/03/02 7:00:00","2021/03/03 2:00:00","リーグポイント獲得量：50%UP"
764,11,4,"30","0","0","2021/03/03 7:00:00","2021/03/04 2:00:00","アダプタブル出現率：30%UP"
765,11,1,"1","0","0","2021/03/04 7:00:00","2021/03/05 2:00:00","リーグスコア獲得量：1UP"
766,11,3,"20","0","0","2021/03/05 7:00:00","2021/03/06 2:00:00","サポートログクールタイム：20%短縮"
767,11,4,"30","0","0","2021/03/06 7:00:00","2021/03/07 2:00:00","アダプタブル出現率：30%UP"
768,11,0,"20","0","0","2021/03/07 7:00:00","2021/03/08 2:00:00","リーグポイント獲得量：20%UP"
769,11,6,"2","0","0","2021/03/08 7:00:00","2021/03/09 2:00:00","レアドロップ率アップ"
770,11,0,"50","0","0","2021/03/09 7:00:00","2021/03/10 2:00:00","リーグポイント獲得量：50%UP"
771,11,4,"30","0","0","2021/03/10 7:00:00","2021/03/11 2:00:00","アダプタブル出現率：30%UP"
772,11,1,"1","0","0","2021/03/11 7:00:00","2021/03/12 2:00:00","リーグスコア獲得量：1UP"
773,11,3,"20","0","0","2021/03/12 7:00:00","2021/03/13 2:00:00","サポートログクールタイム：20%短縮"
774,11,6,"2","0","0","2021/03/13 7:00:00","2021/03/14 2:00:00","レアドロップ率アップ"
775,11,0,"50","0","0","2021/03/14 7:00:00","2021/03/15 2:00:00","リーグポイント獲得量：50%UP"
776,11,6,"2","0","0","2021/03/15 7:00:00","2021/03/16 2:00:00","レアドロップ率アップ"
777,11,0,"50","0","0","2021/03/16 7:00:00","2021/03/17 2:00:00","リーグポイント獲得量：50%UP"
778,11,4,"30","0","0","2021/03/17 7:00:00","2021/03/18 2:00:00","アダプタブル出現率：30%UP"
779,11,1,"1","0","0","2021/03/18 7:00:00","2021/03/19 2:00:00","リーグスコア獲得量：1UP"
780,11,3,"20","0","0","2021/03/19 7:00:00","2021/03/20 2:00:00","サポートログクールタイム：20%短縮"
781,11,6,"2","0","0","2021/03/23 7:00:00","2021/03/24 2:00:00","レアドロップ率アップ"
782,11,6,"2","0","0","2021/03/24 7:00:00","2021/03/25 2:00:00","レアドロップ率アップ"
783,11,6,"2","0","0","2021/03/25 7:00:00","2021/03/26 2:00:00","レアドロップ率アップ"
784,11,6,"2","0","0","2021/03/26 7:00:00","2021/03/27 2:00:00","レアドロップ率アップ"
785,11,0,"50","0","0","2021/03/27 7:00:00","2021/03/28 2:00:00","リーグポイント獲得量：50%UP"
786,11,0,"50","0","0","2021/03/28 7:00:00","2021/03/29 2:00:00","リーグポイント獲得量：50%UP"
787,11,6,"2","0","0","2021/03/29 7:00:00","2021/03/30 2:00:00","レアドロップ率アップ"
788,11,4,"30","0","0","2021/03/30 7:00:00","2021/03/31 2:00:00","アダプタブル出現率：30%UP"
789,11,3,"20","0","0","2021/03/31 7:00:00","2021/04/01 2:00:00","サポートログクールタイム：20%短縮"
790,11,0,"20","0","0","2021/04/01 7:00:00","2021/04/02 2:00:00","リーグポイント獲得量：20%UP"
791,11,4,"30","0","0","2021/04/02 7:00:00","2021/04/03 2:00:00","アダプタブル出現率：30%UP"
792,11,3,"20","0","0","2021/04/03 7:00:00","2021/04/04 2:00:00","サポートログクールタイム：20%短縮"
793,11,0,"20","0","0","2021/04/04 7:00:00","2021/04/05 2:00:00","リーグポイント獲得量：20%UP"
794,11,4,"30","0","0","2021/04/05 7:00:00","2021/04/06 2:00:00","アダプタブル出現率：30%UP"
795,11,3,"20","0","0","2021/04/06 7:00:00","2021/04/07 2:00:00","サポートログクールタイム：20%短縮"
796,11,0,"20","0","0","2021/04/07 7:00:00","2021/04/08 2:00:00","リーグポイント獲得量：20%UP"
797,11,4,"30","0","0","2021/04/08 7:00:00","2021/04/09 2:00:00","アダプタブル出現率：30%UP"
798,11,3,"20","0","0","2021/04/09 7:00:00","2021/04/10 2:00:00","サポートログクールタイム：20%短縮"
799,11,0,"20","0","0","2021/04/10 7:00:00","2021/04/11 2:00:00","リーグポイント獲得量：20%UP"
800,11,4,"30","0","0","2021/04/11 7:00:00","2021/04/12 2:00:00","アダプタブル出現率：30%UP"
801,11,3,"20","0","0","2021/04/12 7:00:00","2021/04/13 2:00:00","サポートログクールタイム：20%短縮"
