// RewardTableId,RewardTableSubId,UnanalyzedLogGradeId,CommonRewardType,CommonRewardId,CommonRewardNum,StrengthMin,StrengthMax,PropertyTableSubId,QuestInfoDisplayFlag,Rate
9905,205002,3,3,110090,1,0,0,0,True,700
9906,205002,3,3,110100,1,0,0,0,True,700
9907,205002,3,3,110110,1,0,0,0,True,700
9908,205002,3,3,110120,1,0,0,0,True,700
9909,205002,3,3,110130,1,0,0,0,True,700
9910,205002,3,3,110140,1,0,0,0,True,700
9911,205002,3,3,110150,1,0,0,0,True,700
9912,205002,3,3,110160,1,0,0,0,True,700
9913,205002,3,3,110170,1,0,0,0,True,700
9914,205002,3,3,110180,1,0,0,0,True,700
9915,205002,3,3,110190,1,0,0,0,True,700
9916,205002,3,3,110200,1,0,0,0,True,700
9917,205002,3,3,110210,1,0,0,0,True,500
9918,205002,3,3,110220,1,0,0,0,True,250
9919,205002,3,3,110230,1,0,0,0,True,250
9920,205002,3,3,110240,1,0,0,0,True,250
9921,205002,3,3,110250,1,0,0,0,True,250
9922,205002,3,3,110260,1,0,0,0,True,250
9923,205002,3,3,110270,1,0,0,0,True,250
9924,205002,3,3,110620,1,0,0,0,True,250
9925,205002,3,3,110670,1,0,0,0,True,250
9926,205002,4,3,140000,1,0,0,0,True,400
9927,205002,4,3,150010,1,0,0,0,True,150
9928,205002,4,3,150020,1,0,0,0,True,150
9929,205002,4,3,150030,1,0,0,0,True,150
9930,205002,4,3,150040,1,0,0,0,True,150
9932,205003,3,1,118000020,1,0,0,210120,True,1500
9933,205003,3,1,118000030,1,0,0,210120,True,1500
9934,205003,3,1,118000040,1,0,0,210120,True,1500
9935,205003,3,1,106000060,1,0,0,210120,True,1500
9936,205003,3,1,106000070,1,0,0,210020,True,1500
9937,205003,3,1,106000080,1,0,0,210020,True,1500
9938,205003,3,1,101000070,1,0,0,210060,True,1500
9939,205003,3,1,110000060,1,0,0,210150,True,1500
9940,205003,3,1,104000060,1,0,0,210020,True,1500
9941,205003,3,1,104000070,1,0,0,210120,True,1500
9942,205003,3,1,104000080,1,0,0,210120,True,1500
9943,205003,3,1,102000050,1,0,0,210070,True,1500
9944,205003,3,1,104000170,1,0,0,210020,True,1500
9945,205003,3,1,104000260,1,0,0,210020,True,1500
9946,205003,4,1,118000050,1,0,0,210120,True,800
9947,205003,4,1,118000060,1,0,0,210120,True,800
9948,205003,4,1,106000100,1,0,0,210020,False,800
9949,205003,4,1,106000110,1,0,0,210020,False,800
9950,205003,4,1,104000090,1,0,0,210120,False,800
9951,205003,4,1,104000100,1,0,0,210120,False,800
9952,205003,4,1,104000110,1,0,0,210020,False,800
9953,205003,4,1,104000270,1,0,0,210020,True,800
9954,205003,4,1,107000090,1,0,0,210040,True,800
9955,205003,4,1,104000180,1,0,0,210020,True,800
9956,205003,5,1,118000070,1,0,0,210120,True,250
9957,205003,5,1,106000120,1,0,0,210120,True,250
9958,205003,5,1,104000120,1,0,0,210120,True,250
9959,205003,5,1,104000190,1,0,0,210020,True,250
9960,205003,1,2,103000000,1,60,60,220020,True,5000
9961,205003,2,2,103000001,1,60,60,20050,True,4000
9962,205003,3,2,103000002,1,60,60,220020,True,3000
9963,205003,4,2,103000003,1,60,60,220020,True,1000
9964,205003,5,2,103000004,1,60,60,220020,True,500
9965,205003,1,2,111000000,1,60,60,220070,True,5000
9966,205003,2,2,111000001,1,60,60,220060,True,4000
9967,205003,3,2,111000002,1,60,60,220010,True,3000
9968,205003,4,2,111000003,1,60,60,220070,True,1000
9969,205003,5,2,111000004,1,60,60,220070,True,500
9970,205003,1,2,115000000,1,60,60,220010,True,4800
9971,205003,2,2,115000001,1,60,60,220010,True,3800
9972,205003,3,2,115000002,1,60,60,220010,True,2900
9973,205003,4,2,115000003,1,60,60,220010,True,1000
9974,205003,5,2,115000004,1,60,60,220010,True,500
9975,205003,4,3,120024,1,0,0,0,True,3750
9976,205003,4,3,120034,1,0,0,0,True,3750
9977,205003,4,3,120044,1,0,0,0,True,3750
9978,205003,4,3,120054,1,0,0,0,True,3750
9979,205003,3,3,120241,1,0,0,0,True,100
9980,205003,3,3,120251,1,0,0,0,True,100
9981,205003,3,3,120261,1,0,0,0,True,100
9982,205003,3,3,120271,1,0,0,0,True,100
9983,205003,3,3,120300,1,0,0,0,True,750
9984,205003,3,3,120310,1,0,0,0,True,750
9985,205003,3,3,120320,1,0,0,0,True,750
9986,205003,3,3,120330,1,0,0,0,True,750
9987,205003,3,3,120340,1,0,0,0,True,750
9988,205003,3,3,120350,1,0,0,0,True,750
9989,205003,3,3,120360,1,0,0,0,True,1000
9990,205003,3,3,120370,1,0,0,0,True,1000
9991,205003,3,3,120380,1,0,0,0,True,1000
9992,205003,3,3,120390,1,0,0,0,True,1000
9993,205003,3,3,120400,1,0,0,0,True,150
9994,205003,3,3,120410,1,0,0,0,True,150
9995,205003,3,3,120420,1,0,0,0,True,150
9996,205003,3,3,120430,1,0,0,0,True,150
9997,205003,3,3,120450,1,0,0,0,True,150
9998,205003,3,3,120460,1,0,0,0,True,150
9999,205003,3,3,120550,1,0,0,0,True,150
10000,205003,3,3,120560,1,0,0,0,True,150
10001,205003,3,3,120570,1,0,0,0,True,1000
10002,205003,3,3,120990,1,0,0,0,True,750
10003,205003,3,3,121000,1,0,0,0,True,750
10004,205003,3,3,121010,1,0,0,0,True,750
10005,205003,3,3,121020,1,0,0,0,True,650
10006,205003,4,3,140000,1,0,0,0,True,400
10007,205003,4,3,150010,1,0,0,0,True,150
10008,205003,4,3,150020,1,0,0,0,True,150
10009,205003,4,3,150030,1,0,0,0,True,150
10010,205003,4,3,150040,1,0,0,0,True,150
10012,205004,3,1,111000010,1,0,0,210020,True,1750
10013,205004,3,1,111000020,1,0,0,210020,True,1750
10014,205004,3,1,111000030,1,0,0,210020,True,1750
10015,205004,3,1,112000020,1,0,0,210010,True,1750
10016,205004,3,1,112000030,1,0,0,210010,True,1750
10017,205004,3,1,108000060,1,0,0,210050,True,1750
10018,205004,3,1,108000070,1,0,0,210050,True,1750
10019,205004,3,1,108000080,1,0,0,210050,True,1750
10020,205004,3,1,107000050,1,0,0,210040,True,1750
10021,205004,3,1,112000010,1,0,0,210010,True,1750
10022,205004,3,1,110000070,1,0,0,210140,True,1750
10023,205004,3,1,110000080,1,0,0,210140,True,1750
10024,205004,4,1,111000040,1,0,0,210020,True,1600
10025,205004,4,1,112000040,1,0,0,210010,True,1600
10026,205004,4,1,108000100,1,0,0,210050,True,1600
10027,205004,4,1,105000090,1,0,0,210090,True,1600
10028,205004,4,1,110000100,1,0,0,210140,True,1600
10029,205004,5,1,111000060,1,0,0,210020,True,250
10030,205004,5,1,112000060,1,0,0,210010,True,250
10031,205004,5,1,108000110,1,0,0,210110,True,250
10032,205004,5,1,110000110,1,0,0,210150,True,250
10033,205004,1,2,108000000,1,60,60,220010,True,5000
10034,205004,2,2,108000001,1,60,60,220010,True,4000
10035,205004,3,2,108000002,1,60,60,220010,True,3000
10036,205004,4,2,108000003,1,60,60,220010,True,1000
10037,205004,5,2,108000004,1,60,60,220010,True,500
10038,205004,1,2,107000000,1,60,60,220010,True,5000
10039,205004,2,2,107000001,1,60,60,220010,True,4000
10040,205004,3,2,107000002,1,60,60,220010,True,3000
10041,205004,4,2,107000003,1,60,60,220010,True,1000
10042,205004,5,2,107000004,1,60,60,220010,True,500
10043,205004,1,2,120000000,1,60,60,230030,True,4800
10044,205004,2,2,120000001,1,60,60,230040,True,3800
10045,205004,3,2,120000002,1,60,60,230050,True,2900
10046,205004,4,2,120000003,1,60,60,230030,True,1000
10047,205004,5,2,120000004,1,60,60,230050,True,500
10048,205004,4,3,130024,1,0,0,0,True,4000
10049,205004,4,3,130034,1,0,0,0,True,4000
10050,205004,4,3,130044,1,0,0,0,False,4000
10051,205004,4,3,130054,1,0,0,0,False,4000
10052,205004,3,3,130060,1,0,0,0,False,600
10053,205004,3,3,130070,1,0,0,0,False,600
10054,205004,3,3,130080,1,0,0,0,False,600
10055,205004,3,3,130090,1,0,0,0,False,800
10056,205004,3,3,130100,1,0,0,0,False,800
10057,205004,3,3,130110,1,0,0,0,False,800
10058,205004,3,3,130120,1,0,0,0,False,800
10059,205004,3,3,130130,1,0,0,0,False,800
10060,205004,3,3,130140,1,0,0,0,False,800
10061,205004,3,3,130150,1,0,0,0,False,600
10062,205004,3,3,130160,1,0,0,0,False,600
10063,205004,3,3,130170,1,0,0,0,False,600
10064,205004,3,3,130180,1,0,0,0,False,600
10065,205004,3,3,130190,1,0,0,0,False,600
10066,205004,3,3,130200,1,0,0,0,False,600
10067,205004,3,3,130420,1,0,0,0,False,350
10068,205004,3,3,130510,1,0,0,0,False,350
10069,205004,3,3,130520,1,0,0,0,False,300
10070,205004,3,3,130531,1,0,0,0,True,300
10071,205004,3,3,130540,1,0,0,0,False,300
10072,205004,3,3,130660,1,0,0,0,False,300
10073,205004,3,3,130790,1,0,0,0,True,300
10074,205004,3,3,130800,1,0,0,0,True,300
10075,205004,3,3,131130,1,0,0,0,True,300
10076,205004,4,3,140000,1,0,0,0,True,400
10077,205004,4,3,150010,1,0,0,0,True,150
10078,205004,4,3,150020,1,0,0,0,True,150
10079,205004,4,3,150030,1,0,0,0,True,150
10080,205004,4,3,150040,1,0,0,0,True,150
10082,206001,3,1,111000010,1,0,0,210020,True,1750
10083,206001,3,1,111000020,1,0,0,210020,True,1750
10084,206001,3,1,111000030,1,0,0,210020,True,1750
10085,206001,3,1,112000020,1,0,0,210010,True,1750
10086,206001,3,1,112000030,1,0,0,210010,True,1750
10087,206001,3,1,108000060,1,0,0,210050,True,1750
10088,206001,3,1,108000070,1,0,0,210050,True,1750
10089,206001,3,1,108000080,1,0,0,210050,True,1750
10090,206001,3,1,107000050,1,0,0,210040,True,1750
10091,206001,3,1,112000010,1,0,0,210010,True,1750
10092,206001,3,1,110000070,1,0,0,210140,True,1750
10093,206001,3,1,110000080,1,0,0,210140,True,1750
10094,206001,4,1,111000040,1,0,0,210020,True,1600
10095,206001,4,1,112000040,1,0,0,210010,True,1600
10096,206001,4,1,108000100,1,0,0,210050,True,1600
10097,206001,4,1,105000090,1,0,0,210090,True,1600
10098,206001,4,1,110000100,1,0,0,210140,True,1600
10099,206001,5,1,111000060,1,0,0,210020,True,250
10100,206001,5,1,112000060,1,0,0,210010,True,250
10101,206001,5,1,108000110,1,0,0,210110,True,250
10102,206001,5,1,110000110,1,0,0,210150,True,250
10103,206001,1,2,108000000,1,60,60,220010,True,1250
10104,206001,2,2,108000001,1,60,60,220010,True,1000
10105,206001,3,2,108000002,1,60,60,220010,True,750
10106,206001,4,2,108000003,1,60,60,220010,True,250
10107,206001,5,2,108000004,1,60,60,220010,True,125
10108,206001,1,2,107000000,1,60,60,220010,True,1250
10109,206001,2,2,107000001,1,60,60,220010,True,1000
10110,206001,3,2,107000002,1,60,60,220010,True,750
10111,206001,4,2,107000003,1,60,60,220010,True,250
10112,206001,5,2,107000004,1,60,60,220010,True,125
10113,206001,1,2,120000000,1,60,60,230030,True,1200
10114,206001,2,2,120000001,1,60,60,230040,True,950
10115,206001,3,2,120000002,1,60,60,230050,True,725
10116,206001,4,2,120000003,1,60,60,230030,True,250
10117,206001,5,2,120000004,1,60,60,230050,True,125
10118,206001,3,3,170004,1,0,0,0,True,24500
10119,206001,4,3,170005,1,0,0,0,True,5000
10120,206001,3,3,180004,1,0,0,0,True,24500
10121,206001,4,3,180005,1,0,0,0,True,5000
10122,206001,4,3,140000,1,0,0,0,True,400
10123,206001,4,3,150010,1,0,0,0,True,150
10124,206001,4,3,150020,1,0,0,0,True,150
10125,206001,4,3,150030,1,0,0,0,True,150
10126,206001,4,3,150040,1,0,0,0,True,150
10128,206002,3,1,101000050,1,0,0,210010,True,1750
10129,206002,3,1,101000060,1,0,0,210060,True,1750
10130,206002,3,1,101000080,1,0,0,210010,True,1750
10131,206002,3,1,101000040,1,0,0,210010,True,1750
10132,206002,3,1,109000060,1,0,0,210130,True,1750
10133,206002,3,1,109000070,1,0,0,210130,True,1750
10134,206002,3,1,109000080,1,0,0,210130,True,1750
10135,206002,3,1,105000060,1,0,0,210090,True,1750
10136,206002,3,1,105000070,1,0,0,210090,True,1750
10137,206002,3,1,105000080,1,0,0,210030,True,1750
10138,206002,3,1,104000050,1,0,0,210020,True,1750
10139,206002,3,1,106000050,1,0,0,210120,True,1750
10140,206002,4,1,101000090,1,0,0,210010,True,1000
10141,206002,4,1,101000100,1,0,0,210060,True,1000
10142,206002,4,1,101000110,1,0,0,210010,True,1000
10143,206002,4,1,109000100,1,0,0,210130,True,1000
10144,206002,4,1,105000100,1,0,0,210030,True,1000
10145,206002,4,1,105000110,1,0,0,210030,True,1000
10146,206002,4,1,108000090,1,0,0,210110,True,1000
10147,206002,4,1,110000090,1,0,0,210150,True,1000
10148,206002,5,1,101000120,1,0,0,210060,True,334
10149,206002,5,1,109000110,1,0,0,210130,True,333
10150,206002,5,1,105000120,1,0,0,210090,True,333
10151,206002,1,2,101000000,1,60,60,220010,True,7500
10152,206002,2,2,101000001,1,60,60,220010,True,6000
10153,206002,3,2,101000002,1,60,60,20000,True,5000
10154,206002,4,2,101000008,1,60,60,220010,True,1000
10155,206002,5,2,101000004,1,60,60,220040,True,500
10156,206002,1,2,109000000,1,60,60,220030,True,7500
10157,206002,2,2,109000001,1,60,60,220030,True,6000
10158,206002,3,2,109000002,1,60,60,220030,True,5000
10159,206002,4,2,109000003,1,60,60,220030,True,1000
10160,206002,5,2,109000004,1,60,60,220030,True,500
10161,206002,4,3,110024,1,0,0,0,True,4000
10162,206002,4,3,110034,1,0,0,0,True,4000
10163,206002,4,3,110044,1,0,0,0,True,4000
10164,206002,4,3,110054,1,0,0,0,True,4000
10165,206002,3,3,110060,1,0,0,0,True,700
10166,206002,3,3,110070,1,0,0,0,True,700
10167,206002,3,3,110080,1,0,0,0,True,700
10168,206002,3,3,110090,1,0,0,0,True,700
10169,206002,3,3,110100,1,0,0,0,True,700
10170,206002,3,3,110110,1,0,0,0,True,700
10171,206002,3,3,110120,1,0,0,0,True,700
10172,206002,3,3,110130,1,0,0,0,True,700
10173,206002,3,3,110140,1,0,0,0,True,700
10174,206002,3,3,110150,1,0,0,0,True,700
10175,206002,3,3,110160,1,0,0,0,True,700
10176,206002,3,3,110170,1,0,0,0,True,700
10177,206002,3,3,110180,1,0,0,0,True,700
10178,206002,3,3,110190,1,0,0,0,True,700
10179,206002,3,3,110200,1,0,0,0,True,700
10180,206002,3,3,110210,1,0,0,0,True,500
10181,206002,3,3,110220,1,0,0,0,True,250
10182,206002,3,3,110230,1,0,0,0,True,250
10183,206002,3,3,110240,1,0,0,0,True,250
10184,206002,3,3,110250,1,0,0,0,True,250
10185,206002,3,3,110260,1,0,0,0,True,250
10186,206002,3,3,110270,1,0,0,0,True,250
10187,206002,3,3,110620,1,0,0,0,True,250
10188,206002,3,3,110670,1,0,0,0,True,250
10189,206002,4,3,140000,1,0,0,0,True,400
10190,206002,4,3,150010,1,0,0,0,True,150
10191,206002,4,3,150020,1,0,0,0,True,150
10192,206002,4,3,150030,1,0,0,0,True,150
10193,206002,4,3,150040,1,0,0,0,True,150
10195,206003,3,1,102000060,1,0,0,210070,True,1500
10196,206003,3,1,102000070,1,0,0,210020,True,1500
10197,206003,3,1,102000080,1,0,0,210020,True,1500
10198,206003,3,1,103000050,1,0,0,210020,True,1500
10199,206003,3,1,105000050,1,0,0,210030,True,1500
10200,206003,3,1,107000060,1,0,0,210040,True,1500
10201,206003,3,1,107000070,1,0,0,210100,True,1500
10202,206003,3,1,107000080,1,0,0,210040,True,1500
10203,206003,3,1,108000050,1,0,0,210110,True,1500
10204,206003,3,1,109000050,1,0,0,210130,True,1500
10205,206003,3,1,103000060,1,0,0,210020,True,1500
10206,206003,3,1,103000070,1,0,0,210080,True,1500
10207,206003,3,1,103000080,1,0,0,210080,True,1500
10208,206003,3,1,110000050,1,0,0,210140,True,1500
10209,206003,4,1,102000100,1,0,0,210070,True,889
10210,206003,4,1,102000110,1,0,0,210020,True,889
10211,206003,4,1,102000350,1,0,0,210020,True,889
10212,206003,4,1,106000090,1,0,0,210120,True,889
10213,206003,4,1,109000090,1,0,0,210130,True,889
10214,206003,4,1,107000100,1,0,0,210040,True,889
10215,206003,4,1,103000090,1,0,0,210080,True,889
10216,206003,4,1,102000090,1,0,0,210020,True,889
10217,206003,4,1,103000100,1,0,0,210080,True,888
10218,206003,5,1,102000120,1,0,0,210070,True,334
10219,206003,5,1,107000110,1,0,0,210100,True,333
10220,206003,5,1,103000120,1,0,0,210020,True,333
10221,206003,1,2,102000000,1,60,60,220010,True,4000
10222,206003,2,2,102000001,1,60,60,220010,True,3333
10223,206003,3,2,102000002,1,60,60,220010,True,2666
10224,206003,4,2,102000003,1,60,60,220010,True,2000
10225,206003,5,2,102000004,1,60,60,220010,True,1333
10226,206003,1,2,105000000,1,60,60,220010,True,4000
10227,206003,2,2,105000001,1,60,60,220010,True,3333
10228,206003,3,2,105000002,1,60,60,220010,True,2667
10229,206003,4,2,105000003,1,60,60,20000,True,2000
10230,206003,5,2,105000004,1,60,60,20000,True,1333
10231,206003,1,2,112000000,1,60,60,30014,True,4000
10232,206003,2,2,112000001,1,60,60,30014,True,3334
10233,206003,3,2,112000002,1,60,60,30014,True,2667
10234,206003,4,2,112000003,1,60,60,30014,True,2000
10235,206003,5,2,112000004,1,60,60,30014,True,1334
10236,206003,4,3,120024,1,0,0,0,True,3750
10237,206003,4,3,120034,1,0,0,0,True,3750
10238,206003,4,3,120044,1,0,0,0,True,3750
10239,206003,4,3,120054,1,0,0,0,True,3750
10240,206003,3,3,120241,1,0,0,0,True,100
10241,206003,3,3,120251,1,0,0,0,True,100
10242,206003,3,3,120261,1,0,0,0,True,100
10243,206003,3,3,120271,1,0,0,0,True,100
10244,206003,3,3,120300,1,0,0,0,True,750
10245,206003,3,3,120310,1,0,0,0,True,750
10246,206003,3,3,120320,1,0,0,0,True,750
10247,206003,3,3,120330,1,0,0,0,True,750
10248,206003,3,3,120340,1,0,0,0,True,750
10249,206003,3,3,120350,1,0,0,0,True,750
10250,206003,3,3,120360,1,0,0,0,True,1000
10251,206003,3,3,120370,1,0,0,0,True,1000
10252,206003,3,3,120380,1,0,0,0,True,1000
10253,206003,3,3,120390,1,0,0,0,True,1000
10254,206003,3,3,120400,1,0,0,0,True,150
10255,206003,3,3,120410,1,0,0,0,True,150
10256,206003,3,3,120420,1,0,0,0,True,150
10257,206003,3,3,120430,1,0,0,0,True,150
10258,206003,3,3,120450,1,0,0,0,True,150
10259,206003,3,3,120460,1,0,0,0,True,150
10260,206003,3,3,120550,1,0,0,0,True,150
10261,206003,3,3,120560,1,0,0,0,True,150
10262,206003,3,3,120570,1,0,0,0,True,650
10263,206003,3,3,120990,1,0,0,0,True,650
10264,206003,3,3,121000,1,0,0,0,True,650
10265,206003,3,3,121010,1,0,0,0,True,650
10266,206003,3,3,121020,1,0,0,0,True,650
10267,206003,3,3,121100,1,0,0,0,True,650
10268,206003,4,3,140000,1,0,0,0,True,400
10269,206003,4,3,150010,1,0,0,0,True,150
10270,206003,4,3,150020,1,0,0,0,True,150
10271,206003,4,3,150030,1,0,0,0,True,150
10272,206003,4,3,150040,1,0,0,0,True,150
10274,206004,3,1,118000020,1,0,0,210120,True,1500
10275,206004,3,1,118000030,1,0,0,210120,True,1500
10276,206004,3,1,118000040,1,0,0,210120,True,1500
10277,206004,3,1,106000060,1,0,0,210120,True,1500
10278,206004,3,1,106000070,1,0,0,210020,True,1500
10279,206004,3,1,106000080,1,0,0,210020,True,1500
10280,206004,3,1,101000070,1,0,0,210060,True,1500
10281,206004,3,1,110000060,1,0,0,210150,True,1500
10282,206004,3,1,104000060,1,0,0,210020,True,1500
10283,206004,3,1,104000070,1,0,0,210120,True,1500
10284,206004,3,1,104000080,1,0,0,210120,True,1500
10285,206004,3,1,102000050,1,0,0,210070,True,1500
10286,206004,3,1,104000170,1,0,0,210020,True,1500
10287,206004,3,1,104000260,1,0,0,210020,True,1500
10288,206004,4,1,118000050,1,0,0,210120,True,800
10289,206004,4,1,118000060,1,0,0,210120,True,800
10290,206004,4,1,106000100,1,0,0,210020,True,800
10291,206004,4,1,106000110,1,0,0,210020,True,800
10292,206004,4,1,104000090,1,0,0,210120,True,800
10293,206004,4,1,104000100,1,0,0,210120,True,800
10294,206004,4,1,104000110,1,0,0,210020,True,800
10295,206004,4,1,104000270,1,0,0,210020,True,800
10296,206004,4,1,107000090,1,0,0,210040,True,800
10297,206004,4,1,104000180,1,0,0,210020,True,800
10298,206004,5,1,118000070,1,0,0,210120,True,250
10299,206004,5,1,106000120,1,0,0,210120,True,250
10300,206004,5,1,104000120,1,0,0,210120,True,250
10301,206004,5,1,104000190,1,0,0,210020,True,250
10302,206004,1,2,103000000,1,60,60,220020,True,5000
10303,206004,2,2,103000001,1,60,60,20050,True,4000
10304,206004,3,2,103000002,1,60,60,220020,True,3000
10305,206004,4,2,103000003,1,60,60,220020,True,1000
10306,206004,5,2,103000004,1,60,60,220020,True,500
10307,206004,1,2,111000000,1,60,60,220070,True,5000
10308,206004,2,2,111000001,1,60,60,220060,True,4000
10309,206004,3,2,111000002,1,60,60,220010,True,3000
10310,206004,4,2,111000003,1,60,60,220070,True,1000
10311,206004,5,2,111000004,1,60,60,220070,True,500
10312,206004,1,2,115000000,1,60,60,220010,True,4800
10313,206004,2,2,115000001,1,60,60,220010,True,3800
10314,206004,3,2,115000002,1,60,60,220010,True,2900
10315,206004,4,2,115000003,1,60,60,220010,True,1000
10316,206004,5,2,115000004,1,60,60,220010,True,500
10317,206004,4,3,130024,1,0,0,0,True,4000
10318,206004,4,3,130034,1,0,0,0,True,4000
10319,206004,4,3,130044,1,0,0,0,True,4000
10320,206004,4,3,130054,1,0,0,0,True,4000
10321,206004,3,3,130060,1,0,0,0,True,600
10322,206004,3,3,130070,1,0,0,0,True,600
10323,206004,3,3,130080,1,0,0,0,True,600
10324,206004,3,3,130090,1,0,0,0,True,800
10325,206004,3,3,130100,1,0,0,0,True,800
10326,206004,3,3,130110,1,0,0,0,True,800
10327,206004,3,3,130120,1,0,0,0,True,800
10328,206004,3,3,130130,1,0,0,0,True,800
10329,206004,3,3,130140,1,0,0,0,True,800
10330,206004,3,3,130150,1,0,0,0,True,600
10331,206004,3,3,130160,1,0,0,0,True,600
10332,206004,3,3,130170,1,0,0,0,True,600
10333,206004,3,3,130180,1,0,0,0,True,600
10334,206004,3,3,130190,1,0,0,0,True,600
10335,206004,3,3,130200,1,0,0,0,True,600
10336,206004,3,3,130420,1,0,0,0,True,350
10337,206004,3,3,130510,1,0,0,0,True,350
10338,206004,3,3,130520,1,0,0,0,True,300
10339,206004,3,3,130531,1,0,0,0,True,300
10340,206004,3,3,130540,1,0,0,0,True,300
10341,206004,3,3,130660,1,0,0,0,True,300
10342,206004,3,3,130790,1,0,0,0,True,300
10343,206004,3,3,130800,1,0,0,0,True,300
10344,206004,3,3,131130,1,0,0,0,True,300
10345,206004,4,3,140000,1,0,0,0,True,400
10346,206004,4,3,150010,1,0,0,0,True,150
10347,206004,4,3,150020,1,0,0,0,True,150
10348,206004,4,3,150030,1,0,0,0,True,150
10349,206004,4,3,150040,1,0,0,0,True,150
10351,301000,1,1,101000010,1,0,0,10060,False,300
10352,301000,1,1,102000010,1,0,0,10020,False,300
10353,301000,1,1,103000010,1,0,0,10080,False,300
10354,301000,1,1,104000010,1,0,0,10120,False,300
10355,301000,1,1,105000010,1,0,0,10030,False,300
10356,301000,1,1,106000010,1,0,0,10020,False,300
10357,301000,1,1,107000010,1,0,0,10040,False,300
10358,301000,1,1,108000010,1,0,0,10050,False,300
10359,301000,1,1,109000010,1,0,0,10130,False,300
10360,301000,1,1,110000010,1,0,0,10140,False,300
10361,301000,2,1,101000020,1,0,0,10060,False,200
10362,301000,2,1,101000030,1,0,0,10060,False,200
10363,301000,2,1,102000020,1,0,0,10020,False,200
10364,301000,2,1,102000030,1,0,0,10070,False,200
10365,301000,2,1,102000040,1,0,0,10070,False,200
10366,301000,2,1,103000020,1,0,0,10020,False,200
10367,301000,2,1,103000030,1,0,0,10080,False,200
10368,301000,2,1,103000040,1,0,0,10020,False,200
10369,301000,2,1,104000020,1,0,0,10020,False,200
10370,301000,2,1,104000030,1,0,0,10020,False,200
10371,301000,2,1,104000040,1,0,0,10120,False,200
10372,301000,2,1,105000020,1,0,0,10030,False,200
10373,301000,2,1,105000030,1,0,0,10090,False,200
10374,301000,2,1,105000040,1,0,0,10090,False,200
10375,301000,2,1,106000020,1,0,0,10020,False,200
10376,301000,2,1,106000030,1,0,0,10120,False,200
10377,301000,2,1,106000040,1,0,0,10020,False,200
10378,301000,2,1,107000020,1,0,0,10040,False,200
10379,301000,2,1,107000030,1,0,0,10100,False,200
10380,301000,2,1,107000040,1,0,0,10040,False,200
10381,301000,2,1,108000020,1,0,0,10050,False,200
10382,301000,2,1,108000030,1,0,0,10050,False,200
10383,301000,2,1,108000040,1,0,0,10050,False,200
10384,301000,2,1,109000020,1,0,0,10130,False,200
10385,301000,2,1,109000030,1,0,0,10130,False,200
10386,301000,2,1,109000040,1,0,0,10130,False,200
10387,301000,2,1,110000020,1,0,0,10140,False,200
10388,301000,2,1,110000030,1,0,0,10150,False,200
10389,301000,2,1,110000040,1,0,0,10150,False,200
10390,301000,2,1,118000010,1,0,0,10120,False,200
10391,301000,3,1,101000050,1,0,0,10010,False,100
10392,301000,3,1,101000060,1,0,0,10060,False,100
10393,301000,3,1,101000080,1,0,0,10010,False,100
10394,301000,3,1,101000040,1,0,0,10010,False,100
10395,301000,3,1,109000060,1,0,0,10130,False,100
10396,301000,3,1,109000070,1,0,0,10130,False,100
10397,301000,3,1,109000080,1,0,0,10130,False,100
10398,301000,3,1,105000060,1,0,0,10090,False,100
10399,301000,3,1,105000070,1,0,0,10090,False,100
10400,301000,3,1,105000080,1,0,0,10030,False,100
10401,301000,3,1,104000050,1,0,0,10020,False,100
10402,301000,3,1,106000050,1,0,0,10120,False,100
10403,301000,3,1,102000060,1,0,0,10070,False,100
10404,301000,3,1,102000070,1,0,0,10020,False,100
10405,301000,3,1,102000080,1,0,0,10020,False,100
10406,301000,3,1,103000050,1,0,0,10020,False,100
10407,301000,3,1,105000050,1,0,0,10030,False,100
10408,301000,3,1,107000060,1,0,0,10040,False,100
10409,301000,3,1,107000070,1,0,0,10100,False,100
10410,301000,3,1,107000080,1,0,0,10040,False,100
10411,301000,3,1,108000050,1,0,0,10110,False,100
10412,301000,3,1,109000050,1,0,0,10130,False,100
10413,301000,3,1,103000060,1,0,0,10020,False,100
10414,301000,3,1,103000070,1,0,0,10080,False,100
10415,301000,3,1,103000080,1,0,0,10080,False,100
10416,301000,3,1,110000050,1,0,0,10140,False,100
10417,301000,3,1,106000060,1,0,0,10120,False,100
10418,301000,3,1,106000070,1,0,0,10020,False,100
10419,301000,3,1,106000080,1,0,0,10020,False,100
10420,301000,3,1,101000070,1,0,0,10060,False,100
10421,301000,3,1,110000060,1,0,0,10150,False,100
10422,301000,3,1,104000060,1,0,0,10020,False,100
10423,301000,3,1,104000070,1,0,0,10120,False,100
10424,301000,3,1,104000080,1,0,0,10120,False,100
10425,301000,3,1,102000050,1,0,0,10070,False,100
10426,301000,3,1,104000170,1,0,0,10020,False,100
10427,301000,3,1,104000260,1,0,0,10020,False,100
10428,301000,3,1,111000010,1,0,0,10020,False,100
10429,301000,3,1,111000020,1,0,0,10020,False,100
10430,301000,3,1,111000030,1,0,0,10020,False,100
10431,301000,3,1,112000020,1,0,0,10010,False,100
10432,301000,3,1,112000030,1,0,0,10010,False,100
10433,301000,3,1,108000060,1,0,0,10050,False,100
10434,301000,3,1,108000070,1,0,0,10050,False,100
