// SoundVoiceId,RecordId,QueName,Volume,DecayMin,DecayMax,PriorityIdentifier,SkipTime,IsUsePan
2914,"CH_YUU_JOI_003","ch_yuu",1,1000,2000,1,0.1,True
2915,"CH_YUU_JOI_004","ch_yuu",1,1000,2000,1,0.1,True
2916,"CH_YUU_JOI_005","ch_yuu",1,1000,2000,1,0.1,True
2917,"CH_YUU_JOI_006","ch_yuu",1,1000,2000,1,0.1,True
2918,"CH_YUU_JOI_007","ch_yuu",1,1000,2000,1,0.1,True
2919,"CH_YUU_JOI_008","ch_yuu",1,1000,2000,1,0.1,True
2920,"CH_YUU_JOI_009","ch_yuu",1,1000,2000,1,0.1,True
2921,"CH_YUU_JOI_010","ch_yuu",1,1000,2000,1,0.1,True
2922,"CH_YUU_JOI_011","ch_yuu",1,1000,2000,1,0.1,True
2923,"CH_YUU_JOI_012","ch_yuu",1,1000,2000,1,0.1,True
2924,"CH_YUU_JOI_013","ch_yuu",1,1000,2000,1,0.1,True
2925,"CH_YUU_JOI_014","ch_yuu",1,1000,2000,1,0.1,True
2926,"CH_YUU_JOI_015","ch_yuu",1,1000,2000,1,0.1,True
2927,"CH_YUU_JOI_016","ch_yuu",1,1000,2000,1,0.1,True
2928,"CH_YUU_JOI_017","ch_yuu",1,1000,2000,1,0.1,True
2929,"CH_YUU_JOI_018","ch_yuu",1,1000,2000,1,0.1,True
2930,"CH_YUU_JOI_019","ch_yuu",1,1000,2000,1,0.1,True
2931,"CH_YUU_JOI_020","ch_yuu",1,1000,2000,1,0.1,True
2932,"CH_YUU_JOI_021","ch_yuu",1,1000,2000,1,0.1,True
2933,"CH_YUU_JOI_022","ch_yuu",1,1000,2000,1,0.1,True
2934,"CH_YUU_JOI_023","ch_yuu",1,1000,2000,1,0.1,True
2935,"CH_YUU_JOI_024","ch_yuu",1,1000,2000,1,0.1,True
2936,"CH_YUU_JOI_025","ch_yuu",1,1000,2000,1,0.1,True
2937,"CH_YUU_JOI_026","ch_yuu",1,1000,2000,1,0.1,True
2938,"CH_YUU_JOI_027","ch_yuu",1,1000,2000,1,0.1,True
2939,"CH_YUU_JOI_028","ch_yuu",1,1000,2000,1,0.1,True
2940,"CH_YUU_JOI_029","ch_yuu",1,1000,2000,1,0.1,True
2941,"CH_YUU_JOI_030","ch_yuu",1,1000,2000,1,0.1,True
2942,"CH_YUU_JOI_031","ch_yuu",1,1000,2000,1,0.1,True
2943,"CH_YUU_JOI_032","ch_yuu",1,1000,2000,1,0.1,True
2944,"CH_YUU_JOI_033","ch_yuu",1,1000,2000,1,0.1,True
2945,"CH_YUU_JOI_034","ch_yuu",1,1000,2000,1,0.1,True
2946,"CH_YUU_JOI_035","ch_yuu",1,1000,2000,1,0.1,True
2947,"CH_YUU_JOI_036","ch_yuu",1,1000,2000,1,0.1,True
2948,"CH_YUU_JOI_037","ch_yuu",1,1000,2000,1,0.1,True
2949,"CH_YUU_JOI_038","ch_yuu",1,1000,2000,1,0.1,True
2950,"CH_YUU_JOI_039","ch_yuu",1,1000,2000,1,0.1,True
2951,"CH_YUU_JOI_040","ch_yuu",1,1000,2000,1,0.1,True
2952,"CH_YUU_JOI_041","ch_yuu",1,1000,2000,1,0.1,True
2953,"CH_YUU_JOI_042","ch_yuu",1,1000,2000,1,0.1,True
2954,"CH_YUU_JOI_043","ch_yuu",1,1000,2000,1,0.1,True
2955,"CH_YUU_JOI_044","ch_yuu",1,1000,2000,1,0.1,True
2956,"CH_YUU_JOI_045","ch_yuu",1,1000,2000,1,0.1,True
2957,"CH_YUU_JOI_046","ch_yuu",1,1000,2000,1,0.1,True
2958,"CH_YUU_JOI_047","ch_yuu",1,1000,2000,1,0.1,True
2959,"CH_YUU_JOI_048","ch_yuu",1,1000,2000,1,0.1,True
2960,"CH_YUU_JOI_049","ch_yuu",1,1000,2000,1,0.1,True
2961,"CH_YUU_JOI_050","ch_yuu",1,1000,2000,1,0.1,True
2962,"CH_YUU_JOI_051","ch_yuu",1,1000,2000,1,0.1,True
2963,"CH_YUU_JOI_052","ch_yuu",1,1000,2000,1,0.1,True
2964,"CH_YUU_JOI_053","ch_yuu",1,1000,2000,1,0.1,True
2965,"CH_YUU_JOI_054","ch_yuu",1,1000,2000,1,0.1,True
2966,"CH_YUU_JOI_055","ch_yuu",1,1000,2000,1,0.1,True
2967,"CH_YUU_JOI_056","ch_yuu",1,1000,2000,1,0.1,True
2968,"CH_YUU_JOI_057","ch_yuu",1,1000,2000,1,0.1,True
2969,"CH_YUU_JOI_058","ch_yuu",1,1000,2000,1,0.1,True
2970,"CH_YUU_JOI_059","ch_yuu",1,1000,2000,1,0.1,True
2971,"CH_YUU_JOI_060","ch_yuu",1,1000,2000,1,0.1,True
2972,"CH_YUU_JOI_061","ch_yuu",1,1000,2000,1,0.1,True
2973,"CH_YUU_JOI_062","ch_yuu",1,1000,2000,1,0.1,True
2974,"CH_YUU_JOI_063","ch_yuu",1,1000,2000,1,0.1,True
2975,"CH_YUU_JOI_064","ch_yuu",1,1000,2000,1,0.1,True
2976,"CH_YUU_JOI_065","ch_yuu",1,1000,2000,1,0.1,True
2977,"CH_YUU_JOI_066","ch_yuu",1,1000,2000,1,0.1,True
2978,"CH_YUU_JOI_067","ch_yuu",1,1000,2000,1,0.1,True
2979,"CH_YUU_JOI_068","ch_yuu",1,1000,2000,1,0.1,True
2980,"CH_YUU_JOI_069","ch_yuu",1,1000,2000,1,0.1,True
2981,"CH_YUU_JOI_070","ch_yuu",1,1000,2000,1,0.1,True
2982,"CH_YUU_JOI_071","ch_yuu",1,1000,2000,1,0.1,True
2983,"CH_YUU_JOI_072","ch_yuu",1,1000,2000,1,0.1,True
2984,"CH_YUU_JOI_073","ch_yuu",1,1000,2000,1,0.1,True
2985,"CH_YUU_MENU_001","ch_yuu",1,1000,2000,1,0.1,True
2986,"CH_YUU_MENU_002","ch_yuu",1,1000,2000,1,0.1,True
2987,"CH_YUU_MENU_003","ch_yuu",1,1000,2000,1,0.1,True
2988,"CH_YUU_MENU_004","ch_yuu",1,1000,2000,1,0.1,True
2989,"CH_YUU_MENU_005","ch_yuu",1,1000,2000,1,0.1,True
2990,"CH_YUU_MENU_006","ch_yuu",1,1000,2000,1,0.1,True
2991,"CH_YUU_MENU_034","ch_yuu",1,1000,2000,1,0.1,True
2992,"CH_YUU_QUE_001","ch_yuu",1,1000,2000,1,0.1,True
2993,"CH_YUU_QUE_002","ch_yuu",1,1000,2000,1,0.1,True
2994,"CH_YUU_QUE_003","ch_yuu",1,1000,2000,1,0.1,True
2995,"CH_YUU_QUE_004","ch_yuu",1,1000,2000,1,0.1,True
2996,"CH_YUU_QUE_006","ch_yuu",1,1000,2000,1,0.1,True
2997,"CH_YUU_QUE_007","ch_yuu",1,1000,2000,1,0.1,True
2998,"CH_YUU_QUE_009","ch_yuu",1,1000,2000,1,0.1,True
2999,"CH_YUU_QUE_012","ch_yuu",1,1000,2000,1,0.1,True
3000,"CH_YUU_QUE_014","ch_yuu",1,1000,2000,1,0.1,True
3001,"CH_YUU_QUE_019","ch_yuu",1,1000,2000,1,0.1,True
3002,"CH_YUU_QUE_020","ch_yuu",1,1000,2000,1,0.1,True
3003,"CH_YUU_QUE_021","ch_yuu",1,1000,2000,1,0.1,True
3004,"CH_YUU_QUE_022","ch_yuu",1,1000,2000,1,0.1,True
3005,"CH_YUU_QUE_023","ch_yuu",1,1000,2000,1,0.1,True
3006,"CH_YUU_QUE_024","ch_yuu",1,1000,2000,1,0.1,True
3007,"CH_YUU_QUE_025","ch_yuu",1,1000,2000,1,0.1,True
3008,"CH_YUU_QUE_026","ch_yuu",1,1000,2000,1,0.1,True
3009,"CH_YUU_QUE_027","ch_yuu",1,1000,2000,1,0.1,True
3010,"CH_YUU_QUE_028","ch_yuu",1,1000,2000,1,0.1,True
3011,"CH_YUU_QUE_029","ch_yuu",1,1000,2000,1,0.1,True
3012,"CH_YUU_QUE_030","ch_yuu",1,1000,2000,1,0.1,True
3013,"CH_YUU_QUE_031","ch_yuu",1,1000,2000,1,0.1,True
3014,"CH_YUU_QUE_032","ch_yuu",1,1000,2000,1,0.1,True
3015,"CH_YUU_QUE_033","ch_yuu",1,1000,2000,1,0.1,True
3016,"CH_YUU_QUE_034","ch_yuu",1,1000,2000,1,0.1,True
3017,"CH_YUU_QUE_035","ch_yuu",1,1000,2000,1,0.1,True
3018,"CH_YUU_QUE_036","ch_yuu",1,1000,2000,1,0.1,True
3019,"CH_YUU_QUE_037","ch_yuu",1,1000,2000,1,0.1,True
3020,"CH_YUU_QUE_038","ch_yuu",1,1000,2000,1,0.1,True
3021,"CH_YUU_QUE_039","ch_yuu",1,1000,2000,1,0.1,True
3022,"CH_YUU_QUE_040","ch_yuu",1,1000,2000,1,0.1,True
3023,"CH_YUU_QUE_041","ch_yuu",1,1000,2000,1,0.1,True
3024,"CH_YUU_QUE_042","ch_yuu",1,1000,2000,1,0.1,True
3025,"CH_YUU_QUE_043","ch_yuu",1,1000,2000,1,0.1,True
3026,"CH_YUU_QUE_044","ch_yuu",1,1000,2000,1,0.1,True
3027,"CH_YUU_QUE_045","ch_yuu",1,1000,2000,1,0.1,True
3028,"CH_YUU_QUE_046","ch_yuu",1,1000,2000,1,0.1,True
3029,"CH_YUU_QUE_047","ch_yuu",1,1000,2000,1,0.1,True
3030,"CH_YUU_QUE_048","ch_yuu",1,1000,2000,1,0.1,True
3031,"CH_YUU_QUE_049","ch_yuu",1,1000,2000,1,0.1,True
3032,"CH_YUU_QUE_051","ch_yuu",1,1000,2000,1,0.1,True
3033,"CH_YUU_QUE_052","ch_yuu",1,1000,2000,1,0.1,True
3034,"CH_YUU_QUE_053","ch_yuu",1,1000,2000,1,0.1,True
3035,"CH_YUU_QUE_054","ch_yuu",1,1000,2000,1,0.1,True
3036,"CH_YUU_QUE_055","ch_yuu",1,1000,2000,1,0.1,True
3037,"CH_YUU_QUE_056","ch_yuu",1,1000,2000,1,0.1,True
3038,"CH_YUU_QUE_057","ch_yuu",1,1000,2000,1,0.1,True
3039,"CH_YUU_QUE_058","ch_yuu",1,1000,2000,1,0.1,True
3040,"CH_YUU_QUE_059","ch_yuu",1,1000,2000,1,0.1,True
3041,"CH_YUU_QUE_060","ch_yuu",1,1000,2000,1,0.1,True
3042,"CH_YUU_QUE_061","ch_yuu",1,1000,2000,1,0.1,True
3043,"CH_YUU_QUE_062","ch_yuu",1,1000,2000,1,0.1,True
3044,"CH_YUU_QUE_063","ch_yuu",1,1000,2000,1,0.1,True
3045,"CH_YUU_RES_001","ch_yuu",1,1000,2000,1,0.1,True
3046,"CH_YUU_RES_002","ch_yuu",1,1000,2000,1,0.1,True
3047,"CH_YUU_RES_003","ch_yuu",1,1000,2000,1,0.1,True
3049,"CH_ARG_ADV_001","ch_arg",1,1000,2000,1,0.1,True
3050,"CH_ARG_ADV_002","ch_arg",1,1000,2000,1,0.1,True
3051,"CH_ARG_ADV_003","ch_arg",1,1000,2000,1,0.1,True
3052,"CH_ARG_ADV_004","ch_arg",1,1000,2000,1,0.1,True
3053,"CH_ARG_ADV_005","ch_arg",1,1000,2000,1,0.1,True
3054,"CH_ARG_ADV_006","ch_arg",1,1000,2000,1,0.1,True
3055,"CH_ARG_ADV_007","ch_arg",1,1000,2000,1,0.1,True
3056,"CH_ARG_ADV_008","ch_arg",1,1000,2000,1,0.1,True
3057,"CH_ARG_ADV_009","ch_arg",1,1000,2000,1,0.1,True
3058,"CH_ARG_ADV_010","ch_arg",1,1000,2000,1,0.1,True
3059,"CH_ARG_ADV_011","ch_arg",1,1000,2000,1,0.1,True
3060,"CH_ARG_ADV_012","ch_arg",1,1000,2000,1,0.1,True
3061,"CH_ARG_ADV_013","ch_arg",1,1000,2000,1,0.1,True
3062,"CH_ARG_ADV_014","ch_arg",1,1000,2000,1,0.1,True
3063,"CH_ARG_ADV_015","ch_arg",1,1000,2000,1,0.1,True
3064,"CH_ARG_ADV_016","ch_arg",1,1000,2000,1,0.1,True
3065,"CH_ARG_ADV_017","ch_arg",1,1000,2000,1,0.1,True
3066,"CH_ARG_ADV_018","ch_arg",1,1000,2000,1,0.1,True
3067,"CH_ARG_ADV_019","ch_arg",1,1000,2000,1,0.1,True
3068,"CH_ARG_ADV_020","ch_arg",1,1000,2000,1,0.1,True
3069,"CH_ARG_ADV_021","ch_arg",1,1000,2000,1,0.1,True
3070,"CH_ARG_ADV_022","ch_arg",1,1000,2000,1,0.1,True
3071,"CH_ARG_ADV_023","ch_arg",1,1000,2000,1,0.1,True
3072,"CH_ARG_ADV_024","ch_arg",1,1000,2000,1,0.1,True
3073,"CH_ARG_ADV_025","ch_arg",1,1000,2000,1,0.1,True
3074,"CH_ARG_ADV_026","ch_arg",1,1000,2000,1,0.1,True
3075,"CH_ARG_ADV_027","ch_arg",1,1000,2000,1,0.1,True
3076,"CH_ARG_ADV_028","ch_arg",1,1000,2000,1,0.1,True
3077,"CH_ARG_ADV_029","ch_arg",1,1000,2000,1,0.1,True
3078,"CH_ARG_ADV_030","ch_arg",1,1000,2000,1,0.1,True
3079,"CH_ARG_BTL_001","ch_arg",1,20,40,1,0.1,True
3080,"CH_ARG_BTL_002","ch_arg",1,20,40,1,0.1,True
3081,"CH_ARG_BTL_003","ch_arg",1,20,40,1,0.1,True
3082,"CH_ARG_BTL_004","ch_arg",1,20,40,1,0.1,True
3083,"CH_ARG_BTL_005","ch_arg",1,20,40,1,0.1,True
3084,"CH_ARG_BTL_006","ch_arg",1,20,40,1,0.1,True
3085,"CH_ARG_BTL_007","ch_arg",1,20,40,1,0.1,True
3086,"CH_ARG_BTL_008","ch_arg",1,20,40,1,0.1,True
3087,"CH_ARG_BTL_009","ch_arg",1,20,40,1,0.1,True
3088,"CH_ARG_BTL_010","ch_arg",1,20,40,1,0.1,True
3089,"CH_ARG_BTL_011","ch_arg",1,20,40,1,0.1,True
3090,"CH_ARG_BTL_012","ch_arg",1,20,40,1,0.1,True
3091,"CH_ARG_BTL_013","ch_arg",1,20,40,1,0.1,True
3092,"CH_ARG_BTL_014","ch_arg",1,20,40,1,0.1,True
3093,"CH_ARG_BTL_015","ch_arg",1,20,40,1,0.1,True
3094,"CH_ARG_BTL_016","ch_arg",1,20,40,1,0.1,True
3095,"CH_ARG_BTL_017","ch_arg",1,20,40,1,0.1,True
3096,"CH_ARG_BTL_018","ch_arg",1,20,40,1,0.1,True
3097,"CH_ARG_BTL_019","ch_arg",1,20,40,1,0.1,True
3098,"CH_ARG_BTL_020","ch_arg",1,20,40,1,0.1,True
3099,"CH_ARG_BTL_021","ch_arg",1,20,40,1,0.1,True
3100,"CH_ARG_BTL_022","ch_arg",1,20,40,1,0.1,True
3101,"CH_ARG_BTL_023","ch_arg",1,20,40,1,0.1,True
3102,"CH_ARG_BTL_024","ch_arg",1,20,40,1,0.1,True
3103,"CH_ARG_BTL_025","ch_arg",1,20,40,1,0.1,True
3104,"CH_ARG_BTL_026","ch_arg",1,20,40,1,0.1,True
3105,"CH_ARG_BTL_027","ch_arg",1,20,40,1,0.1,True
3106,"CH_ARG_BTL_028","ch_arg",1,1000,2000,1,0.1,True
3107,"CH_ARG_BTL_029","ch_arg",1,1000,2000,1,0.1,True
3108,"CH_ARG_BTL_030","ch_arg",1,1000,2000,1,0.1,True
3109,"CH_ARG_BTL_031","ch_arg",1,1000,2000,1,0.1,True
3110,"CH_ARG_BTL_032","ch_arg",1,1000,2000,1,0.1,True
3111,"CH_ARG_BTL_033","ch_arg",1,1000,2000,1,0.1,True
3112,"CH_ARG_BTL_034","ch_arg",1,1000,2000,1,0.1,True
3113,"CH_ARG_BTL_037","ch_arg",1,20,40,1,0.1,True
3114,"CH_ARG_BTL_038","ch_arg",1,20,40,1,0.1,True
3115,"CH_ARG_BTL_042","ch_arg",1,20,40,1,0.1,True
3116,"CH_ARG_BTL_043","ch_arg",1,20,40,1,0.1,True
3117,"CH_ARG_BTL_048","ch_arg",1,20,40,1,0.1,True
3118,"CH_ARG_BTL_049","ch_arg",1,20,40,1,0.1,True
3119,"CH_ARG_BTL_050","ch_arg",1,20,40,1,0.1,True
3120,"CH_ARG_BTL_051","ch_arg",1,20,40,1,0.1,True
3121,"CH_ARG_BTL_052","ch_arg",1,20,40,1,0.1,True
3122,"CH_ARG_BTL_053","ch_arg",1,20,40,1,0.1,True
3123,"CH_ARG_BTL_054","ch_arg",1,20,40,1,0.1,True
3124,"CH_ARG_BTL_055","ch_arg",1,20,40,1,0.1,True
3125,"CH_ARG_BTL_056","ch_arg",1,20,40,1,0.1,True
3126,"CH_ARG_BTL_057","ch_arg",1,20,40,1,0.1,True
3127,"CH_ARG_BTL_058","ch_arg",1,20,40,1,0.1,True
3128,"CH_ARG_BTL_059","ch_arg",1,20,40,1,0.1,True
3129,"CH_ARG_BTL_060","ch_arg",1,20,40,1,0.1,True
3130,"CH_ARG_BTL_061","ch_arg",1,20,40,1,0.1,True
3131,"CH_ARG_BTL_062","ch_arg",1,20,40,1,0.1,True
3132,"CH_ARG_BTL_063","ch_arg",1,20,40,1,0.1,True
3133,"CH_ARG_BTL_064","ch_arg",1,20,40,1,0.1,True
3134,"CH_ARG_BTL_065","ch_arg",1,20,40,1,0.1,True
3135,"CH_ARG_BTL_066","ch_arg",1,20,40,1,0.1,True
3136,"CH_ARG_BTL_067","ch_arg",1,20,40,1,0.1,True
3137,"CH_ARG_BTL_068","ch_arg",1,20,40,1,0.1,True
3138,"CH_ARG_BTL_069","ch_arg",1,20,40,1,0.1,True
3139,"CH_ARG_BTL_070","ch_arg",1,20,40,1,0.1,True
3140,"CH_ARG_BTL_071","ch_arg",1,20,40,1,0.1,True
3141,"CH_ARG_BTL_072","ch_arg",1,20,40,1,0.1,True
3142,"CH_ARG_BTL_073","ch_arg",1,20,40,1,0.1,True
3143,"CH_ARG_BTL_074","ch_arg",1,20,40,1,0.1,True
3144,"CH_ARG_BTL_075","ch_arg",1,20,40,1,0.1,True
3145,"CH_ARG_BTL_076","ch_arg",1,20,40,1,0.1,True
3146,"CH_ARG_BTL_077","ch_arg",1,20,40,1,0.1,True
3147,"CH_ARG_BTL_078","ch_arg",1,20,40,1,0.1,True
3148,"CH_ARG_BTL_079","ch_arg",1,20,40,1,0.1,True
3149,"CH_ARG_BTL_080","ch_arg",1,20,40,1,0.1,True
3150,"CH_ARG_BTL_081","ch_arg",1,20,40,1,0.1,True
3151,"CH_ARG_BTL_082","ch_arg",1,20,40,1,0.1,True
3152,"CH_ARG_BTL_083","ch_arg",1,20,40,1,0.1,True
3153,"CH_ARG_BTL_084","ch_arg",1,20,40,1,0.1,True
3154,"CH_ARG_BTL_085","ch_arg",1,20,40,1,0.1,True
3155,"CH_ARG_BTL_086","ch_arg",1,20,40,1,0.1,True
3156,"CH_ARG_BTL_087","ch_arg",1,20,40,1,0.1,True
3157,"CH_ARG_BTL_088","ch_arg",1,20,40,1,0.1,True
3158,"CH_ARG_BTL_089","ch_arg",1,1000,2000,1,0.1,True
3159,"CH_ARG_BTL_090","ch_arg",1,1000,2000,1,0.1,True
3160,"CH_ARG_BTL_091","ch_arg",1,1000,2000,1,0.1,True
3161,"CH_ARG_BTL_092","ch_arg",1,1000,2000,1,0.1,True
3162,"CH_ARG_BTL_093","ch_arg",1,1000,2000,1,0.1,True
3163,"CH_ARG_BTL_094","ch_arg",1,1000,2000,1,0.1,True
3164,"CH_ARG_BTL_095","ch_arg",1,1000,2000,1,0.1,True
3165,"CH_ARG_BTL_096","ch_arg",1,1000,2000,1,0.1,True
3166,"CH_ARG_BTL_097","ch_arg",1,1000,2000,1,0.1,True
3167,"CH_ARG_BTL_098","ch_arg",1,1000,2000,1,0.1,True
3168,"CH_ARG_BTL_099","ch_arg",1,1000,2000,1,0.1,True
3169,"CH_ARG_BTL_100","ch_arg",1,1000,2000,1,0.1,True
3170,"CH_ARG_BTL_101","ch_arg",1,1000,2000,1,0.1,True
3171,"CH_ARG_BTL_102","ch_arg",1,1000,2000,1,0.1,True
3172,"CH_ARG_BTL_103","ch_arg",1,1000,2000,1,0.1,True
3173,"CH_ARG_BTL_104","ch_arg",1,1000,2000,1,0.1,True
3174,"CH_ARG_BTL_105","ch_arg",1,1000,2000,1,0.1,True
3175,"CH_ARG_BTL_106","ch_arg",1,1000,2000,1,0.1,True
3176,"CH_ARG_BTL_107","ch_arg",1,1000,2000,1,0.1,True
3177,"CH_ARG_BTL_108","ch_arg",1,1000,2000,1,0.1,True
3178,"CH_ARG_BTL_109","ch_arg",1,1000,2000,1,0.1,True
3179,"CH_ARG_BTL_110","ch_arg",1,1000,2000,1,0.1,True
3180,"CH_ARG_BTL_111","ch_arg",1,1000,2000,1,0.1,True
3181,"CH_ARG_BTL_112","ch_arg",1,1000,2000,1,0.1,True
3182,"CH_ARG_BTL_113","ch_arg",1,1000,2000,1,0.1,True
3183,"CH_ARG_BTL_114","ch_arg",1,1000,2000,1,0.1,True
3184,"CH_ARG_BTL_115","ch_arg",1,1000,2000,1,0.1,True
3185,"CH_ARG_BTL_116","ch_arg",1,1000,2000,1,0.1,True
3186,"CH_ARG_BTL_117","ch_arg",1,1000,2000,1,0.1,True
3187,"CH_ARG_BTL_118","ch_arg",1,1000,2000,1,0.1,True
3188,"CH_ARG_BTL_119","ch_arg",1,1000,2000,1,0.1,True
3189,"CH_ARG_BTL_120","ch_arg",1,1000,2000,1,0.1,True
3190,"CH_ARG_BTL_121","ch_arg",1,1000,2000,1,0.1,True
3191,"CH_ARG_BTL_122","ch_arg",1,1000,2000,1,0.1,True
3192,"CH_ARG_BTL_123","ch_arg",1,1000,2000,1,0.1,True
3193,"CH_ARG_BTL_124","ch_arg",1,1000,2000,1,0.1,True
3194,"CH_ARG_BTL_125","ch_arg",1,1000,2000,1,0.1,True
3195,"CH_ARG_BTL_126","ch_arg",1,1000,2000,1,0.1,True
3196,"CH_ARG_BTL_127","ch_arg",1,1000,2000,1,0.1,True
3197,"CH_ARG_BTL_128","ch_arg",1,1000,2000,1,0.1,True
3198,"CH_ARG_BTL_129","ch_arg",1,1000,2000,1,0.1,True
3199,"CH_ARG_BTL_130","ch_arg",1,1000,2000,1,0.1,True
3200,"CH_ARG_BTL_131","ch_arg",1,20,40,1,0.1,True
3201,"CH_ARG_CHAT_001","ch_arg",1,1000,1000,1,0.1,True
3202,"CH_ARG_CHAT_002","ch_arg",1,1000,1000,1,0.1,True
3203,"CH_ARG_CHAT_003","ch_arg",1,1000,2000,1,0.1,True
3204,"CH_ARG_CHAT_004","ch_arg",1,1000,2000,1,0.1,True
3205,"CH_ARG_CHAT_005","ch_arg",1,1000,2000,1,0.1,True
3206,"CH_ARG_CHAT_006","ch_arg",1,1000,2000,1,0.1,True
3207,"CH_ARG_CHAT_007","ch_arg",1,1000,2000,1,0.1,True
3208,"CH_ARG_CHAT_008","ch_arg",1,1000,2000,1,0.1,True
3209,"CH_ARG_CHAT_009","ch_arg",1,1000,2000,1,0.1,True
3210,"CH_ARG_CHAT_010","ch_arg",1,1000,2000,1,0.1,True
3211,"CH_ARG_CHAT_011","ch_arg",1,1000,2000,1,0.1,True
3212,"CH_ARG_CHAT_012","ch_arg",1,1000,2000,1,0.1,True
3213,"CH_ARG_CHAT_013","ch_arg",1,1000,2000,1,0.1,True
3214,"CH_ARG_CHAT_014","ch_arg",1,1000,2000,1,0.1,True
3215,"CH_ARG_CHAT_015","ch_arg",1,1000,2000,1,0.1,True
3216,"CH_ARG_CHAT_016","ch_arg",1,1000,2000,1,0.1,True
3217,"CH_ARG_CHAT_017","ch_arg",1,1000,2000,1,0.1,True
3218,"CH_ARG_CHAT_018","ch_arg",1,1000,2000,1,0.1,True
3219,"CH_ARG_CHAT_019","ch_arg",1,1000,2000,1,0.1,True
3220,"CH_ARG_CHAT_020","ch_arg",1,1000,2000,1,0.1,True
3221,"CH_ARG_CHAT_021","ch_arg",1,1000,2000,1,0.1,True
3222,"CH_ARG_CHAT_022","ch_arg",1,1000,2000,1,0.1,True
3223,"CH_ARG_CHAT_023","ch_arg",1,1000,2000,1,0.1,True
3224,"CH_ARG_CHAT_024","ch_arg",1,1000,2000,1,0.1,True
3225,"CH_ARG_JOI_001","ch_arg",1,1000,2000,1,0.1,True
3226,"CH_ARG_JOI_002","ch_arg",1,1000,2000,1,0.1,True
3227,"CH_ARG_JOI_003","ch_arg",1,1000,2000,1,0.1,True
3228,"CH_ARG_JOI_004","ch_arg",1,1000,2000,1,0.1,True
3229,"CH_ARG_JOI_005","ch_arg",1,1000,2000,1,0.1,True
3230,"CH_ARG_JOI_006","ch_arg",1,1000,2000,1,0.1,True
3231,"CH_ARG_JOI_007","ch_arg",1,1000,2000,1,0.1,True
3232,"CH_ARG_JOI_008","ch_arg",1,1000,2000,1,0.1,True
3233,"CH_ARG_JOI_009","ch_arg",1,1000,2000,1,0.1,True
3234,"CH_ARG_JOI_010","ch_arg",1,1000,2000,1,0.1,True
3235,"CH_ARG_JOI_011","ch_arg",1,1000,2000,1,0.1,True
3236,"CH_ARG_JOI_012","ch_arg",1,1000,2000,1,0.1,True
3237,"CH_ARG_JOI_013","ch_arg",1,1000,2000,1,0.1,True
3238,"CH_ARG_JOI_014","ch_arg",1,1000,2000,1,0.1,True
3239,"CH_ARG_JOI_015","ch_arg",1,1000,2000,1,0.1,True
3240,"CH_ARG_JOI_016","ch_arg",1,1000,2000,1,0.1,True
3241,"CH_ARG_JOI_017","ch_arg",1,1000,2000,1,0.1,True
3242,"CH_ARG_JOI_018","ch_arg",1,1000,2000,1,0.1,True
3243,"CH_ARG_JOI_019","ch_arg",1,1000,2000,1,0.1,True
3244,"CH_ARG_JOI_020","ch_arg",1,1000,2000,1,0.1,True
3245,"CH_ARG_JOI_021","ch_arg",1,1000,2000,1,0.1,True
3246,"CH_ARG_JOI_022","ch_arg",1,1000,2000,1,0.1,True
3247,"CH_ARG_JOI_023","ch_arg",1,1000,2000,1,0.1,True
3248,"CH_ARG_JOI_024","ch_arg",1,1000,2000,1,0.1,True
3249,"CH_ARG_JOI_025","ch_arg",1,1000,2000,1,0.1,True
3250,"CH_ARG_JOI_026","ch_arg",1,1000,2000,1,0.1,True
3251,"CH_ARG_JOI_027","ch_arg",1,1000,2000,1,0.1,True
3252,"CH_ARG_JOI_028","ch_arg",1,1000,2000,1,0.1,True
3253,"CH_ARG_JOI_029","ch_arg",1,1000,2000,1,0.1,True
3254,"CH_ARG_JOI_030","ch_arg",1,1000,2000,1,0.1,True
3255,"CH_ARG_JOI_031","ch_arg",1,1000,2000,1,0.1,True
3256,"CH_ARG_JOI_032","ch_arg",1,1000,2000,1,0.1,True
3257,"CH_ARG_JOI_033","ch_arg",1,1000,2000,1,0.1,True
3258,"CH_ARG_JOI_034","ch_arg",1,1000,2000,1,0.1,True
3259,"CH_ARG_JOI_035","ch_arg",1,1000,2000,1,0.1,True
3260,"CH_ARG_JOI_036","ch_arg",1,1000,2000,1,0.1,True
3261,"CH_ARG_JOI_037","ch_arg",1,1000,2000,1,0.1,True
3262,"CH_ARG_JOI_038","ch_arg",1,1000,2000,1,0.1,True
3263,"CH_ARG_JOI_039","ch_arg",1,1000,2000,1,0.1,True
3264,"CH_ARG_JOI_040","ch_arg",1,1000,2000,1,0.1,True
3265,"CH_ARG_JOI_041","ch_arg",1,1000,2000,1,0.1,True
3266,"CH_ARG_JOI_042","ch_arg",1,1000,2000,1,0.1,True
3267,"CH_ARG_JOI_043","ch_arg",1,1000,2000,1,0.1,True
3268,"CH_ARG_JOI_044","ch_arg",1,1000,2000,1,0.1,True
3269,"CH_ARG_JOI_045","ch_arg",1,1000,2000,1,0.1,True
3270,"CH_ARG_JOI_046","ch_arg",1,1000,2000,1,0.1,True
3271,"CH_ARG_JOI_047","ch_arg",1,1000,2000,1,0.1,True
