// Keyword,UnitCollisionId,Name,Bone,Usually,Angry,TypeIndex,BeginX,BeginY,BeginZ,EndX,EndY,EndZ,Radius,SlashCoef,StrikeCoef,ThrustCoef,FireCoef,WaterCoef,AirCoef,EarthCoef,HolyCoef,DarkCoef,PoisonCoef,ParalysisCoef,SealedCoef,QuestionCoef,BlueRoseCoef,CharmCoef,BurningCoef,FlipCoef,DownCoef,KnockBackCoef
"GM_STONE",1235,"石製ギミック",,True,True,0,-1,0,-1,1,2,1,0.5,1,3,0.5,0.5,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0
"GM_MECHA",1236,"機械系ギミック",,True,True,0,-1,0,-1,1,2,1,0.5,1,3,0.5,0.5,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0
"GM_LEGEND_BARRIER",1237,"レジェンドボスの封印",,True,True,0,-6,-6,-6,6,16,6,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
"GM_BARRIER",1238,"バリア",,True,True,0,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
"GM_SHIP",1239,"難破船",,True,True,0,-1.5,0,-10,1.5,4,10,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
"MO_554_00",1240,"ラフコフボス(片手剣）",,True,False,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.2,0.2,0.5
"MO_554_00",1241,"ラフコフボス(片手剣）",,False,True,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.2,0.2,0.5
"MO_554_10",1242,"ラフコフボス(細剣）",,True,False,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.2,0.2,0.5
"MO_554_10",1243,"ラフコフボス(細剣）",,False,True,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.2,0.2,0.5
"MO_554_20",1244,"ラフコフボス(短剣）",,True,False,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,0.2,1,1,1,1,0,0,0.2,0.2,0.5
"MO_554_20",1245,"ラフコフボス(短剣）",,False,True,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,0.2,1,1,1,1,0,0,0.2,0.2,0.5
"MO_554_00_01",1246,"ラフコフボス(片手剣ボス専用Mob)",,True,False,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"MO_554_00_01",1247,"ラフコフボス(片手剣ボス専用Mob)",,False,True,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"MO_554_10_01",1248,"ラフコフボス(細剣ボス専用Mob)",,True,False,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"MO_554_10_01",1249,"ラフコフボス(細剣ボス専用Mob)",,False,True,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"MO_554_20_01",1250,"ラフコフボス(短剣ボス専用Mob)",,True,False,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"MO_554_20_01",1251,"ラフコフボス(短剣ボス専用Mob)",,False,True,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"MO_057_00_00",1252,"ラフコフ(片手剣）",,True,True,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"MO_057_10_00",1253,"ラフコフ(細剣）",,True,True,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"MO_057_20_00",1254,"ラフコフ(短剣）",,True,True,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"MO_552_00",1255,"カガチ・ザ・サムライロード","Hips",True,False,0,0,-1,0,0,1,0,2,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1256,"カガチ・ザ・サムライロード","Spine2",True,False,0,0,-1,0,0,1,0,2,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1257,"カガチ・ザ・サムライロード","LeftUpLeg",True,False,0,0,-1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1258,"カガチ・ザ・サムライロード","LeftLeg",True,False,0,0,-1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1259,"カガチ・ザ・サムライロード","RightUpLeg",True,False,0,0,-1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1260,"カガチ・ザ・サムライロード","RightLeg",True,False,0,0,-1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1261,"カガチ・ザ・サムライロード","LeftArm",True,False,0,-1,0,0,1,0,0,0.5,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1262,"カガチ・ザ・サムライロード","LeftForeArm",True,False,0,-1,0,0,1,0,0,0.5,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1263,"カガチ・ザ・サムライロード","RightArm",True,False,0,-1,0,0,1,0,0,0.5,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1264,"カガチ・ザ・サムライロード","RightForeArm",True,False,0,-1,0,0,1,0,0,0.5,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1265,"カガチ・ザ・サムライロード","Hips",False,True,0,0,-1,0,0,1,0,2,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1266,"カガチ・ザ・サムライロード","Spine2",False,True,0,0,-1,0,0,1,0,2,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1267,"カガチ・ザ・サムライロード","LeftUpLeg",False,True,0,0,-1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1268,"カガチ・ザ・サムライロード","LeftLeg",False,True,0,0,-1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1269,"カガチ・ザ・サムライロード","RightUpLeg",False,True,0,0,-1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1270,"カガチ・ザ・サムライロード","RightLeg",False,True,0,0,-1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1271,"カガチ・ザ・サムライロード","LeftArm",False,True,0,-1,0,0,1,0,0,0.5,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1272,"カガチ・ザ・サムライロード","LeftForeArm",False,True,0,-1,0,0,1,0,0,0.5,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1273,"カガチ・ザ・サムライロード","RightArm",False,True,0,-1,0,0,1,0,0,0.5,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_00",1274,"カガチ・ザ・サムライロード","RightForeArm",False,True,0,-1,0,0,1,0,0,0.5,1,1,1,1,1,1,1,1,2,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1275,"サムライロード_改_無","Hips",True,False,0,0,-1,0,0,1,0,2,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1276,"サムライロード_改_無","Spine2",True,False,0,0,-1,0,0,1,0,2,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1277,"サムライロード_改_無","LeftUpLeg",True,False,0,0,-1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1278,"サムライロード_改_無","LeftLeg",True,False,0,0,-1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1279,"サムライロード_改_無","RightUpLeg",True,False,0,0,-1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1280,"サムライロード_改_無","RightLeg",True,False,0,0,-1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1281,"サムライロード_改_無","LeftArm",True,False,0,-1,0,0,1,0,0,0.5,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1282,"サムライロード_改_無","LeftForeArm",True,False,0,-1,0,0,1,0,0,0.5,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1283,"サムライロード_改_無","RightArm",True,False,0,-1,0,0,1,0,0,0.5,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1284,"サムライロード_改_無","RightForeArm",True,False,0,-1,0,0,1,0,0,0.5,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1285,"サムライロード_改_無","Hips",False,True,0,0,-1,0,0,1,0,2,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1286,"サムライロード_改_無","Spine2",False,True,0,0,-1,0,0,1,0,2,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1287,"サムライロード_改_無","LeftUpLeg",False,True,0,0,-1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1288,"サムライロード_改_無","LeftLeg",False,True,0,0,-1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1289,"サムライロード_改_無","RightUpLeg",False,True,0,0,-1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1290,"サムライロード_改_無","RightLeg",False,True,0,0,-1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1291,"サムライロード_改_無","LeftArm",False,True,0,-1,0,0,1,0,0,0.5,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1292,"サムライロード_改_無","LeftForeArm",False,True,0,-1,0,0,1,0,0,0.5,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1293,"サムライロード_改_無","RightArm",False,True,0,-1,0,0,1,0,0,0.5,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1294,"サムライロード_改_無","RightForeArm",False,True,0,-1,0,0,1,0,0,0.5,1,1,1,1,1,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1295,"サムライロード_改_火","Hips",True,False,1,0,-1,0,0,1,0,2,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1296,"サムライロード_改_火","Spine2",True,False,1,0,-1,0,0,1,0,2,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1297,"サムライロード_改_火","LeftUpLeg",True,False,1,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1298,"サムライロード_改_火","LeftLeg",True,False,1,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1299,"サムライロード_改_火","RightUpLeg",True,False,1,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1300,"サムライロード_改_火","RightLeg",True,False,1,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1301,"サムライロード_改_火","LeftArm",True,False,1,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1302,"サムライロード_改_火","LeftForeArm",True,False,1,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1303,"サムライロード_改_火","RightArm",True,False,1,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1304,"サムライロード_改_火","RightForeArm",True,False,1,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1305,"サムライロード_改_火","Hips",False,True,1,0,-1,0,0,1,0,2,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1306,"サムライロード_改_火","Spine2",False,True,1,0,-1,0,0,1,0,2,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1307,"サムライロード_改_火","LeftUpLeg",False,True,1,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1308,"サムライロード_改_火","LeftLeg",False,True,1,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1309,"サムライロード_改_火","RightUpLeg",False,True,1,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1310,"サムライロード_改_火","RightLeg",False,True,1,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1311,"サムライロード_改_火","LeftArm",False,True,1,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1312,"サムライロード_改_火","LeftForeArm",False,True,1,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1313,"サムライロード_改_火","RightArm",False,True,1,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1314,"サムライロード_改_火","RightForeArm",False,True,1,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,2,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1315,"サムライロード_改_水","Hips",True,False,2,0,-1,0,0,1,0,2,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1316,"サムライロード_改_水","Spine2",True,False,2,0,-1,0,0,1,0,2,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1317,"サムライロード_改_水","LeftUpLeg",True,False,2,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1318,"サムライロード_改_水","LeftLeg",True,False,2,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1319,"サムライロード_改_水","RightUpLeg",True,False,2,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1320,"サムライロード_改_水","RightLeg",True,False,2,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1321,"サムライロード_改_水","LeftArm",True,False,2,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1322,"サムライロード_改_水","LeftForeArm",True,False,2,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1323,"サムライロード_改_水","RightArm",True,False,2,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1324,"サムライロード_改_水","RightForeArm",True,False,2,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1325,"サムライロード_改_水","Hips",False,True,2,0,-1,0,0,1,0,2,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1326,"サムライロード_改_水","Spine2",False,True,2,0,-1,0,0,1,0,2,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1327,"サムライロード_改_水","LeftUpLeg",False,True,2,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1328,"サムライロード_改_水","LeftLeg",False,True,2,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1329,"サムライロード_改_水","RightUpLeg",False,True,2,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1330,"サムライロード_改_水","RightLeg",False,True,2,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1331,"サムライロード_改_水","LeftArm",False,True,2,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1332,"サムライロード_改_水","LeftForeArm",False,True,2,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1333,"サムライロード_改_水","RightArm",False,True,2,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1334,"サムライロード_改_水","RightForeArm",False,True,2,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,2,0.5,1,1,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1335,"サムライロード_改_風","Hips",True,False,3,0,-1,0,0,1,0,2,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1336,"サムライロード_改_風","Spine2",True,False,3,0,-1,0,0,1,0,2,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1337,"サムライロード_改_風","LeftUpLeg",True,False,3,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1338,"サムライロード_改_風","LeftLeg",True,False,3,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1339,"サムライロード_改_風","RightUpLeg",True,False,3,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1340,"サムライロード_改_風","RightLeg",True,False,3,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1341,"サムライロード_改_風","LeftArm",True,False,3,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1342,"サムライロード_改_風","LeftForeArm",True,False,3,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1343,"サムライロード_改_風","RightArm",True,False,3,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1344,"サムライロード_改_風","RightForeArm",True,False,3,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1345,"サムライロード_改_風","Hips",False,True,3,0,-1,0,0,1,0,2,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1346,"サムライロード_改_風","Spine2",False,True,3,0,-1,0,0,1,0,2,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1347,"サムライロード_改_風","LeftUpLeg",False,True,3,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1348,"サムライロード_改_風","LeftLeg",False,True,3,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1349,"サムライロード_改_風","RightUpLeg",False,True,3,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1350,"サムライロード_改_風","RightLeg",False,True,3,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1351,"サムライロード_改_風","LeftArm",False,True,3,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1352,"サムライロード_改_風","LeftForeArm",False,True,3,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1353,"サムライロード_改_風","RightArm",False,True,3,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1354,"サムライロード_改_風","RightForeArm",False,True,3,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,1,1,0.5,2,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1355,"サムライロード_改_地","Hips",True,False,4,0,-1,0,0,1,0,2,0.5,0.5,0.5,1,1,2,0.5,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1356,"サムライロード_改_地","Spine2",True,False,4,0,-1,0,0,1,0,2,0.5,0.5,0.5,1,1,2,0.5,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1357,"サムライロード_改_地","LeftUpLeg",True,False,4,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,1,1,2,0.5,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1358,"サムライロード_改_地","LeftLeg",True,False,4,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,1,1,2,0.5,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1359,"サムライロード_改_地","RightUpLeg",True,False,4,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,1,1,2,0.5,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1360,"サムライロード_改_地","RightLeg",True,False,4,0,-1,0,0,1,0,0.5,0.5,0.5,0.5,1,1,2,0.5,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1361,"サムライロード_改_地","LeftArm",True,False,4,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,1,1,2,0.5,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
"MO_552_10",1362,"サムライロード_改_地","LeftForeArm",True,False,4,-1,0,0,1,0,0,0.5,0.5,0.5,0.5,1,1,2,0.5,1,1,0.2,0.05,0.05,0.2,0.2,0,0,0.2,0.2,0.5
