// SkillTableId,SkillTableSubId,Level,AwakeningId,SkillId
4297,102000270,40,0,3004
4298,102000270,50,0,3014
4299,102000270,1,1,3015
4300,102000270,1,2,30120
4301,102000270,1,3,30121
4302,102000270,1,4,30056
4303,102000270,1,5,30114
4304,104000280,1,0,14002
4305,104000280,1,0,30115
4306,104000280,1,0,14008
4307,104000280,3,0,30134
4308,104000280,6,0,14003
4309,104000280,10,0,30006
4310,104000280,13,0,14004
4311,104000280,16,0,30009
4312,104000280,20,0,14005
4313,104000280,25,0,30315
4314,104000280,30,0,14013
4315,104000280,40,0,14001
4316,104000280,50,0,14012
4317,104000280,1,1,14009
4318,104000280,1,2,30120
4319,104000280,1,3,30121
4320,104000280,1,4,30056
4321,104000280,1,5,30114
4322,111000150,1,0,1031
4323,111000150,1,0,1036
4324,111000150,1,0,1027
4325,111000150,3,0,30001
4326,111000150,6,0,1029
4327,111000150,10,0,30006
4328,111000150,13,0,1032
4329,111000150,16,0,30009
4330,111000150,20,0,1030
4331,111000150,25,0,30112
4332,111000150,30,0,1035
4333,111000150,40,0,1033
4334,111000150,50,0,1034
4335,111000150,1,1,1028
4336,111000150,1,2,30100
4337,111000150,1,3,30101
4338,111000150,1,4,30120
4339,111000150,1,5,30121
4340,118000010,1,0,2010
4341,118000010,1,0,30300
4342,118000010,1,0,30302
4343,118000010,3,0,30091
4344,118000010,6,0,2017
4345,118000010,10,0,30301
4346,118000010,13,0,30303
4347,118000010,16,0,2025
4348,118000010,20,0,2004
4349,118000010,25,0,2014
4350,118000010,30,0,2002
4351,118000010,40,0,30012
4352,118000010,50,0,30013
4353,118000010,1,1,30062
4354,118000010,1,2,30100
4355,118000010,1,3,30101
4356,118000010,1,4,30120
4357,118000010,1,5,30121
4358,118000020,1,0,30002
4359,118000020,1,0,30007
4360,118000020,1,0,30010
4361,118000020,3,0,2002
4362,118000020,6,0,2001
4363,118000020,10,0,2025
4364,118000020,13,0,2004
4365,118000020,16,0,30091
4366,118000020,20,0,2017
4367,118000020,25,0,2014
4368,118000020,30,0,30019
4369,118000020,40,0,30020
4370,118000020,50,0,30023
4371,118000020,1,1,30056
4372,118000020,1,2,30104
4373,118000020,1,3,30105
4374,118000020,1,4,30053
4375,118000020,1,5,30065
4376,118000030,1,0,30091
4377,118000030,1,0,2024
4378,118000030,1,0,2025
4379,118000030,3,0,30006
4380,118000030,6,0,2014
4381,118000030,10,0,30008
4382,118000030,13,0,2004
4383,118000030,16,0,30012
4384,118000030,20,0,2002
4385,118000030,25,0,30013
4386,118000030,30,0,2015
4387,118000030,40,0,30016
4388,118000030,50,0,2016
4389,118000030,1,1,30062
4390,118000030,1,2,30100
4391,118000030,1,3,30102
4392,118000030,1,4,30120
4393,118000030,1,5,30121
4394,118000040,1,0,2002
4395,118000040,1,0,2017
4396,118000040,1,0,30091
4397,118000040,3,0,30001
4398,118000040,6,0,2001
4399,118000040,10,0,30012
4400,118000040,13,0,2004
4401,118000040,16,0,30013
4402,118000040,20,0,2016
4403,118000040,25,0,30016
4404,118000040,30,0,2014
4405,118000040,40,0,2024
4406,118000040,50,0,2025
4407,118000040,1,1,30056
4408,118000040,1,2,30100
4409,118000040,1,3,30101
4410,118000040,1,4,30120
4411,118000040,1,5,30121
4412,118000050,1,0,30091
4413,118000050,1,0,30002
4414,118000050,1,0,30019
4415,118000050,3,0,30007
4416,118000050,6,0,2004
4417,118000050,10,0,30020
4418,118000050,13,0,2014
4419,118000050,16,0,30010
4420,118000050,20,0,2025
4421,118000050,25,0,30300
4422,118000050,30,0,30302
4423,118000050,40,0,30301
4424,118000050,50,0,30303
4425,118000050,1,1,2023
4426,118000050,1,2,30063
4427,118000050,1,3,30056
4428,118000050,1,4,30053
4429,118000050,1,5,30065
4430,118000060,1,0,2001
4431,118000060,1,0,2024
4432,118000060,1,0,2014
4433,118000060,3,0,30006
4434,118000060,6,0,2004
4435,118000060,10,0,30008
4436,118000060,13,0,2002
4437,118000060,16,0,2016
4438,118000060,20,0,2011
4439,118000060,25,0,2012
4440,118000060,30,0,2015
4441,118000060,40,0,30091
4442,118000060,50,0,2025
4443,118000060,1,1,2023
4444,118000060,1,2,30100
4445,118000060,1,3,30102
4446,118000060,1,4,30120
4447,118000060,1,5,30121
4448,118000070,1,0,2002
4449,118000070,1,0,2025
4450,118000070,1,0,2004
4451,118000070,3,0,30091
4452,118000070,6,0,2017
4453,118000070,10,0,30006
4454,118000070,13,0,2014
4455,118000070,16,0,30009
4456,118000070,20,0,2001
4457,118000070,25,0,2010
4458,118000070,30,0,2024
4459,118000070,40,0,2016
4460,118000070,50,0,2015
4461,118000070,1,1,2023
4462,118000070,1,2,30056
4463,118000070,1,3,30062
4464,118000070,1,4,30120
4465,118000070,1,5,30121
4466,118000080,1,0,30300
4467,118000080,1,0,30302
4468,118000080,1,0,30308
4469,118000080,3,0,30091
4470,118000080,6,0,2004
4471,118000080,10,0,30001
4472,118000080,13,0,2014
4473,118000080,16,0,30006
4474,118000080,20,0,2016
4475,118000080,25,0,30009
4476,118000080,30,0,30301
4477,118000080,40,0,30303
4478,118000080,50,0,30309
4479,118000080,1,1,2023
4480,118000080,1,2,30062
4481,118000080,1,3,30056
4482,118000080,1,4,30120
4483,118000080,1,5,30121
4484,118000090,1,0,30002
4485,118000090,1,0,30091
4486,118000090,1,0,2004
4487,118000090,3,0,30007
4488,118000090,6,0,2016
4489,118000090,10,0,30010
4490,118000090,13,0,2014
4491,118000090,16,0,30019
4492,118000090,20,0,2025
4493,118000090,25,0,30020
4494,118000090,30,0,2002
4495,118000090,40,0,30023
4496,118000090,50,0,30005
4497,118000090,1,1,2023
4498,118000090,1,2,30104
4499,118000090,1,3,30105
4500,118000090,1,4,30056
4501,118000090,1,5,30065
4502,105000220,1,0,30002
4503,105000220,1,0,3021
4504,105000220,1,0,3005
4505,105000220,3,0,30019
4506,105000220,6,0,30020
4507,105000220,10,0,30023
4508,105000220,13,0,30007
4509,105000220,16,0,30010
4510,105000220,20,0,30005
4511,105000220,25,0,30075
4512,105000220,30,0,30021
4513,105000220,40,0,30022
4514,105000220,50,0,30024
4515,105000220,1,1,3015
4516,105000220,1,2,30065
4517,105000220,1,3,30056
4518,105000220,1,4,30104
4519,105000220,1,5,30105
4520,102000280,1,0,3022
4521,102000280,1,0,30001
4522,102000280,1,0,3005
4523,102000280,3,0,30006
4524,102000280,6,0,3023
4525,102000280,10,0,3002
4526,102000280,13,0,3004
4527,102000280,16,0,30009
4528,102000280,20,0,3024
4529,102000280,25,0,30079
4530,102000280,30,0,3025
4531,102000280,40,0,3014
4532,102000280,50,0,3021
4533,102000280,1,1,3015
4534,102000280,1,2,30120
4535,102000280,1,3,30121
4536,102000280,1,4,30056
4537,102000280,1,5,30114
4538,111000160,1,0,1042
4539,111000160,1,0,30323
4540,111000160,1,0,1027
4541,111000160,3,0,30006
4542,111000160,6,0,1036
4543,111000160,10,0,30324
4544,111000160,13,0,1035
4545,111000160,16,0,30009
4546,111000160,20,0,1034
4547,111000160,25,0,30320
4548,111000160,30,0,30329
4549,111000160,40,0,30330
4550,111000160,50,0,30326
4551,111000160,1,1,1028
4552,111000160,1,2,30056
4553,111000160,1,3,30120
4554,111000160,1,4,30121
4555,111000160,1,5,30143
4556,103000240,1,0,30014
4557,103000240,1,0,30015
4558,103000240,1,0,1019
4559,103000240,3,0,30304
4560,103000240,6,0,1014
4561,103000240,10,0,30306
4562,103000240,13,0,30305
4563,103000240,16,0,1013
4564,103000240,20,0,30307
4565,103000240,25,0,30335
4566,103000240,30,0,30078
4567,103000240,40,0,30336
4568,103000240,50,0,30074
4569,103000240,1,1,1005
4570,103000240,1,2,30100
4571,103000240,1,3,30102
4572,103000240,1,4,30120
4573,103000240,1,5,30121
4574,106000220,1,0,30400
4575,106000220,1,0,9012
4576,106000220,1,0,9005
4577,106000220,3,0,30006
4578,106000220,6,0,9009
4579,106000220,10,0,30008
4580,106000220,13,0,30401
4581,106000220,16,0,9013
4582,106000220,20,0,30403
4583,106000220,25,0,9004
4584,106000220,30,0,30074
4585,106000220,40,0,30407
4586,106000220,50,0,30408
4587,106000220,1,1,9014
4588,106000220,1,2,30100
4589,106000220,1,3,30102
4590,106000220,1,4,30121
4591,106000220,1,5,30137
4592,107000150,1,0,6019
4593,107000150,1,0,6011
4594,107000150,1,0,6013
4595,107000150,3,0,30006
4596,107000150,6,0,6015
4597,107000150,10,0,30009
4598,107000150,13,0,6007
4599,107000150,16,0,30079
4600,107000150,20,0,6004
4601,107000150,25,0,30012
4602,107000150,30,0,6014
4603,107000150,40,0,6017
4604,107000150,50,0,6018
4605,107000150,1,1,6005
4606,107000150,1,2,30062
4607,107000150,1,3,30056
4608,107000150,1,4,30120
4609,107000150,1,5,30121
4610,108000160,1,0,30306
4611,108000160,1,0,30144
4612,108000160,1,0,9005
4613,108000160,3,0,30006
4614,108000160,6,0,9007
4615,108000160,10,0,30009
4616,108000160,13,0,9012
4617,108000160,16,0,30079
4618,108000160,20,0,30307
4619,108000160,25,0,30015
4620,108000160,30,0,9016
4621,108000160,40,0,9015
4622,108000160,50,0,30336
4623,108000160,1,1,9014
4624,108000160,1,2,30062
4625,108000160,1,3,30056
4626,108000160,1,4,30120
4627,108000160,1,5,30121
4628,103000250,1,0,1038
4629,103000250,1,0,30112
4630,103000250,1,0,1016
4631,103000250,3,0,30078
4632,103000250,6,0,1003
4633,103000250,10,0,30007
4634,103000250,13,0,1011
4635,103000250,16,0,30010
4636,103000250,20,0,1012
4637,103000250,25,0,30075
4638,103000250,30,0,1014
4639,103000250,40,0,30136
4640,103000250,50,0,1015
4641,103000250,1,1,1005
4642,103000250,1,2,30104
4643,103000250,1,3,30105
4644,103000250,1,4,30056
4645,103000250,1,5,30135
4646,104000290,1,0,12005
4647,104000290,1,0,30115
4648,104000290,1,0,12010
4649,104000290,3,0,30006
4650,104000290,6,0,12003
4651,104000290,10,0,30008
4652,104000290,13,0,12013
4653,104000290,16,0,12004
4654,104000290,20,0,12001
4655,104000290,25,0,12002
4656,104000290,30,0,12009
4657,104000290,40,0,30074
4658,104000290,50,0,12014
4659,104000290,1,1,12011
4660,104000290,1,2,30120
4661,104000290,1,3,30121
4662,104000290,1,4,30114
4663,104000290,1,5,30140
4664,101000270,1,0,2002
4665,101000270,1,0,2015
4666,101000270,1,0,2004
4667,101000270,3,0,30006
4668,101000270,6,0,2001
4669,101000270,10,0,30008
4670,101000270,13,0,2014
4671,101000270,16,0,30017
4672,101000270,20,0,2011
4673,101000270,25,0,30013
4674,101000270,30,0,2024
4675,101000270,40,0,30074
4676,101000270,50,0,2026
4677,101000270,1,1,2005
4678,101000270,1,2,30120
4679,101000270,1,3,30121
4680,101000270,1,4,30062
4681,101000270,1,5,2027
4682,104000300,1,0,14001
4683,104000300,1,0,14004
4684,104000300,1,0,14008
4685,104000300,3,0,30134
4686,104000300,6,0,30006
4687,104000300,10,0,30316
4688,104000300,13,0,14003
4689,104000300,16,0,30008
4690,104000300,20,0,30115
4691,104000300,25,0,14005
4692,104000300,30,0,30074
4693,104000300,40,0,30141
4694,104000300,50,0,14014
4695,104000300,1,1,14009
4696,104000300,1,2,30120
4697,104000300,1,3,30121
4698,104000300,1,4,30149
4699,104000300,1,5,30114
4700,104000310,1,0,30115
4701,104000310,1,0,12002
4702,104000310,1,0,12010
4703,104000310,3,0,30079
4704,104000310,6,0,12006
4705,104000310,10,0,12004
4706,104000310,13,0,12015
4707,104000310,16,0,12013
4708,104000310,20,0,12007
4709,104000310,25,0,12008
4710,104000310,30,0,12009
4711,104000310,40,0,12014
4712,104000310,50,0,12020
4713,104000310,1,1,12011
4714,104000310,1,2,30056
4715,104000310,1,3,30111
4716,104000310,1,4,30114
4717,104000310,1,5,30140
4718,109000240,1,0,30115
4719,109000240,1,0,12004
4720,109000240,1,0,12010
4721,109000240,3,0,30006
4722,109000240,6,0,30310
4723,109000240,10,0,12013
4724,109000240,13,0,30008
4725,109000240,16,0,12009
4726,109000240,20,0,30074
4727,109000240,25,0,30311
4728,109000240,30,0,12008
4729,109000240,40,0,12007
4730,109000240,50,0,30338
4731,109000240,1,1,12011
4732,109000240,1,2,30120
4733,109000240,1,3,30121
4734,109000240,1,4,30149
4735,109000240,1,5,30140
4736,118000100,1,0,30091
4737,118000100,1,0,30002
4738,118000100,1,0,1019
4739,118000100,3,0,1038
4740,118000100,6,0,30007
4741,118000100,10,0,30019
4742,118000100,13,0,1012
4743,118000100,16,0,30010
4744,118000100,20,0,30020
4745,118000100,25,0,1015
4746,118000100,30,0,30005
4747,118000100,40,0,30023
4748,118000100,50,0,30075
4749,118000100,1,1,1005
4750,118000100,1,2,30056
4751,118000100,1,3,30065
4752,118000100,1,4,30089
4753,118000100,1,5,30090
4754,111000170,1,0,1029
4755,111000170,1,0,1036
4756,111000170,1,0,1027
4757,111000170,3,0,30006
4758,111000170,6,0,1035
4759,111000170,10,0,30008
4760,111000170,13,0,1034
4761,111000170,16,0,30074
4762,111000170,20,0,30015
4763,111000170,25,0,30016
4764,111000170,30,0,30012
4765,111000170,40,0,1030
4766,111000170,50,0,30332
4767,111000170,1,1,1028
4768,111000170,1,2,30062
4769,111000170,1,3,30120
4770,111000170,1,4,30121
4771,111000170,1,5,30143
4772,118000110,1,0,2002
4773,118000110,1,0,30091
4774,118000110,1,0,2004
4775,118000110,3,0,30006
4776,118000110,6,0,2001
4777,118000110,10,0,2014
4778,118000110,13,0,30008
4779,118000110,16,0,2016
4780,118000110,20,0,2017
4781,118000110,25,0,2024
4782,118000110,30,0,2015
4783,118000110,40,0,2025
4784,118000110,50,0,30074
4785,118000110,1,1,2023
4786,118000110,1,2,30100
4787,118000110,1,3,30102
4788,118000110,1,4,30120
4789,118000110,1,5,30121
4790,102000290,1,0,3024
4791,102000290,1,0,30006
4792,102000290,1,0,3005
4793,102000290,3,0,3007
4794,102000290,6,0,30001
4795,102000290,10,0,3022
4796,102000290,13,0,30009
4797,102000290,16,0,3003
4798,102000290,20,0,3025
4799,102000290,25,0,3023
4800,102000290,30,0,30330
4801,102000290,40,0,30329
4802,102000290,50,0,30079
4803,102000290,1,1,3026
4804,102000290,1,2,30120
4805,102000290,1,3,30121
4806,102000290,1,4,30056
4807,102000290,1,5,30114
4808,102000300,1,0,3023
4809,102000300,1,0,30002
4810,102000300,1,0,3005
4811,102000300,3,0,30007
4812,102000300,6,0,3011
4813,102000300,10,0,3024
4814,102000300,13,0,30010
4815,102000300,16,0,3002
4816,102000300,20,0,30005
4817,102000300,25,0,3022
4818,102000300,30,0,3004
4819,102000300,40,0,3014
4820,102000300,50,0,30075
4821,102000300,1,1,3026
4822,102000300,1,2,30104
4823,102000300,1,3,30105
4824,102000300,1,4,30056
4825,102000300,1,5,30065
4826,103000260,1,0,30145
4827,103000260,1,0,1014
4828,103000260,1,0,1016
4829,103000260,3,0,30112
4830,103000260,6,0,1038
4831,103000260,10,0,30006
4832,103000260,13,0,1011
4833,103000260,16,0,30009
4834,103000260,20,0,1039
4835,103000260,25,0,30079
4836,103000260,30,0,1015
4837,103000260,40,0,30015
4838,103000260,50,0,30146
4839,103000260,1,1,1043
4840,103000260,1,2,30056
4841,103000260,1,3,30062
4842,103000260,1,4,30120
4843,103000260,1,5,30121
4844,104000320,1,0,12016
4845,104000320,1,0,30115
4846,104000320,1,0,12018
4847,104000320,3,0,30006
4848,104000320,6,0,12006
4849,104000320,10,0,12005
4850,104000320,13,0,12004
4851,104000320,16,0,30008
4852,104000320,20,0,12003
4853,104000320,25,0,30012
4854,104000320,30,0,12013
4855,104000320,40,0,30074
4856,104000320,50,0,12017
4857,104000320,1,1,12019
4858,104000320,1,2,30120
4859,104000320,1,3,30121
4860,104000320,1,4,30111
4861,104000320,1,5,30114
4862,109000250,1,0,2001
4863,109000250,1,0,30310
4864,109000250,1,0,2004
4865,109000250,3,0,30006
4866,109000250,6,0,2024
4867,109000250,10,0,30311
4868,109000250,13,0,2002
4869,109000250,16,0,30008
4870,109000250,20,0,2015
4871,109000250,25,0,30017
4872,109000250,30,0,2016
4873,109000250,40,0,30074
4874,109000250,50,0,30338
4875,109000250,1,1,2005
4876,109000250,1,2,30100
4877,109000250,1,3,30102
4878,109000250,1,4,30120
4879,109000250,1,5,30121
4880,112000120,1,0,2017
4881,112000120,1,0,30002
4882,112000120,1,0,2004
4883,112000120,3,0,30005
4884,112000120,6,0,2002
4885,112000120,10,0,30007
4886,112000120,13,0,2015
4887,112000120,16,0,30010
4888,112000120,20,0,2014
4889,112000120,25,0,30024
4890,112000120,30,0,30020
4891,112000120,40,0,30021
4892,112000120,50,0,2024
4893,112000120,1,1,2005
4894,112000120,1,2,30056
4895,112000120,1,3,30065
4896,112000120,1,4,30089
4897,112000120,1,5,30090
4898,111000180,1,0,1029
4899,111000180,1,0,1036
4900,111000180,1,0,1027
4901,111000180,3,0,30006
4902,111000180,6,0,30329
4903,111000180,10,0,1042
4904,111000180,13,0,30330
4905,111000180,16,0,30009
4906,111000180,20,0,30326
4907,111000180,25,0,1035
4908,111000180,30,0,1034
4909,111000180,40,0,30079
4910,111000180,50,0,30332
4911,111000180,1,1,1028
4912,111000180,1,2,30120
4913,111000180,1,3,30121
4914,111000180,1,4,30056
4915,111000180,1,5,30143
4916,106000230,1,0,30401
4917,106000230,1,0,30007
4918,106000230,1,0,30136
4919,106000230,3,0,30402
4920,106000230,6,0,4004
4921,106000230,10,0,30403
4922,106000230,13,0,30010
4923,106000230,16,0,30404
4924,106000230,20,0,30075
4925,106000230,25,0,30405
4926,106000230,30,0,30406
4927,106000230,40,0,30407
4928,106000230,50,0,30408
4929,106000230,1,1,4005
4930,106000230,1,2,30089
4931,106000230,1,3,30090
4932,106000230,1,4,30056
4933,106000230,1,5,30137
4934,109000260,1,0,1038
4935,109000260,1,0,30310
4936,109000260,1,0,1011
4937,109000260,3,0,30017
4938,109000260,6,0,1019
4939,109000260,10,0,1013
4940,109000260,13,0,30006
4941,109000260,16,0,1015
4942,109000260,20,0,30311
4943,109000260,25,0,30009
4944,109000260,30,0,1014
4945,109000260,40,0,30338
4946,109000260,50,0,30079
4947,109000260,1,1,1006
4948,109000260,1,2,30056
4949,109000260,1,3,30062
4950,109000260,1,4,30120
4951,109000260,1,5,30121
4952,110000180,1,0,8011
4953,110000180,1,0,30007
4954,110000180,1,0,30136
4955,110000180,3,0,8001
4956,110000180,6,0,8004
4957,110000180,10,0,8012
4958,110000180,13,0,8016
4959,110000180,16,0,8013
4960,110000180,20,0,30010
4961,110000180,25,0,8015
4962,110000180,30,0,8009
4963,110000180,40,0,8014
4964,110000180,50,0,30075
4965,110000180,1,1,8005
4966,110000180,1,2,30104
4967,110000180,1,3,30105
4968,110000180,1,4,30056
4969,110000180,1,5,30135
4970,111000190,1,0,3028
4971,111000190,1,0,30006
4972,111000190,1,0,3005
4973,111000190,3,0,30015
4974,111000190,6,0,3027
4975,111000190,10,0,30008
4976,111000190,13,0,3007
4977,111000190,16,0,30016
4978,111000190,20,0,3004
4979,111000190,25,0,30012
4980,111000190,30,0,3021
4981,111000190,40,0,30074
4982,111000190,50,0,3025
4983,111000190,1,1,3015
4984,111000190,1,2,30120
4985,111000190,1,3,30121
4986,111000190,1,4,30149
4987,111000190,1,5,30143
4988,104000330,1,0,4002
4989,104000330,1,0,30093
4990,104000330,1,0,4004
4991,104000330,3,0,30006
4992,104000330,6,0,30057
4993,104000330,10,0,4016
4994,104000330,13,0,30008
4995,104000330,16,0,30058
4996,104000330,20,0,4017
4997,104000330,25,0,30059
4998,104000330,30,0,30060
4999,104000330,40,0,4015
5000,104000330,50,0,30074
5001,104000330,1,1,4005
5002,104000330,1,2,30100
5003,104000330,1,3,30102
5004,104000330,1,4,30120
5005,104000330,1,5,30121
5006,112000130,1,0,1026
5007,112000130,1,0,30002
5008,112000130,1,0,1023
5009,112000130,3,0,30020
5010,112000130,6,0,1025
5011,112000130,10,0,30007
5012,112000130,13,0,1033
5013,112000130,16,0,30021
5014,112000130,20,0,1012
5015,112000130,25,0,30005
5016,112000130,30,0,30010
5017,112000130,40,0,1014
5018,112000130,50,0,30075
5019,112000130,1,1,1024
5020,112000130,1,2,30104
5021,112000130,1,3,30105
5022,112000130,1,4,30056
5023,112000130,1,5,30065
5024,106000240,1,0,30401
5025,106000240,1,0,30002
5026,106000240,1,0,3005
5027,106000240,3,0,30402
5028,106000240,6,0,30005
5029,106000240,10,0,30403
5030,106000240,13,0,30007
5031,106000240,16,0,30404
5032,106000240,20,0,30010
5033,106000240,25,0,30407
5034,106000240,30,0,30075
5035,106000240,40,0,30093
5036,106000240,50,0,30408
5037,106000240,1,1,3015
5038,106000240,1,2,30056
5039,106000240,1,3,30065
5040,106000240,1,4,30053
5041,106000240,1,5,30137
5042,105000230,1,0,29010
5043,105000230,1,0,29011
5044,105000230,1,0,29012
5045,105000230,3,0,30147
5046,105000230,6,0,10008
5047,105000230,10,0,10012
5048,105000230,13,0,10002
5049,105000230,16,0,30058
5050,105000230,20,0,10004
5051,105000230,25,0,10016
5052,105000230,30,0,10006
5053,105000230,40,0,10017
5054,105000230,50,0,30095
5055,105000230,1,1,10019
5056,105000230,1,2,30056
5057,105000230,1,3,30062
5058,105000230,1,4,30120
5059,105000230,1,5,30121
5060,106000250,1,0,29010
5061,106000250,1,0,29011
5062,106000250,1,0,29012
5063,106000250,3,0,30147
5064,106000250,6,0,30400
5065,106000250,10,0,30302
5066,106000250,13,0,30402
5067,106000250,16,0,30303
5068,106000250,20,0,30401
5069,106000250,25,0,30404
5070,106000250,30,0,30407
5071,106000250,40,0,30408
5072,106000250,50,0,30334
5073,106000250,1,1,4019
5074,106000250,1,2,30120
5075,106000250,1,3,30121
5076,106000250,1,4,30056
5077,106000250,1,5,30137
5078,111000200,1,0,29010
5079,111000200,1,0,29011
5080,111000200,1,0,29012
5081,111000200,3,0,30147
5082,111000200,6,0,1029
5083,111000200,10,0,1036
5084,111000200,13,0,30006
5085,111000200,16,0,1031
5086,111000200,20,0,1032
5087,111000200,25,0,1030
5088,111000200,30,0,30009
5089,111000200,40,0,1034
5090,111000200,50,0,1035
5091,111000200,1,1,1044
5092,111000200,1,2,30120
5093,111000200,1,3,30121
5094,111000200,1,4,30056
5095,111000200,1,5,30143
5096,103000270,1,0,29010
5097,103000270,1,0,29011
5098,103000270,1,0,29012
5099,103000270,3,0,30147
5100,103000270,6,0,30013
5101,103000270,10,0,6004
5102,103000270,13,0,30302
5103,103000270,16,0,6011
5104,103000270,20,0,6018
5105,103000270,25,0,30303
5106,103000270,30,0,6017
5107,103000270,40,0,6014
5108,103000270,50,0,30334
5109,103000270,1,1,6020
5110,103000270,1,2,30120
5111,103000270,1,3,30121
5112,103000270,1,4,30056
5113,103000270,1,5,30148
5114,102000310,1,0,29010
5115,102000310,1,0,29011
5116,102000310,1,0,29012
5117,102000310,3,0,30147
5118,102000310,6,0,30136
5119,102000310,10,0,3011
5120,102000310,13,0,30020
5121,102000310,16,0,3002
5122,102000310,20,0,30007
5123,102000310,25,0,3003
5124,102000310,30,0,30010
5125,102000310,40,0,3004
5126,102000310,50,0,30075
5127,102000310,1,1,3030
5128,102000310,1,2,30104
5129,102000310,1,3,30105
5130,102000310,1,4,30056
5131,102000310,1,5,30135
5132,101000280,1,0,1002
5133,101000280,1,0,30092
5134,101000280,1,0,1016
5135,101000280,3,0,30007
5136,101000280,6,0,1015
5137,101000280,10,0,30002
5138,101000280,13,0,30094
5139,101000280,16,0,1012
5140,101000280,20,0,30010
5141,101000280,25,0,30005
5142,101000280,30,0,1014
5143,101000280,40,0,30075
5144,101000280,50,0,30136
5145,101000280,1,1,1005
5146,101000280,1,2,30063
5147,101000280,1,3,30056
5148,101000280,1,4,30089
5149,101000280,1,5,30090
5150,102000320,1,0,3029
5151,102000320,1,0,30092
5152,102000320,1,0,3005
5153,102000320,3,0,3011
5154,102000320,6,0,30112
5155,102000320,10,0,30006
5156,102000320,13,0,3004
5157,102000320,16,0,30008
5158,102000320,20,0,3002
5159,102000320,25,0,30074
5160,102000320,30,0,3025
5161,102000320,40,0,30316
5162,102000320,50,0,3021
5163,102000320,1,1,3015
5164,102000320,1,2,30120
5165,102000320,1,3,30121
5166,102000320,1,4,30149
5167,102000320,1,5,30114
5168,103000280,1,0,6015
5169,103000280,1,0,30092
5170,103000280,1,0,6013
5171,103000280,3,0,6019
5172,103000280,6,0,30316
5173,103000280,10,0,6004
5174,103000280,13,0,6017
5175,103000280,16,0,30006
5176,103000280,20,0,6018
5177,103000280,25,0,30008
5178,103000280,30,0,6012
5179,103000280,40,0,30074
5180,103000280,50,0,6021
5181,103000280,1,1,6005
5182,103000280,1,2,30100
5183,103000280,1,3,30102
5184,103000280,1,4,30149
5185,103000280,1,5,30121
5186,106000260,1,0,30136
5187,106000260,1,0,30092
5188,106000260,1,0,4020
5189,106000260,3,0,30094
5190,106000260,6,0,30002
5191,106000260,10,0,4013
5192,106000260,13,0,30058
5193,106000260,16,0,30007
5194,106000260,20,0,30010
5195,106000260,25,0,4015
5196,106000260,30,0,30005
5197,106000260,40,0,30075
5198,106000260,50,0,30095
5199,106000260,1,1,4005
5200,106000260,1,2,30063
5201,106000260,1,3,30056
5202,106000260,1,4,30089
5203,106000260,1,5,30090
5204,104000340,1,0,30151
5205,104000340,1,0,30092
5206,104000340,1,0,14008
5207,104000340,3,0,30006
5208,104000340,6,0,14002
5209,104000340,10,0,30115
5210,104000340,13,0,14003
5211,104000340,16,0,30008
5212,104000340,20,0,30134
5213,104000340,25,0,14013
5214,104000340,30,0,30316
5215,104000340,40,0,30074
5216,104000340,50,0,14005
5217,104000340,1,1,14009
5218,104000340,1,2,30120
5219,104000340,1,3,30121
5220,104000340,1,4,30111
5221,104000340,1,5,30114
5222,107000160,1,0,6004
5223,107000160,1,0,30092
5224,107000160,1,0,6013
5225,107000160,3,0,30002
5226,107000160,6,0,6015
5227,107000160,10,0,30007
5228,107000160,13,0,6011
5229,107000160,16,0,30094
5230,107000160,20,0,6019
5231,107000160,25,0,30010
5232,107000160,30,0,6017
5233,107000160,40,0,30075
5234,107000160,50,0,30136
5235,107000160,1,1,6005
5236,107000160,1,2,30056
5237,107000160,1,3,30063
5238,107000160,1,4,30154
5239,107000160,1,5,30155
5240,109000270,1,0,30092
5241,109000270,1,0,1045
5242,109000270,1,0,1016
5243,109000270,3,0,30112
5244,109000270,6,0,1038
5245,109000270,10,0,30006
5246,109000270,13,0,1039
5247,109000270,16,0,1014
5248,109000270,20,0,30008
5249,109000270,25,0,1011
5250,109000270,30,0,1003
5251,109000270,40,0,1013
5252,109000270,50,0,30074
5253,109000270,1,1,1006
5254,109000270,1,2,30100
5255,109000270,1,3,30102
5256,109000270,1,4,30149
5257,109000270,1,5,30121
5258,105000240,1,0,30092
5259,105000240,1,0,10021
5260,105000240,1,0,10014
5261,105000240,3,0,10005
5262,105000240,6,0,10006
5263,105000240,10,0,30006
5264,105000240,13,0,10002
5265,105000240,16,0,10004
5266,105000240,20,0,30008
5267,105000240,25,0,10017
5268,105000240,30,0,10013
5269,105000240,40,0,30074
5270,105000240,50,0,10020
5271,105000240,1,1,10015
5272,105000240,1,2,30100
5273,105000240,1,3,30102
5274,105000240,1,4,30149
5275,105000240,1,5,30121
5276,102000330,1,0,3022
5277,102000330,1,0,30150
5278,102000330,1,0,3005
5279,102000330,3,0,30006
5280,102000330,6,0,3002
5281,102000330,10,0,3023
5282,102000330,13,0,30112
5283,102000330,16,0,3004
5284,102000330,20,0,30008
5285,102000330,25,0,3024
5286,102000330,30,0,3021
5287,102000330,40,0,3014
5288,102000330,50,0,30074
5289,102000330,1,1,3006
5290,102000330,1,2,30100
5291,102000330,1,3,30102
5292,102000330,1,4,30149
5293,102000330,1,5,30114
