// MonsterActionId,Name,UnitId,Slot,UsableLv,UseCount,NotAngry,IsAngry,CanSealed,MultiPlayOnly,AngleMin,AngleMax,RangeMin,RangeMax,AttackTime,DelayTime,CoolTime,State,SubState
2747,"ラフコフ_02_前転（前方倒立回転跳び）",15540001,1,1,-1,True,True,False,False,-60,60,10,20,0.1,0,10,"Action.02","MO_554_00_ACT_02"
2749,"ラフコフ_04_ジャンプ背面向き",15540001,3,1,-1,True,True,False,False,120,240,0,30,0.5,0,2,"Action.04","MO_554_00_ACT_04"
2750,"ラフコフ_05_バフ01片手剣用",15540001,4,1,2,True,True,False,False,0,360,0,30,0.01,60,60,"Action.05","MO_554_00_ACT_05"
2753,"ラフコフ_08_片手剣攻撃01_近接攻撃",15540001,7,1,-1,True,True,False,False,-45,45,0,5,0.2,0,5,"Action.08","MO_554_00_ACT_08"
2754,"ラフコフ_09_片手剣攻撃02_遠距離攻撃",15540001,8,1,-1,True,True,False,False,-45,45,10,25,0.2,0,5,"Action.09","MO_554_00_ACT_09"
2755,"ラフコフ_16_剣技＞崩し",15540001,15,1,-1,True,True,False,False,-45,45,0,3,0.1,0,20,"Action.16","MO_554_00_ACT_16"
2756,"ラフコフ_17_前ステップ",15540001,16,1,-1,True,True,False,False,-45,45,5,12,0.2,0,10,"Action.17","MO_554_00_ACT_17"
2757,"ラフコフ_18_後ステップ",15540001,17,1,-1,True,True,False,False,-45,45,0,6,0.5,10,10,"Action.18","MO_554_00_ACT_18"
2758,"ラフコフ_19_左ステップ",15540001,18,1,-1,True,True,False,False,-180,20,0,12,0.1,0,10,"Action.19","MO_554_00_ACT_19"
2759,"ラフコフ_20_右ステップ",15540001,19,1,-1,True,True,False,False,-20,180,0,12,0.1,0,10,"Action.20","MO_554_00_ACT_20"
2760,"ラフコフ_アクション21_片手剣スキル01_シャープネイル（LV1：連撃）",15540001,20,1,-1,True,True,True,False,-45,45,0,8,0.01,0,40,"Action.21","MO_554_00_ACT_21"
2761,"ラフコフ_アクション22_片手剣スキル02_レイジスパイク（LV1：突進）",15540001,21,1,-1,True,True,True,False,-45,45,8,20,0.01,10,40,"Action.22","MO_554_00_ACT_22"
2763,"ラフコフアクション_28_片手剣スキル04_バーチカル・スクエア（LV2：連撃）",15540001,27,1,-1,True,True,True,False,-45,45,0,10,0.01,30,40,"Action.28","MO_554_00_ACT_28"
2767,"ラフコフ_33_ボス左ステップ",15540001,32,109,-1,True,True,False,False,-90,90,0,50,0,10,10,"Action.33","MO_554_00_ACT_33"
2768,"ラフコフ_34_ボス右ステップ",15540001,33,109,-1,True,True,False,False,0,0,0,0,0,0,0,"Action.34","MO_554_00_ACT_34"
2769,"ラフコフ_01_バク転（後方倒立回転跳び）",15541001,0,1,-1,True,True,False,False,-45,45,0,5,0.2,0,10,"Action.01","MO_554_00_ACT_01"
2770,"ラフコフ_02_前転（前方倒立回転跳び）",15541001,1,1,-1,True,True,False,False,-60,60,10,20,0.1,0,10,"Action.02","MO_554_00_ACT_02"
2772,"ラフコフ_04_ジャンプ背面向き",15541001,3,1,-1,True,True,False,False,120,240,0,30,0.5,0,2,"Action.04","MO_554_00_ACT_04"
2774,"ラフコフ_06_バフ01細剣用",15541001,5,1,2,True,True,False,False,0,360,0,30,0.01,120,60,"Action.06","MO_554_00_ACT_06"
2776,"ラフコフ_10_細剣攻撃01_近接攻撃",15541001,9,1,-1,True,True,False,False,-45,45,0,4,0.2,0,5,"Action.10","MO_554_00_ACT_10"
2777,"ラフコフ_11_細剣攻撃02_遠距離攻撃",15541001,10,1,-1,True,True,False,False,-45,45,10,25,0.2,0,5,"Action.11","MO_554_00_ACT_11"
2778,"ラフコフ_17_前ステップ",15541001,16,1,-1,True,True,False,False,-45,45,5,12,0.2,0,10,"Action.17","MO_554_00_ACT_17"
2779,"ラフコフ_18_後ステップ",15541001,17,1,-1,True,True,False,False,-45,45,0,6,0.5,10,10,"Action.18","MO_554_00_ACT_18"
2780,"ラフコフ_19_左ステップ",15541001,18,1,-1,True,True,False,False,-180,20,0,12,0.1,0,10,"Action.19","MO_554_00_ACT_19"
2781,"ラフコフ_20_右ステップ",15541001,19,1,-1,True,True,False,False,-20,180,0,12,0.1,0,10,"Action.20","MO_554_00_ACT_20"
2782,"ラフコフ_アクション23_細剣スキル01_カドラプル・ペイン（LV2：連撃）",15541001,22,1,-1,True,True,True,False,-45,45,0,6,0.01,20,40,"Action.23","MO_554_00_ACT_23"
2783,"ラフコフ_アクション24_細剣スキル02_ニュートロン（LV3：連撃）",15541001,23,1,-1,True,True,True,False,-45,45,0,10,0.01,30,40,"Action.24","MO_554_00_ACT_24"
2784,"ラフコフアクション_29_細剣スキル03_ソニック・インパルス（LV2：遠距離）",15541001,28,1,-1,True,True,True,False,-45,45,10,20,0.01,10,40,"Action.29","MO_554_00_ACT_29"
2785,"ラフコフ_アクション30_細剣スキル04_ペネトレイト（LV3：単発）",15541001,29,1,-1,True,True,True,False,-45,45,5,15,0.01,10,40,"Action.30","MO_554_00_ACT_30"
2789,"ラフコフ_33_ボス左ステップ",15541001,32,109,-1,True,True,False,False,-90,90,0,50,0,10,10,"Action.33","MO_554_00_ACT_33"
2790,"ラフコフ_34_ボス右ステップ",15541001,33,109,-1,True,True,False,False,0,0,0,0,0,0,0,"Action.34","MO_554_00_ACT_34"
2791,"ラフコフ_01_バク転（後方倒立回転跳び）",15542001,0,1,-1,True,True,False,False,-45,45,0,5,0.2,0,10,"Action.01","MO_554_00_ACT_01"
2792,"ラフコフ_02_前転（前方倒立回転跳び）",15542001,1,1,-1,False,False,False,False,-60,60,10,20,0.1,0,10,"Action.02","MO_554_00_ACT_02"
2793,"ラフコフ_03_左右確認モーション",15542001,2,1,-1,True,True,False,False,-45,45,0,8,0.01,0,10,"Action.03","MO_554_00_ACT_03"
2794,"ラフコフ_04_ジャンプ背面向き",15542001,3,1,-1,True,True,False,False,120,240,0,30,0.5,0,2,"Action.04","MO_554_00_ACT_04"
2797,"ラフコフ_07_バフ01短剣用",15542001,6,1,2,True,True,False,False,0,360,0,30,0.01,240,60,"Action.07","MO_554_00_ACT_07"
2798,"ラフコフ_12_短剣攻撃01_近距離攻撃",15542001,11,1,-1,True,True,False,False,-45,45,0,5,0.01,0,10,"Action.12","MO_554_00_ACT_12"
2799,"ラフコフ_13_短剣攻撃02_近距離攻撃2",15542001,12,1,-1,True,True,False,False,-45,45,0,5,0.01,0,10,"Action.13","MO_554_00_ACT_13"
2800,"ラフコフ_14_投擲ナイフ1_単発",15542001,13,1,-1,True,True,True,False,-45,45,8,30,0.01,0,10,"Action.14","MO_554_00_ACT_14"
2801,"ラフコフ_15_投擲ナイフ2_連撃",15542001,14,1,-1,True,True,True,False,-45,45,8,30,0.01,0,10,"Action.15","MO_554_00_ACT_15"
2803,"ラフコフ_18_後ステップ",15542001,17,1,-1,True,True,False,False,-45,45,0,6,0.5,10,10,"Action.18","MO_554_00_ACT_18"
2804,"ラフコフ_19_左ステップ",15542001,18,1,-1,True,True,False,False,-180,20,0,12,0.1,0,10,"Action.19","MO_554_00_ACT_19"
2805,"ラフコフ_20_右ステップ",15542001,19,1,-1,True,True,False,False,-20,180,0,12,0.1,0,10,"Action.20","MO_554_00_ACT_20"
2806,"ラフコフ_アクション25_短剣スキル01_ヴェノム・バイト（LV1:単発毒）",15542001,24,1,-1,True,True,True,False,-45,45,0,5,0,10,10,"Action.25","MO_554_00_ACT_25"
2807,"ラフコフ_アクション26_短剣スキル02_シャドウ・ステッチ（LV3連撃）",15542001,25,1,-1,True,True,True,False,-45,45,0,5,0,10,10,"Action.26","MO_554_00_ACT_26"
2808,"ラフコフ_アクション31_短剣スキル03_ラピッドバイト（LV2:突進",15542001,30,1,-1,True,True,True,False,-45,45,10,20,0,10,40,"Action.31","MO_554_00_ACT_31"
2809,"ラフコフ_アクション32_短剣スキル04_ペネトレイト・スロウ（LV3:遠距離）",15542001,31,1,-1,True,True,True,False,-45,45,10,20,0,10,40,"Action.32","MO_554_00_ACT_32"
2813,"ラフコフ_33_ボス左ステップ",15542001,32,109,-1,True,True,False,False,-90,90,0,50,0,10,10,"Action.33","MO_554_00_ACT_33"
2814,"ラフコフ_34_ボス右ステップ",15542001,33,109,-1,True,True,False,False,0,0,0,0,0,0,0,"Action.34","MO_554_00_ACT_34"
2815,"ラフコフ_01_バク転（後方倒立回転跳び）",15540002,0,1,-1,True,True,False,False,-45,45,0,5,0.2,0,10,"Action.01","MO_554_00_ACT_01"
2816,"ラフコフ_02_前転（前方倒立回転跳び）",15540002,1,1,-1,True,True,False,False,-60,60,10,20,0.1,0,10,"Action.02","MO_554_00_ACT_02"
2818,"ラフコフ_04_ジャンプ背面向き",15540002,3,1,-1,True,True,False,False,120,240,0,30,0.5,0,2,"Action.04","MO_554_00_ACT_04"
2819,"ラフコフ_05_バフ01片手剣用",15540002,4,1,2,True,True,False,False,0,360,0,30,0.01,60,60,"Action.05","MO_554_00_ACT_05"
2822,"ラフコフ_08_片手剣攻撃01_近接攻撃",15540002,7,1,-1,True,True,False,False,-45,45,0,5,0.2,0,5,"Action.08","MO_554_00_ACT_08"
2823,"ラフコフ_09_片手剣攻撃02_遠距離攻撃",15540002,8,1,-1,True,True,False,False,-45,45,10,25,0.2,0,5,"Action.09","MO_554_00_ACT_09"
2824,"ラフコフ_16_剣技＞崩し",15540002,15,1,-1,True,True,False,False,-45,45,0,3,0.1,0,20,"Action.16","MO_554_00_ACT_16"
2825,"ラフコフ_17_前ステップ",15540002,16,1,-1,True,True,False,False,-45,45,5,12,0.2,0,10,"Action.17","MO_554_00_ACT_17"
2826,"ラフコフ_18_後ステップ",15540002,17,1,-1,True,True,False,False,-45,45,0,6,0.5,10,10,"Action.18","MO_554_00_ACT_18"
2827,"ラフコフ_19_左ステップ",15540002,18,1,-1,True,True,False,False,-180,20,0,12,0.1,0,10,"Action.19","MO_554_00_ACT_19"
2828,"ラフコフ_20_右ステップ",15540002,19,1,-1,True,True,False,False,-20,180,0,12,0.1,0,10,"Action.20","MO_554_00_ACT_20"
2829,"ラフコフ_アクション21_片手剣スキル01_シャープネイル（LV1：連撃）",15540002,20,1,-1,True,True,True,False,-45,45,0,8,0.01,0,40,"Action.21","MO_554_00_ACT_21"
2830,"ラフコフ_アクション22_片手剣スキル02_レイジスパイク（LV1：突進）",15540002,21,1,-1,True,True,True,False,-45,45,8,20,0.01,10,40,"Action.22","MO_554_00_ACT_22"
2832,"ラフコフアクション_28_片手剣スキル04_バーチカル・スクエア（LV2：連撃）",15540002,27,1,-1,True,True,True,False,-45,45,0,10,0.01,30,40,"Action.28","MO_554_00_ACT_28"
2836,"ラフコフ_33_ボス左ステップ",15540002,32,109,-1,True,True,False,False,-90,90,0,50,0,10,10,"Action.33","MO_554_00_ACT_33"
2837,"ラフコフ_34_ボス右ステップ",15540002,33,109,-1,True,True,False,False,0,0,0,0,0,0,0,"Action.34","MO_554_00_ACT_34"
2838,"ラフコフ_01_バク転（後方倒立回転跳び）",15541002,0,1,-1,True,True,False,False,-45,45,0,5,0.2,0,10,"Action.01","MO_554_00_ACT_01"
2839,"ラフコフ_02_前転（前方倒立回転跳び）",15541002,1,1,-1,True,True,False,False,-60,60,10,20,0.1,0,10,"Action.02","MO_554_00_ACT_02"
2841,"ラフコフ_04_ジャンプ背面向き",15541002,3,1,-1,True,True,False,False,120,240,0,30,0.5,0,2,"Action.04","MO_554_00_ACT_04"
2843,"ラフコフ_06_バフ01細剣用",15541002,5,1,2,True,True,False,False,0,360,0,30,0.01,120,60,"Action.06","MO_554_00_ACT_06"
2845,"ラフコフ_10_細剣攻撃01_近接攻撃",15541002,9,1,-1,True,True,False,False,-45,45,0,4,0.2,0,5,"Action.10","MO_554_00_ACT_10"
2846,"ラフコフ_11_細剣攻撃02_遠距離攻撃",15541002,10,1,-1,True,True,False,False,-45,45,10,25,0.2,0,5,"Action.11","MO_554_00_ACT_11"
2847,"ラフコフ_17_前ステップ",15541002,16,1,-1,True,True,False,False,-45,45,5,12,0.2,0,10,"Action.17","MO_554_00_ACT_17"
2848,"ラフコフ_18_後ステップ",15541002,17,1,-1,True,True,False,False,-45,45,0,6,0.5,10,10,"Action.18","MO_554_00_ACT_18"
2849,"ラフコフ_19_左ステップ",15541002,18,1,-1,True,True,False,False,-180,20,0,12,0.1,0,10,"Action.19","MO_554_00_ACT_19"
2850,"ラフコフ_20_右ステップ",15541002,19,1,-1,True,True,False,False,-20,180,0,12,0.1,0,10,"Action.20","MO_554_00_ACT_20"
2851,"ラフコフ_アクション23_細剣スキル01_カドラプル・ペイン（LV2：連撃）",15541002,22,1,-1,True,True,True,False,-45,45,0,6,0.01,20,40,"Action.23","MO_554_00_ACT_23"
2852,"ラフコフ_アクション24_細剣スキル02_ニュートロン（LV3：連撃）",15541002,23,1,-1,True,True,True,False,-45,45,0,10,0.01,30,40,"Action.24","MO_554_00_ACT_24"
2853,"ラフコフアクション_29_細剣スキル03_ソニック・インパルス（LV2：遠距離）",15541002,28,1,-1,True,True,True,False,-45,45,10,20,0.01,10,40,"Action.29","MO_554_00_ACT_29"
2854,"ラフコフ_アクション30_細剣スキル04_ペネトレイト（LV3：単発）",15541002,29,1,-1,True,True,True,False,-45,45,5,15,0.01,10,40,"Action.30","MO_554_00_ACT_30"
2858,"ラフコフ_33_ボス左ステップ",15541002,32,109,-1,True,True,False,False,-90,90,0,50,0,10,10,"Action.33","MO_554_00_ACT_33"
2859,"ラフコフ_34_ボス右ステップ",15541002,33,109,-1,True,True,False,False,0,0,0,0,0,0,0,"Action.34","MO_554_00_ACT_34"
2860,"ラフコフ_01_バク転（後方倒立回転跳び）",15542002,0,1,-1,True,True,False,False,-45,45,0,5,0.2,0,10,"Action.01","MO_554_00_ACT_01"
2861,"ラフコフ_02_前転（前方倒立回転跳び）",15542002,1,1,-1,False,False,False,False,-60,60,10,20,0.1,0,10,"Action.02","MO_554_00_ACT_02"
2862,"ラフコフ_03_左右確認モーション",15542002,2,1,-1,True,True,False,False,-45,45,0,8,0.01,0,10,"Action.03","MO_554_00_ACT_03"
2863,"ラフコフ_04_ジャンプ背面向き",15542002,3,1,-1,True,True,False,False,120,240,0,30,0.5,0,2,"Action.04","MO_554_00_ACT_04"
2866,"ラフコフ_07_バフ01短剣用",15542002,6,1,2,True,True,False,False,0,360,0,30,0.01,240,60,"Action.07","MO_554_00_ACT_07"
2867,"ラフコフ_12_短剣攻撃01_近距離攻撃",15542002,11,1,-1,True,True,False,False,-45,45,0,5,0.01,0,10,"Action.12","MO_554_00_ACT_12"
2868,"ラフコフ_13_短剣攻撃02_近距離攻撃2",15542002,12,1,-1,True,True,False,False,-45,45,0,5,0.01,0,10,"Action.13","MO_554_00_ACT_13"
2869,"ラフコフ_14_投擲ナイフ1_単発",15542002,13,1,-1,True,True,True,False,-45,45,8,30,0.01,0,10,"Action.14","MO_554_00_ACT_14"
2870,"ラフコフ_15_投擲ナイフ2_連撃",15542002,14,1,-1,True,True,True,False,-45,45,8,30,0.01,0,10,"Action.15","MO_554_00_ACT_15"
2872,"ラフコフ_18_後ステップ",15542002,17,1,-1,True,True,False,False,-45,45,0,6,0.5,10,10,"Action.18","MO_554_00_ACT_18"
2873,"ラフコフ_19_左ステップ",15542002,18,1,-1,True,True,False,False,-180,20,0,12,0.1,0,10,"Action.19","MO_554_00_ACT_19"
2874,"ラフコフ_20_右ステップ",15542002,19,1,-1,True,True,False,False,-20,180,0,12,0.1,0,10,"Action.20","MO_554_00_ACT_20"
2875,"ラフコフ_アクション25_短剣スキル01_ヴェノム・バイト（LV1:単発毒）",15542002,24,1,-1,True,True,True,False,-45,45,0,5,0,10,10,"Action.25","MO_554_00_ACT_25"
2876,"ラフコフ_アクション26_短剣スキル02_シャドウ・ステッチ（LV3連撃）",15542002,25,1,-1,True,True,True,False,-45,45,0,5,0,10,10,"Action.26","MO_554_00_ACT_26"
2877,"ラフコフ_アクション31_短剣スキル03_ラピッドバイト（LV2:突進",15542002,30,1,-1,True,True,True,False,-45,45,10,20,0,10,40,"Action.31","MO_554_00_ACT_31"
2878,"ラフコフ_アクション32_短剣スキル04_ペネトレイト・スロウ（LV3:遠距離）",15542002,31,1,-1,True,True,True,False,-45,45,10,20,0,10,40,"Action.32","MO_554_00_ACT_32"
2882,"ラフコフ_33_ボス左ステップ",15542002,32,109,-1,True,True,False,False,-90,90,0,50,0,10,10,"Action.33","MO_554_00_ACT_33"
2883,"ラフコフ_34_ボス右ステップ",15542002,33,109,-1,True,True,False,False,0,0,0,0,0,0,0,"Action.34","MO_554_00_ACT_34"
2884,"ラフコフ_03_左右確認モーション",10570000,2,1,-1,True,True,False,False,0,360,0,50,0,0,2,"Action.03","MO_057_00_ACT_03"
2885,"ラフコフ_08_片手剣攻撃01_近接攻撃",10570000,7,1,-1,True,True,False,False,-45,45,0,4,0.01,0,10,"Action.08","MO_057_00_ACT_08"
2886,"ラフコフ_18_後ステップ",10570000,17,1,-1,True,True,False,False,-45,45,0,8,0.3,0,30,"Action.18","MO_057_00_ACT_18"
2887,"ラフコフ_19_左ステップ",10570000,18,1,-1,True,True,False,False,-180,20,0,8,0.3,0,10,"Action.19","MO_057_00_ACT_19"
2888,"ラフコフ_20_右ステップ",10570000,19,1,-1,True,True,False,False,-20,180,0,8,0.3,0,10,"Action.20","MO_057_00_ACT_20"
2889,"ラフコフ_38_アイドリング01",10570000,37,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.38","MO_057_00_ACT_38"
2890,"ラフコフ_39_アイドリング02",10570000,38,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.39","MO_057_00_ACT_39"
2891,"ラフコフ_40_アイドリング03",10570000,39,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.40","MO_057_00_ACT_40"
2892,"ラフコフ_03_左右確認モーション",10571000,2,1,-1,True,True,False,False,0,360,0,50,0,0,2,"Action.03","MO_057_00_ACT_03"
2893,"ラフコフ_10_細剣攻撃01_近接攻撃",10571000,9,1,-1,True,True,False,False,-45,45,0,8,0.01,0,10,"Action.10","MO_057_00_ACT_10"
2894,"ラフコフ_18_後ステップ",10571000,17,1,-1,True,True,False,False,-45,45,0,8,0.3,0,8,"Action.18","MO_057_00_ACT_18"
2895,"ラフコフ_19_左ステップ",10571000,18,1,-1,True,True,False,False,-180,20,0,8,0.3,0,15,"Action.19","MO_057_00_ACT_19"
2896,"ラフコフ_20_右ステップ",10571000,19,1,-1,True,True,False,False,-20,180,0,8,0.3,0,15,"Action.20","MO_057_00_ACT_20"
2897,"ラフコフ_38_アイドリング01",10571000,37,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.38","MO_057_00_ACT_38"
2898,"ラフコフ_39_アイドリング02",10571000,38,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.39","MO_057_00_ACT_39"
2899,"ラフコフ_40_アイドリング03",10571000,39,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.40","MO_057_00_ACT_40"
2900,"ラフコフ_03_左右確認モーション",10572000,2,1,-1,True,True,False,False,0,360,0,50,0,0,2,"Action.03","MO_057_00_ACT_03"
2901,"ラフコフ_12_短剣攻撃01_近距離攻撃",10572000,11,1,-1,True,True,False,False,-45,45,0,5,0.01,0,10,"Action.12","MO_057_00_ACT_12"
2902,"ラフコフ_14_投擲ナイフ1_単発",10572000,13,1,-1,True,True,True,False,-90,90,4,12,0.01,0,4,"Action.14","MO_057_00_ACT_14"
2903,"ラフコフ_18_後ステップ",10572000,17,1,-1,True,True,False,False,-45,45,0,8,0.01,0,2,"Action.18","MO_057_00_ACT_18"
2904,"ラフコフ_19_左ステップ",10572000,18,1,-1,True,True,False,False,-180,20,0,20,0.3,0,8,"Action.19","MO_057_00_ACT_19"
2905,"ラフコフ_20_右ステップ",10572000,19,1,-1,True,True,False,False,-20,180,0,20,0.3,0,8,"Action.20","MO_057_00_ACT_20"
2906,"ラフコフ_38_アイドリング01",10572000,37,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.38","MO_057_00_ACT_38"
2907,"ラフコフ_39_アイドリング02",10572000,38,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.39","MO_057_00_ACT_39"
2908,"ラフコフ_40_アイドリング03",10572000,39,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.40","MO_057_00_ACT_40"
2909,"ラフコフ_03_左右確認モーション",10570001,2,1,-1,True,True,False,False,0,360,0,50,0,0,2,"Action.03","MO_057_00_ACT_03"
2910,"ラフコフ_08_片手剣攻撃01_近接攻撃",10570001,7,1,-1,True,True,False,False,-45,45,0,4,0.01,0,10,"Action.08","MO_057_00_ACT_08"
2911,"ラフコフ_18_後ステップ",10570001,17,1,-1,True,True,False,False,-45,45,0,8,0.3,0,30,"Action.18","MO_057_00_ACT_18"
2912,"ラフコフ_19_左ステップ",10570001,18,1,-1,True,True,False,False,-180,20,0,8,0.3,0,10,"Action.19","MO_057_00_ACT_19"
2913,"ラフコフ_20_右ステップ",10570001,19,1,-1,True,True,False,False,-20,180,0,8,0.3,0,10,"Action.20","MO_057_00_ACT_20"
2914,"ラフコフ_38_アイドリング01",10570001,37,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.38","MO_057_00_ACT_38"
2915,"ラフコフ_39_アイドリング02",10570001,38,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.39","MO_057_00_ACT_39"
2916,"ラフコフ_40_アイドリング03",10570001,39,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.40","MO_057_00_ACT_40"
2917,"ラフコフ_アクション21_片手剣スキル01_シャープネイル（LV1：連撃）",10570001,20,1,-1,True,True,True,False,-45,45,0,8,0.01,0,40,"Action.21","MO_554_00_ACT_21"
2918,"ラフコフ_03_左右確認モーション",10571001,2,1,-1,True,True,False,False,0,360,0,50,0,0,2,"Action.03","MO_057_00_ACT_03"
2919,"ラフコフ_10_細剣攻撃01_近接攻撃",10571001,9,1,-1,True,True,False,False,-45,45,0,8,0.01,0,10,"Action.10","MO_057_00_ACT_10"
2920,"ラフコフ_18_後ステップ",10571001,17,1,-1,True,True,False,False,-45,45,0,8,0.3,0,8,"Action.18","MO_057_00_ACT_18"
2921,"ラフコフ_19_左ステップ",10571001,18,1,-1,True,True,False,False,-180,20,0,8,0.3,0,15,"Action.19","MO_057_00_ACT_19"
2922,"ラフコフ_20_右ステップ",10571001,19,1,-1,True,True,False,False,-20,180,0,8,0.3,0,15,"Action.20","MO_057_00_ACT_20"
2923,"ラフコフ_38_アイドリング01",10571001,37,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.38","MO_057_00_ACT_38"
2924,"ラフコフ_39_アイドリング02",10571001,38,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.39","MO_057_00_ACT_39"
2925,"ラフコフ_40_アイドリング03",10571001,39,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.40","MO_057_00_ACT_40"
2926,"ラフコフ_アクション23_細剣スキル01_カドラプル・ペイン（LV2：連撃）",10571001,22,1,-1,True,True,True,False,-45,45,0,6,0.01,20,40,"Action.23","MO_554_00_ACT_23"
2927,"ラフコフ_03_左右確認モーション",10572001,2,1,-1,True,True,False,False,0,360,0,50,0,0,2,"Action.03","MO_057_00_ACT_03"
2928,"ラフコフ_12_短剣攻撃01_近距離攻撃",10572001,11,1,-1,True,True,False,False,-45,45,0,5,0.01,0,10,"Action.12","MO_057_00_ACT_12"
2929,"ラフコフ_14_投擲ナイフ1_単発",10572001,13,1,-1,True,True,True,False,-90,90,4,12,0.01,0,4,"Action.14","MO_057_00_ACT_14"
2930,"ラフコフ_18_後ステップ",10572001,17,1,-1,True,True,False,False,-45,45,0,8,0.01,0,2,"Action.18","MO_057_00_ACT_18"
2931,"ラフコフ_19_左ステップ",10572001,18,1,-1,True,True,False,False,-180,20,0,20,0.3,0,8,"Action.19","MO_057_00_ACT_19"
2932,"ラフコフ_20_右ステップ",10572001,19,1,-1,True,True,False,False,-20,180,0,20,0.3,0,8,"Action.20","MO_057_00_ACT_20"
2933,"ラフコフ_38_アイドリング01",10572001,37,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.38","MO_057_00_ACT_38"
2934,"ラフコフ_39_アイドリング02",10572001,38,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.39","MO_057_00_ACT_39"
2935,"ラフコフ_40_アイドリング03",10572001,39,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.40","MO_057_00_ACT_40"
2936,"ラフコフ_アクション25_短剣スキル01_ヴェノム・バイト（LV1:単発毒）",10572001,24,1,-1,True,True,True,False,-45,45,0,5,0,10,10,"Action.25","MO_554_00_ACT_25"
2937,"ラフコフ_03_左右確認モーション",10570002,2,1,-1,True,True,False,False,0,360,0,50,0,0,2,"Action.03","MO_057_00_ACT_03"
2938,"ラフコフ_08_片手剣攻撃01_近接攻撃",10570002,7,1,-1,True,True,False,False,-45,45,0,4,0.01,0,10,"Action.08","MO_057_00_ACT_08"
2939,"ラフコフ_18_後ステップ",10570002,17,1,-1,True,True,False,False,-45,45,0,8,0.3,0,30,"Action.18","MO_057_00_ACT_18"
2940,"ラフコフ_19_左ステップ",10570002,18,1,-1,True,True,False,False,-180,20,0,8,0.3,0,10,"Action.19","MO_057_00_ACT_19"
2941,"ラフコフ_20_右ステップ",10570002,19,1,-1,True,True,False,False,-20,180,0,8,0.3,0,10,"Action.20","MO_057_00_ACT_20"
2942,"ラフコフ_38_アイドリング01",10570002,37,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.38","MO_057_00_ACT_38"
2943,"ラフコフ_39_アイドリング02",10570002,38,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.39","MO_057_00_ACT_39"
2944,"ラフコフ_40_アイドリング03",10570002,39,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.40","MO_057_00_ACT_40"
2945,"ラフコフ_03_左右確認モーション",10571002,2,1,-1,True,True,False,False,0,360,0,50,0,0,2,"Action.03","MO_057_00_ACT_03"
2946,"ラフコフ_10_細剣攻撃01_近接攻撃",10571002,9,1,-1,True,True,False,False,-45,45,0,8,0.01,0,10,"Action.10","MO_057_00_ACT_10"
2947,"ラフコフ_18_後ステップ",10571002,17,1,-1,True,True,False,False,-45,45,0,8,0.3,0,8,"Action.18","MO_057_00_ACT_18"
2948,"ラフコフ_19_左ステップ",10571002,18,1,-1,True,True,False,False,-180,20,0,8,0.3,0,15,"Action.19","MO_057_00_ACT_19"
2949,"ラフコフ_20_右ステップ",10571002,19,1,-1,True,True,False,False,-20,180,0,8,0.3,0,15,"Action.20","MO_057_00_ACT_20"
2950,"ラフコフ_38_アイドリング01",10571002,37,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.38","MO_057_00_ACT_38"
2951,"ラフコフ_39_アイドリング02",10571002,38,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.39","MO_057_00_ACT_39"
2952,"ラフコフ_40_アイドリング03",10571002,39,1,-1,True,True,False,False,0,360,10,100,1,0,5,"Action.40","MO_057_00_ACT_40"
2953,"ラフコフ_03_左右確認モーション",10572002,2,1,-1,True,True,False,False,0,360,0,50,0,0,2,"Action.03","MO_057_00_ACT_03"
2954,"ラフコフ_12_短剣攻撃01_近距離攻撃",10572002,11,1,-1,True,True,False,False,-45,45,0,5,0.01,0,10,"Action.12","MO_057_00_ACT_12"
2955,"ラフコフ_14_投擲ナイフ1_単発",10572002,13,1,-1,True,True,True,False,-90,90,4,12,0.01,0,4,"Action.14","MO_057_00_ACT_14"
2956,"ラフコフ_18_後ステップ",10572002,17,1,-1,True,True,False,False,-45,45,0,8,0.01,0,2,"Action.18","MO_057_00_ACT_18"
