// UnitId,Name,Prefab,Animator,Collision,Radius,ChildUnitId,StageStartPrefab,StageStartY,StageStartZ,StageTouchY,StageTouchZ,Playable,Monster,Gimmick,Anger,Commander,Isolated,BaseBehaviour,SoundBehaviour,WeaponType,PoisonTimeCoef,ParalysisTimeCoef,SealedTimeCoef,QuestionTimeCoef,BlueRoseTimeCoef,CharmTimeCoef,BurningTimeCoef,InvalidQuake,GuardCoef,JustGuardTime,FlipHp,DownHp,FlipRecoverTime,DownRecoverTime,DownTime,LossDamage,LossTime,MoveSpeed,MoveSpeedAngry,RotSpeed,RotSpeedAngry,RangeMin,RangeMax,RangeMinAngry,RangeMaxAngry,BackStepSpeed,BackStepSpeedAngry,BackStepCoolTime,MonsterType,MonsterTypeAngry,VsBossType,BossCameraHeight,BossCameraNearDistance,BossCameraFarDistance,BossCameraNearRange,BossCameraFarRange,SearchRange,SearchAngle,LostRange,HomeRange,RoarId,AutoAttackRange,AutoAttackInterval,FindPriority,FindRangeMin,FindRangeMax,LeaveRange,ShowArrow,FindId,LeaveId,DefeatId,WarfareId,AngryId,BadStateBone,BadStateOffsetX,BadStateOffsetY,BadStateOffsetZ,DropOffsetY,ColDropPercentage,ColDropAmount,VpDropPercentage,VpDropAmount,EnemyKindId,DefragMatchLeaguePoint
15511001,"スルト（熱圏）","Prefabs/Characters/mo_551_10_2",,"MO_551_10_2",0,10240105,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss4Behaviour","MonsterBoss4SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,1,1,4,0,0,14,14,90,90,0,100,0,40,100,0,1000,1,1,1,40,60,100,5,10,150,360,200,200,"SE_BOSS_CHA_ROAR_01",0,0,10,8,16,35,True,,,,"BTL_BOSS_COMMENT_20","BTL_BOSS_COMMENT_07","Head",0,2,0,0,1,150,0,0,15511000,10000
15212101,"サタナキア（熱圏）","Prefabs/Characters/mo_521_21",,"MO_521_21_01",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss4Behaviour","MonsterBoss4SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,1,1,4,0,0,10,10,90,90,28,28,28,28,0,0,0,1,1,0,30,80,100,15,20,80,360,100,100,"SE_BOSS_DIA_HOWL_01",0,0,10,8,16,35,True,,,,"BTL_BOSS_COMMENT_20",,"Head",0,1,0.5,0,1,150,0,0,15212100,1000
15212102,"サタナキア（熱圏）_鎧","Prefabs/Characters/mo_521_21_armor",,"MO_521_21_02",0,0,,0,0,0,0,False,True,False,False,False,True,"MonsterBoss4Behaviour","MonsterBoss4SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,999,30,80,90,15,20,0,0,0,0,"SE_BOSS_DIA_HOWL_01",0,0,10,8,16,35,True,,,,,,"Head",0,1,0.5,0,1,200,0,0,0,1000
15110003,"ラタトスクEX","Prefabs/Characters/mo_511_00",,"MO_511_00",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss3Behaviour","MonsterBoss3SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,8,12,10,10,4,20,4,20,20,20,10,0,0,0,30,80,90,15,20,80,360,100,100,"SE_BOSS_RTT_ROAR_01",0,0,10,12,32,35,True,,,,,,"Head",0,1,0,0,1,150,0,0,15110000,1000
15150102,"スコルEX","Prefabs/Characters/mo_515_01",,"MO_515_01",0,15150300,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss3Behaviour","MonsterBoss3SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,32000,60,60,4,0,0,14,14,90,120,10,20,10,20,6,6,60,1,1,0,40,60,120,10,15,80,360,100,100,"SE_BOSS_HAT_ROAR_03",0,0,10,12,32,50,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_18","BTL_BOSS_COMMENT_09","Head",0,1,0.5,0,1,150,0,0,15150100,1000
15590002,"冥界王ハーデス（21年夏CP）","Prefabs/Characters/mo_559_10",,"MO_559_00_02",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss2Behaviour","MonsterBoss2SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,6,6,120,120,10,25,10,25,10,10,10,0,0,3,20,60,80,5,10,80,360,100,80,"SE_BOSS_HDS_RORE_01_APPEAR",0,0,10,8,28,35,True,"JOI_DM_DISCOVER_PUN",,,"BTL_BOSS_COMMENT_35","BTL_BOSS_COMMENT_14","Head",0,2,0,0,1,150,0,0,15590000,20000
15312001,"カースド・リーパー（刑場）","Prefabs/Characters/mo_531_22",,"MO_531_20_01",0,15313001,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss4Behaviour","MonsterBoss4SoundBehaviour",0,0.1,1,1,1,0.5,1,1,True,0.5,0,20000,30000,1,1,4,0,0,12,12,40,40,0,100,0,100,0,0,0,1,1,1,320,90,120,10,15,80,360,100,100,"SE_BOSS_G_SKR_ROAR_LONG",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_17","BTL_BOSS_COMMENT_07","neck",0,2.5,2.5,0,1,150,0,0,15312000,1000
15312002,"カースド・リーパー（刑場）_仮面","Prefabs/Characters/mo_531_22_mask",,"MO_531_20_02",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterBoss4Behaviour","MonsterBoss4SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,1,1,4,0,0,0,0,0,0,0,100,0,100,0,0,0,2,2,999,320,90,120,10,15,80,360,100,100,"SE_BOSS_G_SKR_ROAR_LONG",0,0,10,12,32,35,True,,,,,,"neck",0,2.5,2.5,0,0,0,0,0,0,1000
15313001,"スカルリーパー(召喚用）（刑場）","Prefabs/Characters/mo_531_30",,"MO_531_30",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterBoss4Behaviour","MonsterBoss4SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,500,1500,60,60,1,0,0,5,5,40,40,10,16,10,16,0,0,0,1,1,999,0,0,0,0,0,80,360,100,100,"SE_BOSS_S_SKR_ROAR_LONG",0,0,10,12,32,35,True,,,,,,"neck",0,1,1,0,1,150,0,0,15311000,1000
15520001,"カガチ・ザ・サムライロード（刑場）","Prefabs/Characters/mo_552_01",,"MO_552_00",0,10040400,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss4Behaviour","MonsterBoss4SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,1,1,4,0,0,10,10,90,90,0,100,0,100,0,0,0,1,1,0,40,60,100,5,10,80,360,100,100,"SE_BOSS_CHA_ROAR_01",0,0,10,12,32,35,True,"QUE_DISCOVER_LEGENDBOSS",,,"BTL_BOSS_COMMENT_40",,"Head",0,1,0,0,1,150,0,0,15520000,1000
15030001,"ラーン（氷河）","Prefabs/Characters/mo_503_03",,"MO_503_00_01",0,10280121,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss4Behaviour","MonsterBoss4SoundBehaviour",0,0.1,0.5,1,1,0.5,1,1,True,0.5,0,20000,30000,1,1,4,0,0,6,6,60,60,100,100,0,100,0,0,0,1,1,1,20,60,120,5,10,80,360,100,100,"SE_BOSS_HDR_HOWL_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,,,"Head",0,1,0,0,1,150,0,0,15030000,1000
10280121,"ブッカドゥー超上位種（ラーン召喚）","Prefabs/Characters/mo_028_01_10",,"MO_028_01_20",0,0,,0,0,0,0,False,True,False,False,True,False,"MonsterBoss4Behaviour","MonsterBoss4SoundBehaviour",0,1,0.5,3,1,1,3,1,True,0.5,0,500,30000,60,60,2,0,0,8,4,240,200,100,200,1.5,3,0,0,0,1,1,999,0,0,0,0,0,20,180,25,20,"SE_ENEMY_BOO_ROAR",0,0,40,6,20,20,True,,,,,,"Head",0,1,0,0,1,80,0,0,10280100,400
15040203,"ロキ（氷河）","Prefabs/Characters/mo_504_02_ex",,"MO_504_02",0,15040204,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss4Behaviour","MonsterBoss4SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,10,10,60,60,100,100,100,100,0,0,0,1,1,0,20,60,120,5,10,80,360,100,100,"SE_BOSS_LOK_ROAR_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_43",,"Head",0,1.5,0.5,0,1,150,0,0,15040200,1000
15040204,"ロキ_分身（氷河）","Prefabs/Characters/mo_504_02",,"MO_504_02",0,0,,0,0,0,0,False,True,False,False,False,False,"MonsterBoss4Behaviour","MonsterBoss4SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,10,10,60,60,0,100,0,100,0,0,0,1,1,999,20,60,80,5,10,80,360,100,100,"SE_BOSS_LOK_ROAR_01",0,0,10,12,32,35,True,,,,,,"Head",0,1.5,0.5,0,1,150,0,0,15040200,1000
15590003,"冥界王ハーデス（22年春CP）","Prefabs/Characters/mo_559_20",,"MO_559_00_02",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss2Behaviour","MonsterBoss2SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,6,6,120,120,10,25,10,25,10,10,10,0,0,3,20,60,80,5,10,80,360,100,80,"SE_BOSS_HDS_RORE_01_APPEAR",0,0,10,8,28,35,True,"JOI_DM_DISCOVER_PUN",,,"BTL_BOSS_COMMENT_35","BTL_BOSS_COMMENT_14","Head",0,2,0,0,1,150,0,0,15590000,20000
15301002,"イルファング・ザ・コボルドロードEX","Prefabs/Characters/mo_530_10",,"MO_530_10",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBossBehaviour","MonsterBossSoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,7,7,40,80,0,0,0,0,0,0,0,1,1,0,20,60,80,5,10,80,360,100,100,"SE_BOSS_DCR_ROAR_LONG",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_36","BTL_BOSS_COMMENT_07","neck",0,1,0,0,1,150,0,0,15301000,1000
15160003,"フェアドレング（楽土）","Prefabs/Characters/mo_516_02",,"MO_516_00",0,15160001,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss4Behaviour","MonsterBoss4SoundBehaviour",0,0.1,0.5,1,1,0.5,1,1,True,0.5,0,20000,30000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,320,90,120,10,15,80,360,100,100,"SE_BOSS_VER_ROAR_LONG",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_12","BTL_BOSS_COMMENT_25","Head",0,1,0,0,1,150,0,0,15160000,1000
15040002,"オーディン（楽土）","Prefabs/Characters/mo_504_00_ex",,"MO_504_00_ex",0,10000104,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss4Behaviour","MonsterBoss4SoundBehaviour",0,0.1,1,1,1,0.5,1,1,True,0.5,0,20000,30000,60,60,4,0,0,5,5,120,120,2,2,2,2,20,20,10,1,1,0,60,75,100,5,10,80,360,100,100,"SE_BTL_ENM_BEOWULF_ROAR",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_27",,"Head",0,1.5,0.5,0,1,150,0,0,15040000,1000
15220002,"パノプティコンEX（楽土）","Prefabs/Characters/mo_522_00",,"MO_522_00",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss3Behaviour","MonsterBoss3SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,12,12,30,80,0,0,10,10,0,0,0,0,1,0,90,60,100,4,8,80,360,100,100,"SE_BOSS_PAN_HOWL_01",0,0,10,8,16,50,True,"QUE_DISCOVER_LEGENDBOSS",,,"BTL_BOSS_COMMENT_11","BTL_BOSS_COMMENT_30","Head",0,1,0,0,1,150,0,0,15220000,1000
15590004,"冥界王ハーデス(無限）","Prefabs/Characters/mo_559_30",,"MO_559_00_04",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss4Behaviour","MonsterBoss4SoundBehaviour",0,0.1,0.5,1,1,0.5,1,1,True,0.5,0,20000,30000,1,1,4,0,0,6,6,120,120,0,15,0,15,0,0,0,1,1,3,60,75,120,5,15,80,360,100,80,"SE_BOSS_HDS_RORE_01_APPEAR",0,0,10,8,28,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_35","BTL_BOSS_COMMENT_14","Head",0,2,0,0,1,150,0,0,15590000,20000
15010201,"クン・リンドルム（討伐用01）","Prefabs/Characters/mo_501_02",,"MO_501_02",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBossBehaviour","MonsterBossSoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,32000,60,60,4,0,0,4,12,30,50,10,20,15,25,20,20,10,0,1,2,305,60,120,10,16,80,360,100,100,"SE_BOSS_RTT_ROAR_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_30","BTL_BOSS_COMMENT_32","Head",0,1,1,0,1,150,0,0,15010200,5000
15020201,"アウドムラ（討伐用01）","Prefabs/Characters/mo_502_02",,"MO_502_02",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss2Behaviour","MonsterBoss2SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,4,6,30,50,10,20,10,20,20,20,10,0,0,0,40,80,100,10,16,80,360,100,100,"SE_BOSS_HIR_HOWL_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_25","BTL_BOSS_COMMENT_30","Head",0,1,0,0,1,150,0,0,15020200,2000
15040001,"オーディン（討伐用01）","Prefabs/Characters/mo_504_00",,"MO_504_00",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss2Behaviour","MonsterBoss2SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,4,14,30,180,10,20,10,20,20,20,10,0,0,2,20,60,100,5,10,80,360,100,100,"SE_BTL_ENM_BEOWULF_ROAR",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_31","BTL_BOSS_COMMENT_24","Head",0,1.5,0.5,0,1,150,0,0,15040000,5000
15040101,"ジークフリート（討伐用01）","Prefabs/Characters/mo_504_01",,"MO_504_01",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBossBehaviour","MonsterBossSoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,4,8,30,180,10,20,10,20,20,20,10,0,0,0,20,60,100,5,10,80,360,100,100,"SE_BOSS_BLD_ROAR_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_31","BTL_BOSS_COMMENT_06","Head",0,1.5,1,0,1,150,0,0,15040100,2000
15040202,"ロキ（討伐用01）","Prefabs/Characters/mo_504_02",,"MO_504_02",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss2Behaviour","MonsterBoss2SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,4,8,30,180,4,15,4,20,20,20,10,0,1,2,20,60,80,5,10,80,360,100,100,"SE_BOSS_LOK_ROAR_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_30","BTL_BOSS_COMMENT_06","Head",0,1.5,0.5,0,1,150,0,0,15040200,5000
15040701,"ジークムント（討伐用01）","Prefabs/Characters/mo_504_07",,"MO_504_07",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBossBehaviour","MonsterBossSoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,4,8,30,180,4,20,9,9,20,20,5,0,0,0,20,60,100,5,10,80,360,100,100,"SE_BOSS_BLD_ROAR_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_20","BTL_BOSS_COMMENT_07","Head",0,1.5,1,0,1,150,0,0,15040700,2000
15040902,"ドルグスラシル（討伐用01）","Prefabs/Characters/mo_504_09",,"MO_504_09",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBossBehaviour","MonsterBossSoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,4,8,30,180,8,20,20,30,20,20,10,0,1,0,20,60,80,5,10,80,360,100,100,"SE_BOSS_LOK_ROAR_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_30","BTL_BOSS_COMMENT_06","Head",0,1.5,0.5,0,1,150,0,0,15040900,2000
15041101,"ベルゲルミル（討伐用01）","Prefabs/Characters/mo_504_11",,"MO_504_11",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBossBehaviour","MonsterBossSoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,12,20,120,180,4,20,15,30,20,20,5,0,1,0,20,60,80,5,10,80,360,100,100,"SE_BOSS_FRM_HOWL_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_19","BTL_BOSS_COMMENT_29","Head",0,1,0,0,1,150,0,0,15041100,2000
15050001,"ヘル（討伐用01）","Prefabs/Characters/mo_505_00",,"MO_505_00",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss2Behaviour","MonsterBoss2SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,14,16,90,180,10,20,10,20,20,20,5,1,1,0,50,80,100,10,15,80,360,100,100,"SE_BOSS_HEL_HOWL_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_22","BTL_BOSS_COMMENT_06","Head",0,1,0,0,1,150,0,0,15050000,2000
15050201,"ヤールンサクサ（討伐用01）","Prefabs/Characters/mo_505_02",,"MO_505_02",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss2Behaviour","MonsterBoss2SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,16,22,180,180,5,15,5,20,20,25,5,1,1,0,20,80,90,15,20,80,360,100,100,"SE_BOSS_SKJ_HOWL_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_29","BTL_BOSS_COMMENT_06","Head",0,2.5,0,0,1,150,0,0,15050200,2000
15080201,"フィヨルズヴァルトニル（討伐用01）","Prefabs/Characters/mo_508_02",,"MO_508_02",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss2Behaviour","MonsterBoss2SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,16,24,120,160,15,25,15,30,20,25,5,1,1,0,20,60,80,5,10,80,360,100,100,"SE_BOSS_THI_HOWL_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_11","BTL_BOSS_COMMENT_06","Head",0,1,0,0,1,150,0,0,15080200,2000
15090101,"ニーズヘッグ（討伐用01）","Prefabs/Characters/mo_509_01",,"MO_509_01",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss2Behaviour","MonsterBoss2SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,32000,60,60,5,0,0,10,12,10,10,4,20,5,20,20,20,5,0,0,0,200,60,100,8,15,80,360,100,100,"SE_BOSS_JOR_HOWL_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_32","BTL_BOSS_COMMENT_21","Head1",0,1,0.5,0,1,150,0,0,15090100,2000
15100001,"グレンデル（討伐用01）","Prefabs/Characters/mo_510_00",,"MO_510_00",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBossBehaviour","MonsterBossSoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,32000,60,60,5,0,0,2,6,30,60,6,20,8,30,20,30,10,0,0,0,30,80,90,15,20,80,360,100,100,"SE_BOSS_GRN_ROAR_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_15","BTL_BOSS_COMMENT_19","Head",0,1,1,0,1,150,0,0,15100000,2000
15100101,"ベルグリシ（討伐用01）","Prefabs/Characters/mo_510_01",,"MO_510_01",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBossBehaviour","MonsterBossSoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,32000,60,60,5,0,0,2,6,30,60,6,20,8,30,20,30,10,0,0,0,30,80,90,15,20,80,360,100,100,"SE_BOSS_GRN_ROAR_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_25","BTL_BOSS_COMMENT_15","Head",0,1,1,0,1,150,0,0,15100100,2000
15100201,"ファールバウティ（討伐用01）","Prefabs/Characters/mo_510_02",,"MO_510_02",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBossBehaviour","MonsterBossSoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,32000,60,60,5,0,0,2,8,30,60,6,20,8,30,20,30,10,0,0,0,30,80,90,15,20,80,360,100,100,"SE_BOSS_GRN_ROAR_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_15","BTL_BOSS_COMMENT_20","Head",0,1,1,0,1,150,0,0,15100200,2000
15110001,"ラタトスク（討伐用01）","Prefabs/Characters/mo_511_00",,"MO_511_00",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBossBehaviour","MonsterBossSoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,8,12,10,10,4,20,4,20,20,20,10,0,0,0,30,80,90,15,20,80,360,100,100,"SE_BOSS_RTT_ROAR_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_29","BTL_BOSS_COMMENT_18","Head",0,1,0,0,1,150,0,0,15110000,2000
15110101,"リンドブルム（討伐用01）","Prefabs/Characters/mo_511_01",,"MO_511_01",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBossBehaviour","MonsterBossSoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,10,14,10,10,4,20,4,20,20,20,10,0,0,0,30,80,90,15,20,80,360,100,100,"SE_BOSS_RTT_ROAR_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_29","BTL_BOSS_COMMENT_18","Head",0,1,0,0,1,150,0,0,15110100,2000
15140101,"アバドーン（討伐用01）","Prefabs/Characters/mo_514_01",,"MO_514_01",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBossBehaviour","MonsterBossSoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,10,14,15,60,15,25,20,30,15,15,16,0,0,0,40,60,100,10,15,80,360,100,100,"SE_BOSS_CRB_HOWL_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_23","BTL_BOSS_COMMENT_32","Head",0,1,1,0,1,150,0,0,15140100,2000
15180001,"ジ・アンブレイカブル（討伐用01）","Prefabs/Characters/mo_518_00",,"MO_518_00",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBossBehaviour","MonsterBossSoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,32000,60,60,4,0,0,2,2,30,90,8,20,8,20,2,2,100,0,0,0,40,60,100,5,10,80,360,100,100,"SE_BOSS_SAT_HOWL_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_25","BTL_BOSS_COMMENT_32","Head",0,2,0,0,1,150,0,0,15180000,2000
15200101,"デス（討伐用01）","Prefabs/Characters/mo_520_01",,"MO_520_01",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss2Behaviour","MonsterBoss2SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,4,4,0,0,8,20,8,20,4,4,10,0,0,2,20,60,90,5,10,80,360,100,100,"SE_BOSS_CHA_ROAR_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_23","BTL_BOSS_COMMENT_06","Head",0,1,0,0,1,150,0,0,15200100,5000
15300001,"デトネイター・ザ・コボルドロード（討伐用01）","Prefabs/Characters/mo_530_00",,"MO_530_00",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBossBehaviour","MonsterBossSoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,4,4,30,80,5,20,5,20,4,4,10,0,0,0,20,60,80,5,10,80,360,100,100,"SE_BOSS_DCR_ROAR_LONG",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_20","BTL_BOSS_COMMENT_07","neck",0,1,0,0,1,150,0,0,15300000,2000
15420001,"アメディスター・ザ・クイーン（討伐用01）","Prefabs/Characters/mo_542_00",,"MO_542_00",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBossBehaviour","MonsterBossSoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,20,20,140,180,8,20,8,20,20,20,10,0,0,0,20,60,80,5,10,80,360,100,100,"SE_BOSS_JOR_HOWL_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_29","BTL_BOSS_COMMENT_19","neck",-0.5,1,0,0,1,150,0,0,15420000,2000
15450003,"ラーヴァクリーパー（討伐用01）","Prefabs/Characters/mo_545_00",,"MO_545_00",3,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss2Behaviour","MonsterBoss2SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,7,7,60,60,2,20,2,20,10,10,10,1,1,2,20,60,80,5,10,80,360,100,100,"SE_BOSS_JOR_HOWL_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_19","BTL_BOSS_COMMENT_06","Head",0,1,0.5,0,1,150,0,0,15450000,5000
15560001,"スピリット・ザ・グースロード（討伐用01）","Prefabs/Characters/mo_556_00",,"MO_556_00",0,0,,0,0,0,0,False,True,False,True,False,False,"MonsterBoss2Behaviour","MonsterBoss2SoundBehaviour",0,0.1,1,1,1,1,1,1,True,0.5,0,20000,30000,60,60,4,0,0,9,9,90,90,8,30,8,30,10,10,20,1,1,0,20,60,80,5,10,80,360,100,100,"SE_BOSS_STG_ROAR_01",0,0,10,12,32,35,True,"QUE_DISCOVER_BOSS_FAR",,,"BTL_BOSS_COMMENT_19","BTL_BOSS_COMMENT_32","Head_M",0,3,0,0,1,150,0,0,15560000,2000
