// MonsterAttackId,Name,AttackCoef,FlipDamage,DownDamage,PoisonIncidence,SealedIncidence,QuestionIncidence,ReduceMaxHpIncidence,BurningIncidence,Quake,CanParry,KnockBack,KnockBackG,ForwardKnockBack,AttackType,PhysicsAttr,MagicAttr,SpellBlast,HitSe,WeakSe,ResistSe
253,"フレンジー・ボア攻撃2",1,100,300,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
254,"強フレンジー・ボア攻撃2",1,100,1000,0,0,0,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
255,"フューリー・ボア攻撃1",1,100,25,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
256,"フューリー・ボア攻撃2",1,100,300,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
257,"強フューリー・ボア攻撃2",1,100,1000,0,0,0,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
258,"ポーラー・ボア攻撃1",1,100,25,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
259,"ポーラー・ボア攻撃2",1,100,300,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
260,"強ポーラー・ボア攻撃2",1,100,1000,0,0,0,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
261,"セイクリッド・ボア攻撃1",1,100,25,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
262,"セイクリッド・ボア攻撃2",1,100,300,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
263,"強セイクリッド・ボア攻撃2",1,100,1000,0,0,0,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
264,"ガーリッシュ・ガーベラ攻撃1",1,100,25,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
265,"ガーリッシュ・ガーベラ攻撃2",1,100,25,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
266,"ヴェノム・プラント攻撃１",1,100,25,50,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
267,"ヴェノム・プラント攻撃２",1,100,25,25,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
268,"マッシュ・ピープル攻撃1",1,100,25,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
269,"マッシュ・ピープル攻撃2胞子",1,100,25,0,0,25,0,0,False,True,2,1,False,0,0,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
270,"バッドトリップ攻撃1",1,100,25,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
271,"バッドトリップ攻撃2胞子",1,100,25,25,0,25,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
272,"メディックマッシュルーム攻撃1",1,100,25,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
273,"シザース攻撃1",1,100,25,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
274,"シザース攻撃2",1,100,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
275,"スパウター・シザース攻撃1",1,100,25,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
276,"スパウター・シザース攻撃2水の玉",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
277,"ランドクローラー攻撃1",1,100,25,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
278,"ランドクローラー攻撃2",1,100,25,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
279,"バッファークラブ攻撃1",1,100,25,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
280,"ダイノアント攻撃1",1,100,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
281,"ダイノアント攻撃2",1,100,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
282,"ソルジャーダイノアント攻撃1",1,100,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
283,"ソルジャーダイノアント攻撃2",1,100,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
284,"ソルジャーダイノアント攻撃3自爆",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
285,"守護騎士上位種攻撃１",1,250,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
286,"守護騎士上位種攻撃２",1,250,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
287,"重装守護騎騎士上位種攻撃1_剣切りつけ",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
288,"重装守護騎士上位種攻撃2_滑空突撃",1,100,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
289,"守護騎士・射手上位種攻撃１_射撃",1.2,0,0,0,0,0,0,0,False,False,0,0,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
290,"守護騎士・射手上位種攻撃３_召喚",0.2,0,0,0,0,0,0,0,False,False,0,0,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
291,"守護騎士・狙撃手上位種攻撃１_射撃",1.5,0,0,0,0,0,0,0,False,False,0,0,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
292,"シルキー上位種攻撃1_突進斬り",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
293,"シルキー上位種攻撃2_毒",1,100,25,100,0,0,0,0,False,False,2,1,False,0,0,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
294,"シルキー・ベイン上位種攻撃1_突進斬り",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
295,"シルキー・ベイン上位種攻撃2_毒",1,100,25,0,0,100,0,0,False,False,2,1,False,0,0,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
296,"シルキー・ルーツ攻撃1上位種_突進斬り",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
297,"シルキー・ルーツ攻撃2上位種_毒",1,100,25,0,100,0,0,0,False,False,2,1,False,0,0,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
298,"シルキー・ルーツ攻撃4上位種_闇弾",0.5,100,25,0,0,0,0,0,False,False,2,1,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
299,"リザードマン上位種攻撃１_剣横",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
300,"リザードマン上位種攻撃１_剣",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
301,"ハイアー・リザード上位種攻撃１_剣横",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
302,"ハイアー・リザード上位種攻撃１_剣",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
303,"リザードフォーク上位種攻撃1_剣横",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
304,"リザードフォーク上位種攻撃1_剣",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
305,"リザードフォーク上位種攻撃2_弾",1,100,25,0,0,0,0,0,False,False,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
306,"ディノサウロイド上位種攻撃1_剣横",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
307,"ディノサウロイド上位種攻撃1_剣",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
308,"ベイン・オーバーリザード上位種攻撃1_剣横",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
309,"ベイン・オーバーリザード上位種攻撃1_剣",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
310,"ベイン・オーバーリザード上位種攻撃2_ブレス",1,100,25,0,0,50,0,0,False,False,2,1,False,1,0,5,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
311,"スケルトン上位種攻撃1_突き",1,100,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
312,"スケルトン上位種攻撃2_踏み込み2段払い",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
313,"カーズ・スカル上位種攻撃1_突き",1,100,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
314,"カーズ・スカル上位種攻撃2_踏み込み2段払い",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
315,"デス・トルーパー上位種攻撃1_突き",1,100,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
316,"デス・トルーパー上位種攻撃2_踏み込み2段払い",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
317,"レヴェナント上位種攻撃1_突き",1,100,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
318,"レヴェナント上位種攻撃2_踏み込み2段払い",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
319,"レヴェナント攻撃3_光混乱ブレス",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,5,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
320,"スカルノイド上位種攻撃1_突き",1,100,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
321,"スカルノイド上位種攻撃2_2段突き",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
322,"スカルノイド上位種攻撃3_自爆",1,100,25,0,0,0,0,0,False,False,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
323,"スカルノイド上位種攻撃4_銃射撃",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
324,"コボルド上位種攻撃1_ハンマー2回殴り",1,100,100,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
325,"コボルド上位種攻撃2_飛び込みハンマー",1,100,300,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
326,"チーフコボルド上位種攻撃1_ハンマー2回殴り",1,100,100,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
327,"チーフコボルド上位種攻撃2_飛び込みハンマー",1,100,300,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
328,"コボルド・バトラー上位種攻撃1_ハンマー2回殴り",1,100,100,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
329,"コボルド・バトラー上位種攻撃2_飛び込みハンマー",1,100,300,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
330,"コボルド・ワンダラー上位種攻撃1_ハンマー2回殴り",1,100,100,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
331,"コボルド・ワンダラー上位種攻撃2_飛び込みハンマー",1,100,300,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
332,"コボルド・ワンダラー上位種攻撃2_火の粉",1,10,10,0,0,0,0,0,False,False,2,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
333,"コボルド・ワンダラー上位種攻撃2_火の粉2",1,10,10,0,0,0,0,0,False,False,2,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
334,"オーク上位種攻撃1_斧殴り",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
335,"オーク上位種攻撃2_踏み込み斧殴り",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
336,"オーク上位種攻撃３_斧投げ",1,100,25,0,0,0,0,0,False,False,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
337,"オークダーティー上位種攻撃1_斧殴り",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
338,"オークダーティー上位種攻撃2_踏み込み斧殴り",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
339,"オークダーティー上位種攻撃３_斧投げ",1,100,25,0,0,0,0,0,False,False,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
340,"オークウォリアー上位種攻撃1_斧殴り",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
341,"オークウォリアー上位種攻撃2_踏み込み斧殴り",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
342,"オークウォリアー上位種攻撃３_斧投げ",1,100,25,0,0,0,0,0,False,False,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
343,"オークフォルテ上位種攻撃1_斧殴り",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
344,"オークフォルテ上位種攻撃2_踏み込み斧殴り",1,100,25,0,0,0,0,0,False,True,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
345,"オークフォルテ上位種攻撃３_斧投げ",1,100,25,0,0,0,0,0,False,False,2,1,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
346,"ハーピー上位種攻撃1_射撃",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
347,"ハーピー上位種攻撃2_射撃",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
348,"バイオレットフェザー上位種攻撃1_射撃",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
349,"バイオレットフェザー上位種攻撃2_射撃",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
350,"ブレイズクイーン上位種攻撃1_射撃",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
351,"ブレイズクイーン上位種攻撃2_射撃",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
352,"サイレーン上位種攻撃1_射撃",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
353,"サイレーン上位種攻撃2_射撃",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
354,"ザ・セイクリッドフェザー上位種攻撃1_射撃",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,5,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
355,"ザ・セイクリッドフェザー上位種攻撃2_射撃",1,100,25,0,0,0,0,0,False,False,2,1,False,1,0,5,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
356,"ルーンナイト上位種攻撃１",0.5,250,0,0,0,0,0,0,False,True,0,0,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
357,"ルーンナイト上位種攻撃１の２",1,250,0,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
358,"ルーンナイト上位種攻撃4",1,250,25,0,0,0,0,0,False,False,2,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
359,"ホムンクルス上位種攻撃１の１",0.5,250,0,0,0,0,0,0,False,True,0,0,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
360,"ホムンクルス上位種攻撃１の２",1,250,25,0,0,0,0,0,False,True,2,1,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
361,"ホムンクルス上位種攻撃4",1,250,25,0,0,0,0,0,False,False,2,1,False,1,0,5,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
362,"ガーリッシュ・ガーベラ上位種攻撃1",1,100,25,0,0,0,0,0,False,True,2,1,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
