// CharaAttackId,Name,AttackCoef,FlipDamage,DownDamage,PoisonIncidence,ParalysisIncidence,SealedIncidence,QuestionIncidence,BlueRoseIncidence,CharmIncidence,KnockBack,ForwardKnockBack,BreakInterval,WeaponSlot,AttackType,PhysicsAttr,MagicAttr,SpellBlast,HitSe,WeakSe,ResistSe
230,"【弓6】7way複数矢（LV2:7way）1",1.2,1000,500,0,0,0,0,0,0,1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
231,"【弓6】7way複数矢（LV2:7way）2",1.4,1000,500,0,0,0,0,0,0,1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
232,"【弓6】7way複数矢（LV2:7way）3",1.6,1000,500,0,0,0,0,0,0,1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
233,"【弓6】7way複数矢（LV2:7way）4",1.8,1000,500,0,0,0,0,0,0,1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
234,"【弓6】7way複数矢（LV2:7way）5",1.6,1000,500,0,0,0,0,0,0,1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
235,"【弓6】7way複数矢（LV2:7way）6",1.4,1000,500,0,0,0,0,0,0,1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
236,"【弓6】7way複数矢（LV2:7way）7",1.2,1000,500,0,0,0,0,0,0,1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
237,"【弓7】ダイヤモンド・ダスト（LV3:連撃氷）1",3,2500,500,0,0,0,0,0,0,2,True,0.3,0,0,3,2,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
238,"【弓7】ダイヤモンド・ダスト（LV3:連撃氷）2",3,2500,500,0,0,0,0,0,0,2,True,0.3,0,0,3,2,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
239,"【弓7】ダイヤモンド・ダスト（LV3:連撃氷）3",3.5,2500,500,0,0,0,0,0,0,2,True,0.3,0,0,3,2,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
240,"【弓7】ダイヤモンド・ダスト（LV3:連撃氷）4",3.5,2500,500,0,0,0,0,0,0,2,True,0.3,0,0,3,2,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
241,"【弓7】ダイヤモンド・ダスト（LV3:連撃氷）5",5,2500,1000,0,0,0,0,0,0,2,True,0.3,0,0,3,2,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
242,"【弓8】エクスプロード・アロー（LV3:連撃火）1",3,2500,500,0,0,0,0,0,0,2,True,0.3,0,0,3,1,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
243,"【弓8】エクスプロード・アロー（LV3:連撃火）2",3,2500,500,0,0,0,0,0,0,2,True,0.3,0,0,3,1,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
244,"【弓8】エクスプロード・アロー（LV3:連撃火）3",3.5,2500,500,0,0,0,0,0,0,2,True,0.3,0,0,3,1,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
245,"【弓8】エクスプロード・アロー（LV3:連撃火）4",3.5,2500,500,0,0,0,0,0,0,2,True,0.3,0,0,3,1,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
246,"【弓8】エクスプロード・アロー（LV3:連撃火）5",5,2500,1000,0,0,0,0,0,0,2,True,0.3,0,0,3,1,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
247,"【弓9】マルチプル・チェイサー（LV3:連撃貫通）1",3,3000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
248,"【弓9】マルチプル・チェイサー（LV3:連撃貫通）2",3,3000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
249,"【弓9】マルチプル・チェイサー（LV3:連撃貫通）3",3.5,3000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
250,"【弓9】マルチプル・チェイサー（LV3:連撃貫通）4",3.5,3000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
251,"【弓9】マルチプル・チェイサー（LV3:連撃貫通）5",5,3000,500,0,0,0,0,0,0,2,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
252,"【弓10】ストライク・ノヴァ（LV4:一撃貫通）",22,5000,500,0,0,0,0,0,0,1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
253,"【弓10】ストライク・ノヴァ（LV4:一撃貫通）衝撃波",1,5000,1000,0,0,0,0,0,0,5,True,0.3,0,0,2,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
254,"【片手剣1】シャープネイル（LV1：連撃）1",1.5,1000,2000,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
255,"【片手剣1】シャープネイル（LV１：連撃）2",2,1000,2000,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
256,"【片手剣1】シャープネイル（LV１：連撃）3",3.5,1000,2000,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
257,"【片手剣2】レイジスパイク（LV1：突進）1",1.5,1500,1000,0,0,0,0,0,0,1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
258,"【片手剣2】レイジスパイク（LV1：突進）2",2.5,2000,3000,0,0,0,0,0,0,1.5,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
259,"【片手剣3】ホリゾンタル・スクエア（LV2：範囲）1",2,2000,1000,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
260,"【片手剣3】ホリゾンタル・スクエア（LV2：範囲）2",2,3000,1000,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
261,"【片手剣3】ホリゾンタル・スクエア（LV2：範囲）3",3,3500,1000,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
262,"【片手剣3】ホリゾンタル・スクエア（LV2：範囲）4",4,4000,2000,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
263,"【片手剣3】ホリゾンタル・スクエア（LV2：範囲）5",2,4000,2000,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
264,"【片手剣4】「ALO式」ヴォーパル・ストライク（LV3：突進）1",4,2000,1000,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
265,"【片手剣4】「ALO式」ヴォーパル・ストライク（LV3：突進）2",8,1500,4000,0,0,0,0,0,0,3,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
266,"【片手剣5】ノヴァ・アセンション（LV5：連撃）1",5,1000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
267,"【片手剣5】ノヴァ・アセンション（LV5：連撃）2",5,1000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
268,"【片手剣5】ノヴァ・アセンション（LV5：連撃）3",5,1000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
269,"【片手剣5】ノヴァ・アセンション（LV5：連撃）4",6,1000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
270,"【片手剣5】ノヴァ・アセンション（LV5：連撃）5",6,1000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
271,"【片手剣5】ノヴァ・アセンション（LV5：連撃）6",6,1000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
272,"【片手剣5】ノヴァ・アセンション（LV5：連撃）7",7,1000,500,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
273,"【片手剣5】ノヴァ・アセンション（LV5：連撃）8",7,1000,500,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
274,"【片手剣5】ノヴァ・アセンション（LV5：連撃）9",7,1000,500,0,0,0,0,0,0,1.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
275,"【片手剣5】ノヴァ・アセンション（LV5：連撃）10",12,1000,3000,0,0,0,0,0,0,1.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
276,"【片手剣9】スラント（LV1：一撃）",4,2000,2000,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
277,"【短剣1】ファッドエッジ（LV2:連撃）1",2.5,100,50,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
278,"【短剣1】ファッドエッジ（LV2:連撃）2",2.5,500,100,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
279,"【短剣1】ファッドエッジ（LV2:連撃）3",3,500,100,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
280,"【短剣1】ファッドエッジ（LV2:連撃）4",4,1000,1000,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
281,"【短剣2】シングルシュート（LV1:遠距離）",3,100,100,0,0,0,0,0,0,1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
282,"【短剣3】ラピッドバイト（LV2:突進）1",3,500,50,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
283,"【短剣3】ラピッドバイト（LV2:突進）2",5,100,500,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
284,"【短剣4】アクセル・レイド（LV4:連撃）1",2,100,50,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
285,"【短剣4】アクセル・レイド（LV4:連撃）2",3,100,100,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
286,"【短剣4】アクセル・レイド（LV4:連撃）3",3,100,100,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
287,"【短剣4】アクセル・レイド（LV4:連撃）4",4,100,100,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
288,"【短剣4】アクセル・レイド（LV4:連撃）5",4,100,100,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
289,"【短剣4】アクセル・レイド（LV4:連撃）6",5,100,100,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
290,"【短剣4】アクセル・レイド（LV4:連撃）7",5,100,1000,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
291,"【短剣4】アクセル・レイド（LV4:連撃）8",6,100,2000,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
292,"【短剣5】ライトニング・リッパー（LV5:連撃麻痺）1",3,500,500,0,100,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
293,"【短剣5】ライトニング・リッパー（LV5:連撃麻痺）2",3,500,500,0,100,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
294,"【短剣5】ライトニング・リッパー（LV5:連撃麻痺）3",3,500,500,0,100,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
295,"【短剣5】ライトニング・リッパー（LV5:連撃麻痺）4",4,500,500,0,100,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
296,"【短剣5】ライトニング・リッパー（LV5:連撃麻痺）5",4.5,500,500,0,100,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
297,"【短剣5】ライトニング・リッパー（LV5:連撃麻痺）6",5,500,500,0,100,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
298,"【短剣5】ライトニング・リッパー（LV5:連撃麻痺）7",5.5,1000,1000,0,100,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
299,"【短剣5】ライトニング・リッパー（LV5:連撃麻痺）8",6,1000,1000,0,100,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
300,"【短剣5】ライトニング・リッパー（LV5:連撃麻痺）9",7,1000,1000,0,100,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
301,"短剣スキル6",1,2,0,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
302,"【短剣11】ヴェノム・バイト（LV1:単発毒）",2,100,100,100,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
303,"【短剣8】パライズ・バイト（LV2:単発麻痺）",2,100,100,0,100,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
304,"短剣スキル9",1,2,0,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
305,"短剣スキル10",1,2,0,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
306,"ピナ_バブルブレス",0.6,5000,0,0,0,0,10,0,0,0,True,0.3,2,1,0,2,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
307,"ファイア・ボール　魔法LV1",3.5,1000,1000,0,0,0,0,0,0,0,True,0,2,1,0,1,False,"SE_BTL_MAGIC_FIRE_HIT_01","SE_BTL_MAGIC_FIRE_HIT_01","SE_BTL_MAGIC_FIRE_HIT_01"
308,"ボルカニック・キャノン　魔法LV2",12,1000,1000,0,0,0,0,0,0,0,True,0.3,2,1,0,1,False,"SE_BTL_MAGIC_FIRE_HIT_02","SE_BTL_MAGIC_FIRE_HIT_02","SE_BTL_MAGIC_FIRE_HIT_02"
309,"アイス・バレット　魔法LV1",3.5,1000,1000,0,0,0,0,0,0,2,True,0,2,1,0,2,False,"SE_BTL_MAGIC_WATER_HIT_01","SE_BTL_MAGIC_WATER_HIT_01","SE_BTL_MAGIC_WATER_HIT_01"
310,"アイス・バレット　設置時",3.5,1000,1000,0,0,0,0,0,0,3,True,0.3,2,1,0,2,False,"SE_BTL_MAGIC_WATER_HIT_01","SE_BTL_MAGIC_WATER_HIT_01","SE_BTL_MAGIC_WATER_HIT_01"
311,"アブソリュート・ゼロ　魔法LV2",2.2,1000,1000,0,0,0,0,0,0,1,True,0.3,2,1,0,2,False,"SE_BTL_MAGIC_WATER_HIT_02","SE_BTL_MAGIC_WATER_HIT_02","SE_BTL_MAGIC_WATER_HIT_02"
312,"ウィンド・カッター　魔法LV1",15,1000,1000,0,0,0,0,0,0,0,True,0,2,1,0,3,False,"SE_BTL_MAGIC_WIND_HIT_01","SE_BTL_MAGIC_WIND_HIT_01","SE_BTL_MAGIC_WIND_HIT_01"
313,"タイラント・ハリケーン　魔法LV2",4.5,1000,1000,0,0,0,0,0,0,10,True,0.3,2,1,0,3,False,"SE_BTL_MAGIC_WIND_HIT_02","SE_BTL_MAGIC_WIND_HIT_02","SE_BTL_MAGIC_WIND_HIT_02"
314,"スリング・ストーン　魔法LV1",3.5,1000,1000,0,0,0,0,0,0,3,True,0,2,1,0,4,False,"SE_BTL_MAGIC_STONE_HIT_01","SE_BTL_MAGIC_STONE_HIT_01","SE_BTL_MAGIC_STONE_HIT_01"
315,"スリング・ストーン　設置時",3.5,1000,1000,0,0,0,0,0,0,3,True,0,2,1,0,4,False,"SE_BTL_MAGIC_STONE_HIT_01","SE_BTL_MAGIC_STONE_HIT_01","SE_BTL_MAGIC_STONE_HIT_01"
316,"タイタン・スパイク　魔法LV2",4.5,1000,1000,0,0,0,0,0,0,5,True,0.3,2,1,0,4,False,"SE_BTL_MAGIC_STONE_HIT_02","SE_BTL_MAGIC_STONE_HIT_02","SE_BTL_MAGIC_STONE_HIT_02"
317,"ライトニング・アロー　魔法LV1",3.5,1000,1000,0,0,0,0,0,0,0,True,0,2,1,0,5,False,"SE_BTL_MAGIC_SHINE_HIT_01","SE_BTL_MAGIC_SHINE_HIT_01","SE_BTL_MAGIC_SHINE_HIT_01"
318,"ディバイン・レイ　魔法LV2",2.2,1000,1000,0,0,0,0,0,0,0,True,0.3,2,1,0,5,False,"SE_BTL_MAGIC_SHINE_HIT_02","SE_BTL_MAGIC_SHINE_HIT_02","SE_BTL_MAGIC_SHINE_HIT_02"
319,"ダーク・キャノン　魔法LV1",7.5,1000,1000,0,0,0,0,0,0,1,True,0.3,2,1,0,6,False,"SE_BTL_MAGIC_DARK_HIT_01","SE_BTL_MAGIC_DARK_HIT_01","SE_BTL_MAGIC_DARK_HIT_01"
320,"アビス・ディメンジョン　魔法LV2",4.5,1000,1000,0,0,0,0,0,0,0,True,0.3,2,1,0,6,False,"SE_BTL_MAGIC_DARK_HIT_02","SE_BTL_MAGIC_DARK_HIT_02","SE_BTL_MAGIC_DARK_HIT_02"
321,"【二刀流12】スピニング・シールド（LV2：単発",1,100,100,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,True,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
322,"【二刀流13】サベージ・フルグラム（LV2：連撃 1",2.5,500,100,0,0,0,0,0,0,0.2,True,0.3,1,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
323,"【二刀流13】サベージ・フルグラム（LV2：連撃 2",3,500,100,0,0,0,0,0,0,0.5,True,0.3,1,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
324,"【二刀流13】サベージ・フルグラム（LV2：連撃 3",4.5,1000,2000,0,0,0,0,0,0,0.1,True,0.3,1,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
325,"【二刀流14】ナイトメア・レイン（LV3：連撃 1",1.5,1000,2000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
326,"【二刀流14】ナイトメア・レイン（LV3：連撃 2",2,1000,2000,0,0,0,0,0,0,0.1,True,0.3,1,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
327,"【二刀流14】ナイトメア・レイン（LV3：連撃 3",2,1000,2000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
328,"【二刀流14】ナイトメア・レイン（LV3：連撃 4",2.5,1000,2000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
329,"【二刀流14】ナイトメア・レイン（LV3：連撃 5",3,1000,2000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
330,"【二刀流14】ナイトメア・レイン（LV3：連撃 6",4,1000,2000,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
331,"【二刀流14】ナイトメア・レイン（LV3：連撃 7",4,1000,2000,0,0,0,0,0,0,0.5,True,0.3,1,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
332,"【二刀流15】ヴォーパル・ストライク（LV3：単発",12,5000,10000,0,0,0,0,0,0,3,True,0.3,0,0,3,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
