// SoundSeId,RecordId,QueName,CueId,Volume,DecayMin,DecayMax,PriorityIdentifier,SkipTime,IsUsePan,IsLoop
663,"SE_BTL_MAGIC_DARK_CAST_02","se",609,1,20,50,1,0.5,True,False
664,"SE_BTL_MAGIC_FIRE_CAST_01","se",612,1,20,50,1,0.5,True,False
665,"SE_BTL_MAGIC_FIRE_CAST_02","se",613,1,20,50,1,0.5,True,False
666,"SE_BTL_MAGIC_SHINE_CAST_01","se",616,1,20,50,1,0.5,True,False
667,"SE_BTL_MAGIC_SHINE_CAST_02","se",617,1,20,50,1,0.3,True,False
668,"SE_BTL_MAGIC_STONE_CAST_01","se",620,1,20,50,1,0.3,True,False
669,"SE_BTL_MAGIC_STONE_CAST_02","se",621,1,20,50,1,0.3,True,False
670,"SE_BTL_MAGIC_WATER_CAST_01","se",624,1,20,50,1,0.5,True,False
671,"SE_BTL_MAGIC_WATER_CAST_02","se",625,1,20,50,1,0.5,True,False
672,"SE_BTL_MAGIC_WIND_CAST_01","se",628,1,20,50,1,0.5,True,False
673,"SE_BTL_MAGIC_WIND_CAST_02","se",629,1,20,50,1,0.5,True,False
674,"SE_BTL_MAGIC_HEAL","se",1036,1,20,50,1,0.5,True,False
675,"SE_BTL_MAGIC_CURE","se",1035,1,20,50,1,0.5,True,False
676,"SE_BTL_MAGIC_CUREHEAL","se",1038,1,20,50,1,0.5,True,False
677,"SE_BTL_MAGIC_DARK_HIT_01","se",610,1,20,50,1,0.5,True,False
678,"SE_BTL_MAGIC_DARK_HIT_02","se",611,1,20,50,1,0.5,True,False
679,"SE_BTL_MAGIC_FIRE_HIT_01","se",614,1,20,50,1,0.5,True,False
680,"SE_BTL_MAGIC_FIRE_HIT_02","se",615,1,20,50,1,0.5,True,False
681,"SE_BTL_MAGIC_SHINE_HIT_01","se",618,1,20,50,1,0.3,True,False
682,"SE_BTL_MAGIC_SHINE_HIT_02","se",619,1,20,50,1,0.3,True,False
683,"SE_BTL_MAGIC_STONE_HIT_01","se",622,1,20,50,1,0.3,True,False
684,"SE_BTL_MAGIC_STONE_HIT_02","se",623,1,20,50,1,0.3,True,False
685,"SE_BTL_MAGIC_WATER_HIT_01","se",626,1,20,50,1,0.5,True,False
686,"SE_BTL_MAGIC_WATER_HIT_02","se",627,1,20,50,1,0.5,True,False
687,"SE_BTL_MAGIC_WIND_HIT_01","se",630,1,20,50,1,0.5,True,False
688,"SE_BTL_MAGIC_WIND_HIT_02","se",631,1,20,50,1,0.5,True,False
689,"SE_BTL_MAGIC_ARROWSHAPE_FIRE_SPELL","se_201909patch_late",21,1,20,50,1,0.5,True,False
690,"SE_BTL_MAGIC_ARROWSHAPE_FIRE_CAST","se_201909patch_late",22,1,20,50,1,0.5,True,False
691,"SE_BTL_MAGIC_ARROWSHAPE_WATER_SPELL","se_201909patch_late",23,1,20,50,1,0.5,True,False
692,"SE_BTL_MAGIC_ARROWSHAPE_WATER_CAST","se_201909patch_late",24,1,20,50,1,0.5,True,False
693,"SE_BTL_MAGIC_ARROWSHAPE_WIND_SPELL","se_201909patch_late",25,1,20,50,1,0.5,True,False
694,"SE_BTL_MAGIC_ARROWSHAPE_WIND_CAST","se_201909patch_late",26,1,20,50,1,0.5,True,False
695,"SE_BTL_MAGIC_ARROWSHAPE_EARTH_SPELL","se_201909patch_late",27,1,20,50,1,0.5,True,False
696,"SE_BTL_MAGIC_ARROWSHAPE_EARTH_CAST","se_201909patch_late",28,1,20,50,1,0.5,True,False
697,"SE_BTL_MAGIC_ARROWSHAPE_HOLY_SPELL","se_201909patch_late",29,1,20,50,1,0.5,True,False
698,"SE_BTL_MAGIC_ARROWSHAPE_HOLY_CAST","se_201909patch_late",30,1,20,50,1,0.5,True,False
699,"SE_BTL_MAGIC_ARROWSHAPE_DARK_SPELL","se_201909patch_late",31,1,20,50,1,0.5,True,False
700,"SE_BTL_MAGIC_ARROWSHAPE_DARK_CAST","se_201909patch_late",32,1,20,50,1,0.5,True,False
701,"SE_BTL_MAGIC_BIRDSHAPE_FIRE_SPELL","se_202003patch",9,1,20,50,1,0.5,True,False
702,"SE_BTL_MAGIC_BIRDSHAPE_FIRE_CAST","se_201909patch_late",34,1,20,50,1,0.5,True,False
703,"SE_BTL_MAGIC_BIRDSHAPE_WATER_SPELL","se_201909patch_late",35,1,20,50,1,0.5,True,False
704,"SE_BTL_MAGIC_BIRDSHAPE_WATER_CAST","se_201909patch_late",36,1,20,50,1,0.5,True,False
705,"SE_BTL_MAGIC_BIRDSHAPE_WIND_SPELL","se_201909patch_late",37,1,20,50,1,0.5,True,False
706,"SE_BTL_MAGIC_BIRDSHAPE_WIND_CAST","se_201909patch_late",38,1,20,50,1,0.5,True,False
707,"SE_BTL_MAGIC_BIRDSHAPE_EARTH_SPELL","se_201909patch_late",39,1,20,50,1,0.5,True,False
708,"SE_BTL_MAGIC_BIRDSHAPE_EARTH_CAST","se_201909patch_late",40,1,20,50,1,0.5,True,False
709,"SE_BTL_MAGIC_BIRDSHAPE_HOLY_SPELL","se_201909patch_late",41,1,20,50,1,0.5,True,False
710,"SE_BTL_MAGIC_BIRDSHAPE_HOLY_CAST","se_201909patch_late",42,1,20,50,1,0.5,True,False
711,"SE_BTL_MAGIC_BIRDSHAPE_DARK_SPELL","se_201909patch_late",43,1,20,50,1,0.5,True,False
712,"SE_BTL_MAGIC_BIRDSHAPE_DARK_CAST","se_201909patch_late",44,1,20,50,1,0.5,True,False
713,"SE_BTL_MAGIC_SURROUND_THUNDER_EFF","se_202103patch",2,1,20,50,1,0.5,True,True
715,"SE_PINA_BREATH_BUBBLE","se",495,1,20,50,1,1,True,False
716,"SE_PINA_BREATH_FIRE","se",498,1,20,50,1,1,True,False
717,"SE_PINA_BREATH_WATER","se",593,1,20,50,1,1,True,False
718,"SE_PINA_BREATH_EARTH","se",497,1,20,50,1,1,True,False
719,"SE_PINA_BREATH_WIND","se",594,1,20,50,1,1,True,False
720,"SE_PINA_BREATH_LIGHT","se",591,1,20,50,1,1,True,False
721,"SE_PINA_BREATH_DARK","se",496,1,20,50,1,1,True,False
722,"SE_PINA_BREATH_HEAL","se",499,1,20,50,1,1,True,False
723,"SE_PINA_BREATH_RESTORE","se",592,1,20,50,1,1,True,False
724,"SE_PINA_BREATH_SHARP","se",596,1,20,50,1,1,True,False
725,"SE_PINA_BREATH_PROTECT","se",596,1,20,50,1,1,True,False
726,"SE_PINA_BREATH_CURE","se",499,1,20,50,1,1,True,False
727,"SE_PINA_D_CHARGE","se",595,1,20,50,1,1,True,False
729,"SE_BTL_BATHTOWEL_SKILL_01","se_201910patch",32,1,20,50,1,0.3,True,False
730,"SE_BTL_BATHTOWEL_SKILL_02","se_201910patch",33,1,20,50,1,0.3,True,False
731,"SE_BTL_BATHTOWEL_SKILL_03","se_201910patch",34,1,20,50,1,0.3,True,False
732,"SE_BTL_BATHTOWEL_SKILL_04","se_201910patch",35,1,20,50,1,0.3,True,False
734,"SE_BTL_SANTA_SKILL_HEALBOX_OPEN","se_201911patch",6,1,20,50,1,0.3,True,False
735,"SE_BTL_SANTA_SKILL_BOMB_THROW","se_201911patch",5,1,20,50,1,0.3,True,False
736,"SE_BTL_SANTA_SKILL_01_EXPLODE_LIGHT","se_201911patch",7,1,20,50,1,0.3,True,False
737,"SE_BTL_SANTA_SKILL_02_EXPLODE_DARK","se_201911patch",3,1,20,50,1,0.3,True,False
738,"SE_BTL_SANTA_SKILL_03_EXPLODE_MANY","se_201911patch",4,1,20,50,0,0.3,True,False
740,"SE_BTL_HANGING_SIL_SUMMON_MONSTER","se_201911patch",11,1,20,25,1,1,True,False
742,"SE_BTL_CAT_SKILL_LOVELY_LIP_SHOOT","se_202001patch",16,1,20,50,1,0.3,True,False
743,"SE_BTL_CAT_SKILL_LOVELY_LIP_AGI_SHOOT","se_202001patch",15,1,20,50,1,0.3,True,False
744,"SE_BTL_CAT_SKILL_LOVELY_LIP_AGI_BOMB","se_202001patch",18,1,20,50,1,0.3,True,False
745,"SE_BTL_CAT_SKILL_SOUSSE_FRIENDS","se_202001patch",17,1,20,50,1,0.3,True,False
746,"SE_BTL_CAT_SKILL_RIFLE_FIRE_01","se",410,1,20,50,1,0.3,True,False
747,"SE_BTL_CAT_SKILL_RIFLE_FIRE_02","se",410,0.7,20,50,0,0,True,False
749,"SE_BTL_VALENTINE_SKILL_CUPID_ARROW","se_202001patch",20,1,20,50,1,0.3,True,False
750,"SE_BTL_VALENTINE_SKILL_BOMBAFFECTIOM_BOMB","se_202001patch",19,1,20,50,1,0.3,True,False
752,"SE_BTL_ALI_SKILL_ALIBEAM_SPHERE","se_202001patch",8,1,20,50,1,0.3,True,False
753,"SE_BTL_ALI_SKILL_ALIBEAM_UP","se_202001patch",9,0.7,20,50,1,0.3,True,False
754,"SE_BTL_ALI_SKILL_ALIBEAM_CHARGE_LV1","se_03",0,1,20,50,1,0.3,True,False
755,"SE_BTL_ALI_SKILL_ALIBEAM_CHARGE_LV2","se_201907patch",120,1,20,50,1,0.3,True,False
756,"SE_BTL_ALI_SKILL_ALIBEAM_CHARGE_LV3","se_201907patch",120,1,20,50,1,0.3,True,False
757,"SE_BTL_ALI_SKILL_ALIBEAM_CHARGE_LV4","se_201907patch",121,1,20,50,1,0.3,True,False
758,"SE_BTL_ALI_SKILL_ALIBEAM_SHOOT_LV1","se_202001patch",13,1,20,50,1,0.3,True,False
759,"SE_BTL_ALI_SKILL_ALIBEAM_SHOOT_LV2","se_202001patch",1,1,20,50,1,0.3,True,False
760,"SE_BTL_ALI_SKILL_ALIBEAM_SHOOT_LV3","se_202001patch",1,1,20,50,1,0.3,True,False
761,"SE_BTL_ALI_SKILL_ALIBEAM_SHOOT_LV4","se_202001patch",7,1,20,50,1,0.3,True,False
762,"SE_BTL_ALI_SKILL_ALIBEAM_BEAM_LV1","se_202001patch",10,1,20,50,1,0.3,True,False
763,"SE_BTL_ALI_SKILL_ALIBEAM_BEAM_LV2","se_202001patch",11,1,20,50,1,0.3,True,False
764,"SE_BTL_ALI_SKILL_ALIBEAM_BEAM_LV3","se_202001patch",11,1,20,50,1,0.3,True,False
765,"SE_BTL_ALI_SKILL_ALIBEAM_BEAM_LV4","se_202001patch",12,1,20,50,1,0.3,True,False
767,"SE_BTL_GOD_ASU_SKILL_AURORA_01","se_202003patch",2,0.4,20,50,1,0.3,True,False
768,"SE_BTL_GOD_ASU_SKILL_AURORA_02","se_202003patch",2,0.4,20,50,1,0.3,True,False
769,"SE_BTL_GOD_ASU_SKILL_AURORA_03","se_202003patch",2,0.4,20,50,1,0.3,True,False
770,"SE_BTL_GOD_ASU_SKILL_STONE_01","se_202003patch",3,1,20,50,1,0.3,True,False
771,"SE_BTL_GOD_ASU_SKILL_STONE_02","se_202003patch",4,1,20,50,1,0.3,True,False
772,"SE_BTL_GOD_ASU_SKILL_STONE_03","se_202003patch",1,1,20,50,1,0.3,True,False
773,"SE_BTL_GOD_ASU_SKILL_WOG_AURORA","se_202005patch_late",0,0.65,20,50,1,0.3,True,False
774,"SE_BTL_GOD_ASU_SKILL_WOG_STONE","se_202005patch_late",1,1,20,50,1,0.3,True,False
776,"SE_BTL_GOD_SIN_SKILL_HB_SUN","se_202005patch_late",5,1,20,50,1,0.3,True,False
777,"SE_BTL_GOD_SIN_SKILL_HB_ARROW","se_202005patch_late",7,0.5,20,50,0,1,True,False
778,"SE_BTL_GOD_SIN_SKILL_HB_EXPLODE","se_202005patch_late",8,1,20,50,0,1,True,False
779,"SE_BTL_GOD_SIN_SKILL_QUICKFLIGHT","se_202005patch_late",6,1,40,50,1,0.3,True,False
781,"SE_BTL_GOD_LEA_SKILL_GG_SET","se_202005patch_late",3,0.6,20,50,1,0.3,True,False
782,"SE_BTL_GOD_LEA_SKILL_GG_SHOOT","se_202005patch_late",4,1,20,50,1,0.3,True,False
783,"SE_BTL_GOD_LEA_SKILL_GG_SHOOT_02","se_202005patch_late",4,0.55,20,50,1,0.3,True,False
784,"SE_BTL_GOD_LEA_SKILL_FOL_HEAL","se_202005patch_late",2,0.7,20,50,1,0.3,True,False
785,"SE_BTL_GOD_LEA_SKILL_LV3_SONIC","se_202010patch",29,1,20,50,1,0.3,True,False
787,"SE_BTL_SWIM20_SKILL_WAVE","se_202007patch",20,1,20,50,0,0.3,True,False
788,"SE_BTL_SWIM20_SKILL_BIGWAVE","se_202007patch",21,1,20,50,0,0.3,True,False
789,"SE_BTL_SWIM20_SKILL_BIGWAVE_02","se_202007patch",21,0.7,20,50,0,0.3,True,False
790,"SE_BTL_SWIM20_WHIRLPOOL_SPLASH_LOOP","se_202007patch",9,1,20,50,0,0.1,True,True
791,"SE_BTL_SWIM20_WHIRLPOOL_SPLASH_LOOP_SMALL","se_202007patch",9,0.5,20,50,0,0.1,True,True
792,"SE_BTL_SWIM20_SKILL_BEACHSMASH_ATK_FERVOR","se_202007patch",29,1,20,50,0,0.3,True,False
794,"SE_BTL_1HAND_LS_SWING_01","se_202010patch",2,1,20,50,1,0.1,True,False
796,"SE_BTL_YUNASIL_SKILL_LIVE","se_202101patch",0,1,20,50,1,0.3,True,False
798,"SE_BTL_1HAND_SWING_01","se",406,1,20,50,1,0.3,True,False
799,"SE_BTL_1HAND_SWING_02","se",407,1,20,50,1,0.3,True,False
800,"SE_BTL_1HAND_SWING_03","se",408,1,20,50,1,0.3,True,False
801,"SE_BTL_1HAND_SWING_04","se",409,1,20,50,1,0.3,True,False
802,"SE_BTL_1HAND_SS_SWING_01","se",400,1,20,50,1,0.3,True,False
803,"SE_BTL_1HAND_SS_SWING_02","se",401,1,20,50,1,0.3,True,False
804,"SE_BTL_1HAND_SS_SWING_03","se",402,1,20,50,1,0.3,True,False
805,"SE_BTL_1HAND_SS_SWING_04","se",403,1,20,50,1,0.3,True,False
806,"SE_BTL_1HAND_SS_SWING_05","se",404,1,20,50,1,0.3,True,False
807,"SE_BTL_1HAND_SS_SWING_06","se",405,1,20,50,1,0.3,True,False
808,"SE_BTL_1HAND_SS_SWING_HS","se",573,1,20,50,1,0.3,True,False
809,"SE_BTL_1HAND_SS_SWING_MR_01","se",574,1,20,50,1,0.3,True,False
810,"SE_BTL_1HAND_SS_SWING_MR_02","se",575,1,20,50,1,0.3,True,False
811,"SE_BTL_1HAND_SS_SWING_UPD_01","se",576,1,20,50,1,0.3,True,False
813,"SE_LINK_1HAND_SKILL_18_DS_GUN","se",0,1,40,65,1,0.3,True,False
814,"SE_LINK_1HAND_SKILL_03_HS","se",1025,1,20,50,1,0.3,True,False
815,"SE_LINK_1HAND_SS_SWING_MR_01","se_03",24,1,20,50,1,0.3,True,False
816,"SE_LINK_1HAND_SS_SWING_MR_02","se_03",25,1,20,50,1,0.3,True,False
817,"SE_LINK_1HAND_SS_SWING_MR_03","se_03",26,1,20,50,1,0.3,True,False
818,"SE_LINK_1HAND_SKILL_BUSOU_AOBARA","se_201909patch_late",6,1,20,50,1,0.3,True,False
819,"SE_LINK_1HAND_SKILL_BUSOU_YOZORA","se_201909patch_late",7,1,20,50,1,0.3,True,False
820,"SE_LINK_1HAND_SKILL_GEKIROU","se_201909patch_late",8,1,20,50,1,0.3,True,False
821,"SE_LINK_1HAND_SKILL_KINMOKUSEI_BARRIER","se_201909patch_late",9,1,20,50,1,0.3,True,False
822,"SE_LINK_1HAND_SKILL_KIOKU_AOBARA","se_201909patch_late",10,1,20,50,1,0.3,True,False
823,"SE_LINK_1HAND_SKILL_RAISENZAN","se_201909patch_late",11,1,20,50,1,0.3,True,False
824,"SE_LINK_1HAND_SKILL_RANKA_RETSUTEN","se_201909patch_late",12,1,20,50,1,0.3,True,False
825,"SE_LINK_1HAND_SKILL_RINKA","se_201909patch_late",13,1,20,50,1,0.3,True,False
826,"SE_LINK_1HAND_SKILL_SANGE_RUTEN_01","se_201909patch_late",14,1,20,50,1,0.3,True,False
827,"SE_LINK_1HAND_SKILL_SANGE_RUTEN_02","se_201909patch_late",15,1,20,50,1,0.3,True,False
828,"SE_LINK_1HAND_SKILL_SENKA_SAIGAN","se_201909patch_late",16,1,20,50,1,0.3,True,False
829,"SE_LINK_1HAND_SKILL_SONIC_LEAP_DASH","se_201909patch_late",17,0.8,20,50,1,0.3,True,False
830,"SE_LINK_1HAND_SKILL_SONIC_LEAP_SWING","se_201909patch_late",18,1,20,50,1,0.3,True,False
831,"SE_LINK_1HAND_SKILL_TENZAN_REPPA","se_201909patch_late",19,1,20,50,1,0.3,True,False
832,"SE_LINK_1HAND_SKILL_VERTICAL_ARC","se_201909patch_late",20,1,20,50,1,0.3,True,False
833,"SE_LINK_1HAND_ALICE_SYN_SWING","se_201909patch_late",4,1,20,50,1,0.3,True,False
834,"SE_LINK_1HAND_ALICE_SYN_SWING_CHARGE","se_201909patch_late",5,1,20,50,1,0.3,True,False
835,"SE_LINK_1HAND_SKILL_ASSALT_01","se",1050,0.6,20,50,1,0.3,True,False
836,"SE_LINK_1HAND_SKILL_ASSALT_02","se",1052,0.6,20,50,1,0.3,True,False
837,"SE_LINK_1HAND_SKILL_ASSALT_03","se",401,0.6,20,50,1,0.3,True,False
838,"SE_LINK_1HAND_SKILL_GUN_ASSALT_SPIN","se_202010patch",34,0.7,20,50,1,0.3,True,False
840,"SE_BTL_NITORYU_SWING_01","se",406,1,20,50,1,0.3,True,False
841,"SE_BTL_NITORYU_SWING_02","se",407,1,20,50,1,0.3,True,False
842,"SE_BTL_NITORYU_SWING_03","se",408,1,20,50,1,0.3,True,False
843,"SE_BTL_NITORYU_SWING_04","se",409,1,20,50,1,0.3,True,False
844,"SE_BTL_NITORYU_SS_SWING_01","se",400,1,20,50,1,0.3,True,False
845,"SE_BTL_NITORYU_SS_SWING_02","se",401,1,20,50,1,0.3,True,False
846,"SE_BTL_NITORYU_SS_SWING_03","se",402,1,20,50,1,0.3,True,False
847,"SE_BTL_NITORYU_SS_SWING_04","se",403,1,20,50,1,0.3,True,False
848,"SE_BTL_NITORYU_SS_SWING_05","se",404,1,20,50,1,0.3,True,False
849,"SE_BTL_NITORYU_SS_SWING_06","se",405,1,20,50,1,0.3,True,False
850,"SE_BTL_NITORYU_SS_SWING_TE","se",584,1,20,50,1,0.3,True,False
851,"SE_BTL_NITORYU_SS_SWING_TR","se",589,1,20,50,1,0.3,True,False
852,"SE_BTL_NITORYU_SS_SWING_TR_CHARGE","se",590,1,20,50,1,0.3,True,False
853,"SE_BTL_NITORYU_SS_SWING_TE_02","se",585,1,20,50,1,0.3,True,False
854,"SE_BTL_NITORYU_SS_SWING_TE_02_PRE","se",586,1,20,50,1,0.3,True,False
855,"SE_BTL_NITORYU_SS_SWING_TE_03","se",587,1,20,50,1,0.3,True,False
856,"SE_BTL_NITORYU_SS_SWING_TE_03_SHT","se",588,1,20,50,1,0.3,True,False
857,"SE_BTL_NITORYU_SS_SWING_SS7","se",583,1,20,50,1,0.3,True,False
858,"SE_BTL_NITORYU_SS_SWING_CONNECT_01","se",577,1,20,50,1,0.3,True,False
859,"SE_BTL_NITORYU_SS_SWING_CONNECT_02","se",578,1,20,50,1,0.3,True,False
860,"SE_BTL_NITORYU_SS_SWING_CONNECT_03","se",579,1,20,50,1,0.3,True,False
861,"SE_BTL_NITORYU_SS_SWING_CONNECT_04","se",580,1,20,50,1,0.3,True,False
862,"SE_BTL_NITORYU_SS_SWING_CONNECT_05","se",581,1,20,50,1,0.3,True,False
863,"SE_BTL_NITORYU_SS_SWING_CONNECT_06","se",582,1,20,50,1,0.3,True,False
865,"SE_LINK_NIT_SKILL_01_GS","se",169,1,20,50,1,0.3,True,False
866,"SE_LINK_NIT_SKILL_02_ER","se",170,1,20,50,1,0.3,True,False
867,"SE_LINK_NIT_SKILL_04_DS","se",171,1,20,50,1,0.3,True,False
868,"SE_LINK_NIT_SKILL_05_TE_FINISH","se",172,1,20,50,1,0.3,True,False
869,"SE_LINK_NIT_SKILL_12_SS","se",173,1,20,50,1,0.3,True,False
870,"SE_LINK_NIT_SKILL_15_VS","se",174,1,20,50,1,0.3,True,False
871,"SE_LINK_NIT_SKILL_16_LF_01","se",175,1,20,50,1,0.3,True,False
872,"SE_LINK_NIT_SKILL_16_LF_02","se",176,1,20,50,1,0.3,True,False
873,"SE_LINK_NIT_SKILL_SWING_01","se",177,1,20,50,1,0.3,True,False
874,"SE_LINK_NIT_SKILL_SWING_02","se",178,1,20,50,1,0.3,True,False
875,"SE_LINK_NIT_SKILL_SWING_03","se",179,1,20,50,1,0.3,True,False
876,"SE_LINK_NIT_SKILL_AS","se",169,1,20,50,1,0.1,True,False
877,"SE_LINK_NIT_SKILL_THOUSANDRAIN_APPEAR","se_202003patch",8,1,20,50,1,0.3,True,False
878,"SE_LINK_NIT_SKILL_THOUSANDRAIN_SHOOT_01","se_202003patch",5,0.6,20,50,1,0.1,True,False
879,"SE_LINK_NIT_SKILL_THOUSANDRAIN_SHOOT_02","se_202003patch",6,1,20,50,1,0.1,True,False
880,"SE_LINK_NIT_SKILL_THOUSANDRAIN_SHOOT_03","se_202003patch",7,1,20,50,1,0.1,True,False
881,"SE_LINK_NIT_SKILL_THOUSANDRAIN_SHOOT_04","se_202003patch",10,1,20,50,1,0.1,True,False
883,"SE_BTL_RAPIER_SWING_01","se",406,1,20,50,1,0.3,True,False
884,"SE_BTL_RAPIER_SWING_02","se",407,1,20,50,1,0.3,True,False
885,"SE_BTL_RAPIER_SWING_03","se",408,1,20,50,1,0.3,True,False
886,"SE_BTL_RAPIER_SWING_04","se",409,1,20,50,1,0.3,True,False
887,"SE_BTL_RAPIER_SS_SWING_01","se",400,1,20,50,1,0.3,True,False
888,"SE_BTL_RAPIER_SS_SWING_02","se",401,1,20,50,1,0.3,True,False
889,"SE_BTL_RAPIER_SS_SWING_03","se",402,1,20,50,1,0.3,True,False
890,"SE_BTL_RAPIER_SS_SWING_04","se",403,1,20,50,1,0.3,True,False
891,"SE_BTL_RAPIER_SS_SWING_05","se",404,1,20,50,1,0.3,True,False
892,"SE_BTL_RAPIER_SS_SWING_06","se",405,1,20,50,1,0.3,True,False
893,"SE_BTL_RAPIER_SS_SWING_PT","se",558,1,20,50,1,0.3,True,False
894,"SE_BTL_RAPIER_SS_SWING_MR_01","se",556,1,20,50,1,0.3,True,False
895,"SE_BTL_RAPIER_SS_SWING_MR_02","se",557,1,20,50,1,0.3,True,False
896,"SE_BTL_RAPIER_SS_SWING_07","se",555,1,20,50,1,0.3,True,False
897,"SE_BTL_RAPIER_SS_ROUND","se",554,1,20,50,1,0.3,True,False
898,"SE_BTL_RAPIER_SS_BACKSTEP","se",553,1,20,50,1,0.3,True,False
900,"SE_LINK_RAP_SKILL_03_PT","se",1,1,20,50,1,0.3,True,False
901,"SE_LINK_RAP_SKILL_04_PR","se",13,1,20,50,1,0.3,True,False
902,"SE_LINK_RAP_SKILL_05_STAR_SPLASH","se",115,1,20,50,1,0.3,True,False
903,"SE_LINK_RAP_SKILL_07_SI","se",156,1,20,50,1,0.3,True,False
904,"SE_LINK_RAP_SKILL_13_SHOOTING_STAR","se",190,1,20,50,1,0.3,True,False
905,"SE_LINK_RAP_SKILL_15_FP_01","se",191,1,20,50,1,0.3,True,False
906,"SE_LINK_RAP_SKILL_15_FP_02","se",192,1,20,50,1,0.3,True,False
907,"SE_LINK_RAP_SKILL_SWING_01","se",193,1,20,50,1,0.1,True,False
908,"SE_LINK_RAP_SKILL_SWING_02","se",194,1,20,50,1,0.1,True,False
909,"SE_LINK_RAP_SKILL_SWING_03","se",195,1,20,50,1,0.1,True,False
910,"SE_LINK_RAP_SKILL_SWING_04","se",177,1,20,50,1,0.1,True,False
911,"SE_LINK_RAP_SKILL_SWING_05","se",178,1,20,50,1,0.1,True,False
912,"SE_LINK_RAP_SKILL_SWING_06","se",179,1,20,50,1,0.1,True,False
914,"SE_BTL_DAGGER_SWING_01","se",406,1,20,50,1,0.3,True,False
915,"SE_BTL_DAGGER_SWING_02","se",407,1,20,50,1,0.3,True,False
916,"SE_BTL_DAGGER_SS_SWING_01","se",400,1,20,50,1,0.3,True,False
917,"SE_BTL_DAGGER_SS_SWING_02","se",401,1,20,50,1,0.3,True,False
918,"SE_BTL_DAGGER_SS_SWING_03","se",402,1,20,50,1,0.3,True,False
919,"SE_BTL_DAGGER_SS_SWING_04","se",403,1,20,50,1,0.3,True,False
920,"SE_BTL_DAGGER_SS_SWING_05","se",404,1,20,50,1,0.3,True,False
921,"SE_BTL_DAGGER_SS_SWING_06","se",405,1,20,50,1,0.3,True,False
922,"SE_BTL_DAGGER_SS_SWING_QT","se",526,1,20,50,1,0.3,True,False
923,"SE_BTL_DAGGER_SS_DASH","se",524,1,20,50,1,0.3,True,False
924,"SE_BTL_DAGGER_SS_EFF_SPARK","se",525,1,20,50,1,0.3,True,False
926,"SE_LINK_DAG_SKILL_DASH_01","se",1044,1,20,50,1,0.3,True,False
927,"SE_LINK_DAG_SKILL_DASH_02","se",1045,1,20,50,1,0.3,True,False
928,"SE_LINK_DAG_SKILL_POISON","se",1046,0.4,20,50,1,0.3,True,False
929,"SE_LINK_DAG_SKILL_SHOOT_01","se",1047,1,20,50,1,0.3,True,False
930,"SE_LINK_DAG_SKILL_SPARK_01","se",1048,0.7,20,50,1,0.3,True,False
931,"SE_LINK_DAG_SKILL_SPARK_02","se",1049,0.7,20,50,1,0.3,True,False
932,"SE_LINK_DAG_SKILL_SWING_01","se",1050,1,20,50,1,0.3,True,False
933,"SE_LINK_DAG_SKILL_SWING_02","se",1051,1,20,50,1,0.3,True,False
934,"SE_LINK_DAG_SKILL_SWING_03","se",1052,1,20,50,1,0.3,True,False
935,"SE_LINK_DAG_SKILL_PARALYS_SLASH_01","se_202010patch",31,1,20,50,1,0.3,True,False
936,"SE_LINK_DAG_SKILL_PARALYS_SLASH_02","se_202010patch",32,1,20,50,1,0.3,True,False
938,"SE_BTL_2HAND_SWING_01","se",508,1,20,50,1,0.3,True,False
939,"SE_BTL_2HAND_SWING_02","se",509,1,20,50,1,0.3,True,False
940,"SE_BTL_2HAND_CHARGE_LOOP","se",503,1,20,50,1,0.3,True,False
941,"SE_BTL_2HAND_CHARGE_LEVEL_01","se",500,1,20,50,1,0.3,True,False
942,"SE_BTL_2HAND_CHARGE_LEVEL_02","se",501,1,20,50,1,0.3,True,False
943,"SE_BTL_2HAND_CHARGE_LEVEL_03","se",502,1,20,50,1,0.3,True,False
944,"SE_BTL_2HAND_SS_SWING_01","se",400,1,20,50,1,0.3,True,False
945,"SE_BTL_2HAND_SS_SWING_02","se",401,1,20,50,1,0.3,True,False
946,"SE_BTL_2HAND_SS_SWING_03","se",402,1,20,50,1,0.3,True,False
947,"SE_BTL_2HAND_SS_SWING_04","se",403,1,20,50,1,0.3,True,False
948,"SE_BTL_2HAND_SS_SWING_05","se",404,1,20,50,1,0.3,True,False
949,"SE_BTL_2HAND_SS_SWING_06","se",405,1,20,50,1,0.3,True,False
950,"SE_BTL_2HAND_SS_SWING_RB_01","se",506,1,20,50,1,0.3,True,False
951,"SE_BTL_2HAND_SS_SWING_RB_02","se",507,1,20,50,1,0.3,True,False
952,"SE_BTL_2HAND_SS_DASH","se",504,1,20,50,1,0.3,True,False
953,"SE_BTL_2HAND_SS_SHOCK","se",505,1,20,50,1,0.3,True,False
955,"SE_BTL_KATANA_SWING_01","se",167,1,20,50,1,0.3,True,False
956,"SE_BTL_KATANA_SWING_02","se",168,1,20,50,1,0.3,True,False
957,"SE_BTL_KATANA_SS_SWING_01","se",400,1,20,50,1,0.3,True,False
958,"SE_BTL_KATANA_SS_SWING_02","se",401,1,20,50,1,0.3,True,False
959,"SE_BTL_KATANA_SS_SWING_03","se",402,1,20,50,1,0.3,True,False
960,"SE_BTL_KATANA_SS_SWING_04","se",403,1,20,50,1,0.3,True,False
