// BossAttackId,Name,AttackCoef,FlipDamage,DownDamage,PoisonIncidence,SealedIncidence,QuestionIncidence,ReduceMaxHpIncidence,BurningIncidence,Quake,CanParry,KnockBack,KnockBackG,ForwardKnockBack,AttackType,PhysicsAttr,MagicAttr,SpellBlast,HitSe,WeakSe,ResistSe
951,"チェルノボグ_攻撃１０_格闘04（切り裂きの翼閃・肆）",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
952,"チェルノボグ_攻撃11バックダッシュ",1,20,1000,0,0,0,0,0,False,False,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
953,"チェルノボグ_攻撃12_左ステップ",1,20,1000,0,0,0,0,0,False,False,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
954,"チェルノボグ_攻撃13_右ステップ",1,20,1000,0,0,0,0,0,False,False,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
955,"チェルノボグ_攻撃１４_射撃01（呪詛の唄）2",1,20,1000,0,50,0,0,0,False,False,8,4,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
956,"チェルノボグ_攻撃15_格闘00（威勢の翼閃）",1,200,500,0,0,10,0,0,False,True,10,5,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
957,"チェルノボグ_攻撃１６_召喚",1,0,1000,0,0,0,0,0,False,False,0,0,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
958,"チェルノボグ_攻撃１7_格闘00（威勢の翼閃）3",1,200,500,0,0,10,0,0,False,True,10,5,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
959,"チェルノボグ_攻撃１8_格闘00（威勢の翼閃）4",1,200,500,0,0,10,0,0,False,True,10,5,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
960,"チェルノボグ_攻撃２２_マルチ吹き飛ばし",0,1000,0,0,0,0,0,0,False,False,15,15,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
961,"チェルノボグ_攻撃２３_デバフ攻撃1",0.5,1000,100,0,0,0,0,0,False,False,3,1,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
962,"チェルノボグ_攻撃２４_デバフ攻撃2",0.5,1000,100,0,0,0,0,0,False,False,3,1,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
963,"アバドーン_攻撃１_射撃00（滅びの唄）",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
964,"アバドーン_攻撃２_射撃01（呪詛の唄）",1,20,1000,0,40,0,0,0,False,False,8,4,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
965,"アバドーン_攻撃３_射撃02（終幕の唄）",1,20,1000,0,0,0,0,0,False,False,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
966,"アバドーン_攻撃４_射撃03（絶望の唄）",1,20,1000,0,0,0,0,0,False,False,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
967,"アバドーン_攻撃５_射撃04（嘆きの唄）",1,20,1000,0,0,0,0,0,False,False,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
968,"アバドーン_攻撃６_格闘00（威勢の翼閃）",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
969,"アバドーン_攻撃７_格闘01（切り裂きの翼閃・壱）",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
970,"アバドーン_攻撃８_格闘02（切り裂きの翼閃・弐）",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
971,"アバドーン_攻撃９_格闘03（切り裂きの翼閃・参）",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
972,"アバドーン_攻撃１０_格闘04（切り裂きの翼閃・肆）",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
973,"アバドーン_攻撃11バックダッシュ",1,20,1000,0,0,0,0,0,False,False,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
974,"アバドーン_攻撃12_左ステップ",1,20,1000,0,0,0,0,0,False,False,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
975,"アバドーン_攻撃13_右ステップ",1,20,1000,0,0,0,0,0,False,False,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
976,"アバドーン_攻撃14_射撃01（呪詛の唄）2",1,20,1000,0,40,0,0,0,False,False,8,4,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
977,"アバドーン_攻撃15_格闘00（威勢の翼閃）2",1,200,500,0,0,40,0,0,False,True,10,5,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
978,"アバドーン_攻撃16_召喚",1,0,1000,0,0,0,0,0,False,False,0,0,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
979,"アバドーン_攻撃17_格闘00（威勢の翼閃）3",1,200,500,0,0,40,0,0,False,True,10,5,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
980,"アバドーン_攻撃18_格闘00（威勢の翼閃）4",1,200,500,0,0,40,0,0,False,True,10,5,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
981,"アバドーン_攻撃19_突進始動1",1,200,1000,0,0,0,0,0,False,False,10,5,False,0,2,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
982,"アバドーン_攻撃20_突進1_1",1,200,1000,0,0,40,0,0,False,True,10,5,False,0,2,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
983,"アバドーン_攻撃21_突進1_2",1,200,1000,0,40,0,0,0,False,True,10,5,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
984,"アバドーン_攻撃２２_マルチ吹き飛ばし",0,1000,0,0,0,0,0,0,False,False,15,15,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
985,"アバドーン_攻撃２３_デバフ攻撃1",0.5,1000,100,0,50,0,0,0,False,False,3,1,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
986,"アバドーン_攻撃２４_デバフ攻撃2",0.5,1000,100,0,50,0,0,0,False,False,3,1,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
987,"ラタトスク攻撃1の1",0.8,20,1000,0,0,0,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
988,"ラタトスク攻撃1の2",0.8,20,1000,0,0,0,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
989,"ラタトスク攻撃2",1,20,1000,0,0,0,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
990,"ラタトスク攻撃3の1",1,20,1000,0,0,0,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
991,"ラタトスク攻撃3の2",1,20,1000,0,0,0,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
992,"ラタトスク攻撃4",1,20,1000,0,0,0,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
993,"ラタトスク攻撃5",1.5,200,500,0,0,0,0,0,True,True,4,2,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
994,"ラタトスク攻撃6aの1",1,200,20,0,0,0,0,0,False,True,4,2,False,1,0,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
995,"ラタトスク攻撃6aの2",1,20,1000,0,0,0,0,0,False,True,8,4,False,1,0,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
996,"ラタトスク攻撃6bの1",1.2,200,20,0,0,20,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
997,"ラタトスク攻撃6bの2",1.2,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
998,"ラタトスク攻撃7の1",1,200,20,0,0,0,0,0,False,True,4,2,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
999,"ラタトスク攻撃7の2",1,200,500,0,0,0,0,0,False,False,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1000,"ラタトスク攻撃8",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1001,"ラタトスク攻撃13_火球",1,20,1000,0,0,0,0,0,False,False,8,4,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1002,"ラタトスク攻撃14の1",0.8,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1003,"ラタトスク攻撃14の2",0.8,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1004,"ラタトスク攻撃15",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1005,"ラタトスク攻撃16の1",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1006,"ラタトスク攻撃16の2",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1007,"ラタトスク攻撃17",1,200,500,0,0,0,0,0,True,True,4,2,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1008,"ラタトスク攻撃18",1.5,20,1000,0,0,0,0,0,False,True,8,4,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1009,"ラタトスク攻撃19aの1",1,200,20,0,0,0,0,0,False,True,4,2,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1010,"ラタトスク攻撃19aの2",1,20,1000,0,0,0,0,0,False,True,8,4,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1011,"ラタトスク攻撃19bの1",1.2,200,20,0,0,20,0,0,False,True,4,2,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1012,"ラタトスク攻撃19bの2",1.2,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1013,"ラタトスク攻撃20の1",1,200,20,0,0,0,0,0,False,False,4,2,False,1,0,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1014,"ラタトスク攻撃20の2",1,200,500,0,0,0,0,0,True,True,4,2,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1015,"ラタトスク攻撃21",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1016,"ラタトスク攻撃24_火球",1,20,1000,0,0,0,0,0,False,False,8,4,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1017,"ラタトスク攻撃26_マルチ吹き飛ばし",0,1000,0,0,0,0,0,0,False,False,15,15,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1018,"ラタトスク攻撃27_バックジャンプファイア1",1,20,1000,0,0,0,0,0,False,False,8,4,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1019,"ラタトスク攻撃28_バックジャンプファイア2",1,20,1000,0,0,0,0,0,False,False,8,4,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1020,"リンドブルム攻撃1の1",0.8,20,1000,0,0,0,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1021,"リンドブルム攻撃1の2",0.8,20,1000,0,0,0,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1022,"リンドブルム攻撃2",1,20,1000,0,0,0,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1023,"リンドブルム攻撃3の1",1,20,1000,0,0,0,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1024,"リンドブルム攻撃3の2",1,20,1000,0,0,0,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1025,"リンドブルム攻撃4",1,20,1000,0,0,0,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1026,"リンドブルム攻撃5",1.5,200,500,0,0,0,0,0,True,True,4,2,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1027,"リンドブルム攻撃6aの1",1,200,20,0,20,0,0,0,False,True,4,2,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1028,"リンドブルム攻撃6aの2",1,20,1000,0,0,0,0,0,False,True,8,4,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1029,"リンドブルム攻撃6bの1",1.2,200,20,0,0,50,0,0,False,True,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1030,"リンドブルム攻撃6bの2",1.2,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1031,"リンドブルム攻撃7の1",1,200,20,0,0,0,0,0,False,True,4,2,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1032,"リンドブルム攻撃7の2",1,200,500,0,0,0,0,0,False,False,4,2,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1033,"リンドブルム攻撃8",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1034,"リンドブルム攻撃13_火球",1,20,1000,0,0,0,0,0,False,False,8,4,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1035,"リンドブルム攻撃14の1",0.8,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1036,"リンドブルム攻撃14の2",0.8,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1037,"リンドブルム攻撃15",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1038,"リンドブルム攻撃16の1",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1039,"リンドブルム攻撃16の2",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1040,"リンドブルム攻撃17",1,200,500,0,0,0,0,0,True,True,4,2,False,0,2,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1041,"リンドブルム攻撃18",1.5,20,1000,0,0,0,0,0,False,True,8,4,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1042,"リンドブルム攻撃19aの1",1,200,20,0,20,0,0,0,False,True,4,2,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1043,"リンドブルム攻撃19aの2",1,20,1000,0,0,0,0,0,False,True,8,4,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1044,"リンドブルム攻撃19bの1",1.2,200,20,0,0,50,0,0,False,True,4,2,False,0,2,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1045,"リンドブルム攻撃19bの2",1.2,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1046,"リンドブルム攻撃20の1",1,200,20,0,0,0,0,0,False,False,4,2,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1047,"リンドブルム攻撃20の2",1,200,500,0,0,0,0,0,True,True,4,2,False,0,2,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1048,"リンドブルム攻撃21",1,20,1000,0,0,0,0,0,False,True,8,4,False,0,2,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1049,"リンドブルム攻撃24_火球",1,20,1000,0,0,0,0,0,False,False,8,4,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1050,"リンドブルム攻撃26_マルチ吹き飛ばし",0,1000,0,0,0,0,0,0,False,False,15,15,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1051,"リンドブルム攻撃27_バックジャンプファイア1",1,20,1000,0,0,0,0,0,False,False,8,4,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1052,"リンドブルム攻撃28_バックジャンプファイア2",1,20,1000,0,0,0,0,0,False,False,8,4,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1053,"D・ザ・コボルドロード_攻撃１_斧による切り上げ",1,20,750,0,0,0,0,0,False,True,6,3,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1054,"D・ザ・コボルドロード_攻撃２_盾＞斧による連撃",1,20,750,0,0,0,0,0,False,True,6,3,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1055,"D・ザ・コボルドロード_攻撃３_斧３連撃",1,20,1000,0,0,0,0,0,False,True,6,3,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1056,"D・ザ・コボルドロード_攻撃４_大剣斬り上げ",1.5,500,1000,0,0,0,0,0,False,True,8,4,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1057,"D・ザ・コボルドロード_攻撃５_大剣斬り下ろし２連撃",1.5,500,1000,0,0,0,0,0,False,True,8,4,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1058,"D・ザ・コボルドロード_攻撃６_大剣振り下ろし",1.5,500,1000,0,0,0,0,0,False,True,8,4,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
1059,"D・ザ・コボルドロード_攻撃７_大剣水平斬り",1.5,500,1000,0,0,0,0,0,False,True,8,4,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
