// PropertyTableId,PropertyTableSubId,PropertyId,Value1Min,Value1Max,Value2Min,Value2Max,Rate
1592,20010,202500,10,30,0,0,10
1593,20010,202600,10,30,0,0,10
1594,20010,202700,20,40,0,0,10
1595,20010,203000,0,0,0,0,300
1596,20010,203100,0,0,0,0,300
1597,20010,203200,0,0,0,0,300
1598,20010,203300,0,0,0,0,300
1599,20010,203400,0,0,0,0,300
1600,20010,203500,0,0,0,0,300
1601,20010,203600,1,10,0,0,300
1602,20010,203700,1,10,0,0,300
1603,20010,203800,1,10,0,0,300
1604,20010,203900,1,10,0,0,300
1605,20010,204000,5,5,0,0,10
1606,20010,204100,0,0,0,0,10
1607,20010,204200,5,5,0,0,10
1608,20010,204300,20,50,0,0,10
1609,20010,204500,1,10,0,0,10
1610,20010,204600,1,10,0,0,10
1612,20011,1,0,0,0,0,2500
1613,20011,200200,11,40,0,0,475
1614,20011,200300,11,40,0,0,475
1615,20011,200400,11,40,0,0,475
1616,20011,200500,11,40,0,0,475
1617,20011,202400,10,30,0,0,10
1618,20011,202500,10,30,0,0,10
1619,20011,202600,10,30,0,0,10
1620,20011,202700,20,40,0,0,10
1621,20011,203000,0,0,0,0,300
1622,20011,203100,0,0,0,0,300
1623,20011,203200,0,0,0,0,300
1624,20011,203300,0,0,0,0,300
1625,20011,203400,0,0,0,0,300
1626,20011,203500,0,0,0,0,300
1627,20011,203600,1,10,0,0,300
1628,20011,203700,1,10,0,0,300
1629,20011,203800,1,10,0,0,300
1630,20011,203900,1,10,0,0,300
1631,20011,204000,5,5,0,0,10
1632,20011,204100,0,0,0,0,10
1633,20011,204200,5,5,0,0,10
1634,20011,204300,20,50,0,0,10
1635,20011,204500,1,10,0,0,10
1636,20011,204600,1,10,0,0,10
1638,20012,1,0,0,0,0,2500
1639,20012,200200,31,60,0,0,475
1640,20012,200300,31,60,0,0,475
1641,20012,200400,31,60,0,0,475
1642,20012,200500,31,60,0,0,475
1643,20012,202400,10,30,0,0,10
1644,20012,202500,10,30,0,0,10
1645,20012,202600,10,30,0,0,10
1646,20012,202700,20,40,0,0,10
1647,20012,203000,0,0,0,0,300
1648,20012,203100,0,0,0,0,300
1649,20012,203200,0,0,0,0,300
1650,20012,203300,0,0,0,0,300
1651,20012,203400,0,0,0,0,300
1652,20012,203500,0,0,0,0,300
1653,20012,203600,1,10,0,0,300
1654,20012,203700,1,10,0,0,300
1655,20012,203800,1,10,0,0,300
1656,20012,203900,1,10,0,0,300
1657,20012,204000,5,5,0,0,10
1658,20012,204100,0,0,0,0,10
1659,20012,204200,5,5,0,0,10
1660,20012,204300,20,50,0,0,10
1661,20012,204500,1,10,0,0,10
1662,20012,204600,1,10,0,0,10
1664,20013,1,0,0,0,0,2500
1665,20013,200200,51,80,0,0,475
1666,20013,200300,51,80,0,0,475
1667,20013,200400,51,80,0,0,475
1668,20013,200500,51,80,0,0,475
1669,20013,202400,10,30,0,0,10
1670,20013,202500,10,30,0,0,10
1671,20013,202600,10,30,0,0,10
1672,20013,202700,20,40,0,0,10
1673,20013,203000,0,0,0,0,300
1674,20013,203100,0,0,0,0,300
1675,20013,203200,0,0,0,0,300
1676,20013,203300,0,0,0,0,300
1677,20013,203400,0,0,0,0,300
1678,20013,203500,0,0,0,0,300
1679,20013,203600,1,10,0,0,300
1680,20013,203700,1,10,0,0,300
1681,20013,203800,1,10,0,0,300
1682,20013,203900,1,10,0,0,300
1683,20013,204000,5,5,0,0,10
1684,20013,204100,0,0,0,0,10
1685,20013,204200,5,5,0,0,10
1686,20013,204300,20,50,0,0,10
1687,20013,204500,1,10,0,0,10
1688,20013,204600,1,10,0,0,10
1690,20014,1,0,0,0,0,2500
1691,20014,200200,1,20,0,0,475
1692,20014,200300,1,20,0,0,475
1693,20014,200400,1,20,0,0,475
1694,20014,200500,1,20,0,0,475
1695,20014,202400,71,100,0,0,10
1696,20014,202500,71,100,0,0,10
1697,20014,202600,71,100,0,0,10
1698,20014,202700,71,100,0,0,10
1699,20014,203000,0,0,0,0,300
1700,20014,203100,0,0,0,0,300
1701,20014,203200,0,0,0,0,300
1702,20014,203300,0,0,0,0,300
1703,20014,203400,0,0,0,0,300
1704,20014,203500,0,0,0,0,300
1705,20014,203600,1,10,0,0,300
1706,20014,203700,1,10,0,0,300
1707,20014,203800,1,10,0,0,300
1708,20014,203900,1,10,0,0,300
1709,20014,204000,5,5,0,0,10
1710,20014,204100,0,0,0,0,10
1711,20014,204200,5,5,0,0,10
1712,20014,204300,20,50,0,0,10
1713,20014,204500,1,10,0,0,10
1714,20014,204600,1,10,0,0,10
1716,20020,1,0,0,0,0,2500
1717,20020,200200,1,20,0,0,500
1718,20020,200300,1,20,0,0,400
1719,20020,200400,1,20,0,0,400
1720,20020,200500,1,20,0,0,400
1721,20020,202400,10,30,0,0,10
1722,20020,202500,10,30,0,0,10
1723,20020,202600,10,30,0,0,10
1724,20020,202700,20,40,0,0,10
1725,20020,203000,0,0,0,0,200
1726,20020,203100,0,0,0,0,200
1727,20020,203200,0,0,0,0,200
1728,20020,203300,0,0,0,0,200
1729,20020,203400,0,0,0,0,200
1730,20020,203500,0,0,0,0,200
1731,20020,203600,1,10,0,0,500
1732,20020,203700,1,10,0,0,500
1733,20020,203800,1,10,0,0,500
1734,20020,203900,1,10,0,0,500
1735,20020,204000,5,5,0,0,10
1736,20020,204100,0,0,0,0,10
1737,20020,204200,5,5,0,0,10
1738,20020,204300,20,50,0,0,10
1739,20020,204500,1,10,0,0,10
1740,20020,204600,1,10,0,0,10
1742,20021,1,0,0,0,0,2500
1743,20021,200200,11,40,0,0,500
1744,20021,200300,11,40,0,0,400
1745,20021,200400,11,40,0,0,400
1746,20021,200500,11,40,0,0,400
1747,20021,202400,10,30,0,0,10
1748,20021,202500,10,30,0,0,10
1749,20021,202600,10,30,0,0,10
1750,20021,202700,20,40,0,0,10
1751,20021,203000,0,0,0,0,200
1752,20021,203100,0,0,0,0,200
1753,20021,203200,0,0,0,0,200
1754,20021,203300,0,0,0,0,200
1755,20021,203400,0,0,0,0,200
1756,20021,203500,0,0,0,0,200
1757,20021,203600,1,10,0,0,500
1758,20021,203700,1,10,0,0,500
1759,20021,203800,1,10,0,0,500
1760,20021,203900,1,10,0,0,500
1761,20021,204000,5,5,0,0,10
1762,20021,204100,0,0,0,0,10
1763,20021,204200,5,5,0,0,10
1764,20021,204300,20,50,0,0,10
1765,20021,204500,1,10,0,0,10
1766,20021,204600,1,10,0,0,10
1768,20022,1,0,0,0,0,2500
1769,20022,200200,31,60,0,0,500
1770,20022,200300,31,60,0,0,400
1771,20022,200400,31,60,0,0,400
1772,20022,200500,31,60,0,0,400
1773,20022,202400,10,30,0,0,10
1774,20022,202500,10,30,0,0,10
1775,20022,202600,10,30,0,0,10
1776,20022,202700,20,40,0,0,10
1777,20022,203000,0,0,0,0,200
1778,20022,203100,0,0,0,0,200
1779,20022,203200,0,0,0,0,200
1780,20022,203300,0,0,0,0,200
1781,20022,203400,0,0,0,0,200
1782,20022,203500,0,0,0,0,200
1783,20022,203600,1,10,0,0,500
1784,20022,203700,1,10,0,0,500
1785,20022,203800,1,10,0,0,500
1786,20022,203900,1,10,0,0,500
1787,20022,204000,5,5,0,0,10
1788,20022,204100,0,0,0,0,10
1789,20022,204200,5,5,0,0,10
1790,20022,204300,20,50,0,0,10
1791,20022,204500,1,10,0,0,10
1792,20022,204600,1,10,0,0,10
1794,20023,1,0,0,0,0,2500
1795,20023,200200,51,80,0,0,500
1796,20023,200300,51,80,0,0,400
1797,20023,200400,51,80,0,0,400
1798,20023,200500,51,80,0,0,400
1799,20023,202400,10,30,0,0,10
1800,20023,202500,10,30,0,0,10
1801,20023,202600,10,30,0,0,10
1802,20023,202700,20,40,0,0,10
1803,20023,203000,0,0,0,0,200
1804,20023,203100,0,0,0,0,200
1805,20023,203200,0,0,0,0,200
1806,20023,203300,0,0,0,0,200
1807,20023,203400,0,0,0,0,200
1808,20023,203500,0,0,0,0,200
1809,20023,203600,1,10,0,0,500
1810,20023,203700,1,10,0,0,500
1811,20023,203800,1,10,0,0,500
1812,20023,203900,1,10,0,0,500
1813,20023,204000,5,5,0,0,10
1814,20023,204100,0,0,0,0,10
1815,20023,204200,5,5,0,0,10
1816,20023,204300,20,50,0,0,10
1817,20023,204500,1,10,0,0,10
1818,20023,204600,1,10,0,0,10
1820,20024,1,0,0,0,0,2500
1821,20024,200200,71,100,0,0,500
1822,20024,200300,71,100,0,0,400
1823,20024,200400,71,100,0,0,400
1824,20024,200500,71,100,0,0,400
1825,20024,202400,10,30,0,0,10
1826,20024,202500,10,30,0,0,10
1827,20024,202600,10,30,0,0,10
1828,20024,202700,20,40,0,0,10
1829,20024,203000,0,0,0,0,200
1830,20024,203100,0,0,0,0,200
1831,20024,203200,0,0,0,0,200
1832,20024,203300,0,0,0,0,200
1833,20024,203400,0,0,0,0,200
1834,20024,203500,0,0,0,0,200
1835,20024,203600,1,10,0,0,500
1836,20024,203700,1,10,0,0,500
1837,20024,203800,1,10,0,0,500
1838,20024,203900,1,10,0,0,500
1839,20024,204000,5,5,0,0,10
1840,20024,204100,0,0,0,0,10
1841,20024,204200,5,5,0,0,10
1842,20024,204300,20,50,0,0,10
1843,20024,204500,1,10,0,0,10
1844,20024,204600,1,10,0,0,10
1846,20030,1,0,0,0,0,2500
1847,20030,200200,1,20,0,0,425
1848,20030,200300,1,20,0,0,425
1849,20030,200400,1,20,0,0,425
1850,20030,200500,1,20,0,0,425
1851,20030,202400,10,30,0,0,10
1852,20030,202500,10,30,0,0,10
1853,20030,202600,10,30,0,0,10
1854,20030,202700,20,40,0,0,10
1855,20030,203000,0,0,0,0,300
1856,20030,203100,0,0,0,0,300
1857,20030,203200,0,0,0,0,300
1858,20030,203300,0,0,0,0,300
1859,20030,203400,0,0,0,0,300
1860,20030,203500,0,0,0,0,300
1861,20030,203600,1,10,0,0,300
1862,20030,203700,1,10,0,0,300
1863,20030,203800,1,10,0,0,500
1864,20030,203900,1,10,0,0,300
1865,20030,204000,5,5,0,0,10
1866,20030,204100,0,0,0,0,10
1867,20030,204200,5,5,0,0,10
1868,20030,204300,20,50,0,0,10
1869,20030,204500,1,10,0,0,10
1870,20030,204600,1,10,0,0,10
1872,20031,1,0,0,0,0,2500
1873,20031,200200,11,40,0,0,425
1874,20031,200300,11,40,0,0,425
1875,20031,200400,11,40,0,0,425
1876,20031,200500,11,40,0,0,425
1877,20031,202400,10,30,0,0,10
1878,20031,202500,10,30,0,0,10
1879,20031,202600,10,30,0,0,10
1880,20031,202700,20,40,0,0,10
1881,20031,203000,0,0,0,0,300
1882,20031,203100,0,0,0,0,300
1883,20031,203200,0,0,0,0,300
1884,20031,203300,0,0,0,0,300
1885,20031,203400,0,0,0,0,300
1886,20031,203500,0,0,0,0,300
1887,20031,203600,1,10,0,0,300
1888,20031,203700,1,10,0,0,300
1889,20031,203800,1,10,0,0,500
1890,20031,203900,1,10,0,0,300
1891,20031,204000,5,5,0,0,10
1892,20031,204100,0,0,0,0,10
1893,20031,204200,5,5,0,0,10
1894,20031,204300,20,50,0,0,10
1895,20031,204500,1,10,0,0,10
1896,20031,204600,1,10,0,0,10
1898,20032,1,0,0,0,0,2500
1899,20032,200200,31,60,0,0,425
1900,20032,200300,31,60,0,0,425
1901,20032,200400,31,60,0,0,425
1902,20032,200500,31,60,0,0,425
1903,20032,202400,10,30,0,0,10
1904,20032,202500,10,30,0,0,10
1905,20032,202600,10,30,0,0,10
1906,20032,202700,20,40,0,0,10
1907,20032,203000,0,0,0,0,300
1908,20032,203100,0,0,0,0,300
1909,20032,203200,0,0,0,0,300
1910,20032,203300,0,0,0,0,300
1911,20032,203400,0,0,0,0,300
1912,20032,203500,0,0,0,0,300
1913,20032,203600,1,10,0,0,300
1914,20032,203700,1,10,0,0,300
1915,20032,203800,1,10,0,0,500
1916,20032,203900,1,10,0,0,300
1917,20032,204000,5,5,0,0,10
1918,20032,204100,0,0,0,0,10
1919,20032,204200,5,5,0,0,10
1920,20032,204300,20,50,0,0,10
1921,20032,204500,1,10,0,0,10
1922,20032,204600,1,10,0,0,10
1924,20033,1,0,0,0,0,2500
1925,20033,200200,51,80,0,0,425
1926,20033,200300,51,80,0,0,425
1927,20033,200400,51,80,0,0,425
1928,20033,200500,51,80,0,0,425
1929,20033,202400,10,30,0,0,10
1930,20033,202500,10,30,0,0,10
1931,20033,202600,10,30,0,0,10
1932,20033,202700,20,40,0,0,10
1933,20033,203000,0,0,0,0,300
1934,20033,203100,0,0,0,0,300
1935,20033,203200,0,0,0,0,300
1936,20033,203300,0,0,0,0,300
1937,20033,203400,0,0,0,0,300
1938,20033,203500,0,0,0,0,300
1939,20033,203600,1,10,0,0,300
1940,20033,203700,1,10,0,0,300
1941,20033,203800,1,10,0,0,500
1942,20033,203900,1,10,0,0,300
1943,20033,204000,5,5,0,0,10
1944,20033,204100,0,0,0,0,10
1945,20033,204200,5,5,0,0,10
1946,20033,204300,20,50,0,0,10
1947,20033,204500,1,10,0,0,10
1948,20033,204600,1,10,0,0,10
1950,20034,1,0,0,0,0,2500
1951,20034,200200,71,100,0,0,425
1952,20034,200300,71,100,0,0,425
1953,20034,200400,71,100,0,0,425
1954,20034,200500,71,100,0,0,425
1955,20034,202400,10,30,0,0,10
1956,20034,202500,10,30,0,0,10
1957,20034,202600,10,30,0,0,10
1958,20034,202700,20,40,0,0,10
1959,20034,203000,0,0,0,0,300
1960,20034,203100,0,0,0,0,300
1961,20034,203200,0,0,0,0,300
1962,20034,203300,0,0,0,0,300
1963,20034,203400,0,0,0,0,300
1964,20034,203500,0,0,0,0,300
1965,20034,203600,1,10,0,0,300
1966,20034,203700,1,10,0,0,300
1967,20034,203800,1,10,0,0,500
1968,20034,203900,1,10,0,0,300
1969,20034,204000,5,5,0,0,10
1970,20034,204100,0,0,0,0,10
1971,20034,204200,5,5,0,0,10
1972,20034,204300,20,50,0,0,10
1973,20034,204500,1,10,0,0,10
1974,20034,204600,1,10,0,0,10
1976,20040,200400,10,20,0,0,10000
1978,20041,200400,30,40,0,0,10000
1980,20042,200400,50,60,0,0,10000
1982,20043,200400,70,80,0,0,10000
1984,20044,200400,90,100,0,0,10000
1986,20050,203600,1,10,0,0,4000
1987,20050,203700,1,10,0,0,2000
1988,20050,203800,1,10,0,0,2000
1989,20050,203900,1,10,0,0,2000
1991,20060,1,0,0,0,0,2500
1992,20060,200200,1,20,0,0,475
1993,20060,200300,1,20,0,0,475
1994,20060,200400,1,20,0,0,475
1995,20060,200500,1,20,0,0,475
1996,20060,202400,10,30,0,0,10
1997,20060,202500,10,30,0,0,10
1998,20060,202600,10,30,0,0,10
1999,20060,202700,20,40,0,0,10
2000,20060,203000,0,0,0,0,40
2001,20060,203100,0,0,0,0,40
2002,20060,203200,0,0,0,0,1600
2003,20060,203300,0,0,0,0,40
2004,20060,203400,0,0,0,0,40
2005,20060,203500,0,0,0,0,40
2006,20060,203600,1,10,0,0,300
2007,20060,203700,1,10,0,0,300
2008,20060,203800,1,10,0,0,300
2009,20060,203900,1,10,0,0,300
2010,20060,204000,5,5,0,0,10
2011,20060,204100,0,0,0,0,10
2012,20060,204200,5,5,0,0,10
2013,20060,204300,20,50,0,0,10
2014,20060,204500,1,10,0,0,10
2015,20060,204600,1,10,0,0,10
2017,20061,1,0,0,0,0,2500
2018,20061,200200,11,40,0,0,475
2019,20061,200300,11,40,0,0,475
2020,20061,200400,11,40,0,0,475
2021,20061,200500,11,40,0,0,475
2022,20061,202400,10,30,0,0,10
2023,20061,202500,10,30,0,0,10
2024,20061,202600,10,30,0,0,10
2025,20061,202700,20,40,0,0,10
2026,20061,203000,0,0,0,0,40
2027,20061,203100,0,0,0,0,40
2028,20061,203200,0,0,0,0,1600
2029,20061,203300,0,0,0,0,40
2030,20061,203400,0,0,0,0,40
2031,20061,203500,0,0,0,0,40
2032,20061,203600,1,10,0,0,300
2033,20061,203700,1,10,0,0,300
2034,20061,203800,1,10,0,0,300
2035,20061,203900,1,10,0,0,300
2036,20061,204000,5,5,0,0,10
2037,20061,204100,0,0,0,0,10
2038,20061,204200,5,5,0,0,10
2039,20061,204300,20,50,0,0,10
2040,20061,204500,1,10,0,0,10
2041,20061,204600,1,10,0,0,10
2043,20062,1,0,0,0,0,2500
2044,20062,200200,31,60,0,0,475
2045,20062,200300,31,60,0,0,475
2046,20062,200400,31,60,0,0,475
2047,20062,200500,31,60,0,0,475
2048,20062,202400,10,30,0,0,10
2049,20062,202500,10,30,0,0,10
2050,20062,202600,10,30,0,0,10
2051,20062,202700,20,40,0,0,10
2052,20062,203000,0,0,0,0,40
2053,20062,203100,0,0,0,0,40
2054,20062,203200,0,0,0,0,1600
2055,20062,203300,0,0,0,0,40
2056,20062,203400,0,0,0,0,40
2057,20062,203500,0,0,0,0,40
2058,20062,203600,1,10,0,0,300
2059,20062,203700,1,10,0,0,300
2060,20062,203800,1,10,0,0,300
2061,20062,203900,1,10,0,0,300
2062,20062,204000,5,5,0,0,10
2063,20062,204100,0,0,0,0,10
2064,20062,204200,5,5,0,0,10
2065,20062,204300,20,50,0,0,10
2066,20062,204500,1,10,0,0,10
2067,20062,204600,1,10,0,0,10
2069,20063,1,0,0,0,0,2500
2070,20063,200200,51,80,0,0,475
2071,20063,200300,51,80,0,0,475
2072,20063,200400,51,80,0,0,475
2073,20063,200500,51,80,0,0,475
2074,20063,202400,10,30,0,0,10
2075,20063,202500,10,30,0,0,10
2076,20063,202600,10,30,0,0,10
2077,20063,202700,20,40,0,0,10
2078,20063,203000,0,0,0,0,40
2079,20063,203100,0,0,0,0,40
2080,20063,203200,0,0,0,0,1600
2081,20063,203300,0,0,0,0,40
2082,20063,203400,0,0,0,0,40
2083,20063,203500,0,0,0,0,40
2084,20063,203600,1,10,0,0,300
2085,20063,203700,1,10,0,0,300
2086,20063,203800,1,10,0,0,300
2087,20063,203900,1,10,0,0,300
2088,20063,204000,5,5,0,0,10
2089,20063,204100,0,0,0,0,10
2090,20063,204200,5,5,0,0,10
2091,20063,204300,20,50,0,0,10
2092,20063,204500,1,10,0,0,10
2093,20063,204600,1,10,0,0,10
2095,20064,1,0,0,0,0,2500
2096,20064,200200,71,100,0,0,475
2097,20064,200300,71,100,0,0,475
2098,20064,200400,71,100,0,0,475
2099,20064,200500,71,100,0,0,475
2100,20064,202400,10,30,0,0,10
2101,20064,202500,10,30,0,0,10
2102,20064,202600,10,30,0,0,10
2103,20064,202700,20,40,0,0,10
2104,20064,203000,0,0,0,0,40
2105,20064,203100,0,0,0,0,40
2106,20064,203200,0,0,0,0,1600
2107,20064,203300,0,0,0,0,40
2108,20064,203400,0,0,0,0,40
2109,20064,203500,0,0,0,0,40
2110,20064,203600,1,10,0,0,300
2111,20064,203700,1,10,0,0,300
2112,20064,203800,1,10,0,0,300
2113,20064,203900,1,10,0,0,300
2114,20064,204000,5,5,0,0,10
2115,20064,204100,0,0,0,0,10
2116,20064,204200,5,5,0,0,10
2117,20064,204300,20,50,0,0,10
2118,20064,204500,1,10,0,0,10
2119,20064,204600,1,10,0,0,10
2121,20070,1,0,0,0,0,2500
2122,20070,200200,1,20,0,0,475
2123,20070,200300,1,20,0,0,475
2124,20070,200400,1,20,0,0,475
2125,20070,200500,1,20,0,0,475
2126,20070,202400,10,30,0,0,10
2127,20070,202500,10,30,0,0,10
2128,20070,202600,10,30,0,0,10
2129,20070,202700,20,40,0,0,10
2130,20070,203000,0,0,0,0,40
2131,20070,203100,0,0,0,0,40
2132,20070,203200,0,0,0,0,40
2133,20070,203300,0,0,0,0,40
2134,20070,203400,0,0,0,0,1600
2135,20070,203500,0,0,0,0,40
2136,20070,203600,1,10,0,0,300
2137,20070,203700,1,10,0,0,300
2138,20070,203800,1,10,0,0,300
2139,20070,203900,1,10,0,0,300
2140,20070,204000,5,5,0,0,10
2141,20070,204100,0,0,0,0,10
2142,20070,204200,5,5,0,0,10
2143,20070,204300,20,50,0,0,10
2144,20070,204500,1,10,0,0,10
2145,20070,204600,1,10,0,0,10
2147,20071,1,0,0,0,0,2500
2148,20071,200200,11,40,0,0,475
2149,20071,200300,11,40,0,0,475
2150,20071,200400,11,40,0,0,475
2151,20071,200500,11,40,0,0,475
2152,20071,202400,10,30,0,0,10
2153,20071,202500,10,30,0,0,10
2154,20071,202600,10,30,0,0,10
2155,20071,202700,20,40,0,0,10
2156,20071,203000,0,0,0,0,40
2157,20071,203100,0,0,0,0,40
2158,20071,203200,0,0,0,0,40
2159,20071,203300,0,0,0,0,40
2160,20071,203400,0,0,0,0,1600
2161,20071,203500,0,0,0,0,40
2162,20071,203600,1,10,0,0,300
2163,20071,203700,1,10,0,0,300
2164,20071,203800,1,10,0,0,300
2165,20071,203900,1,10,0,0,300
2166,20071,204000,5,5,0,0,10
2167,20071,204100,0,0,0,0,10
2168,20071,204200,5,5,0,0,10
2169,20071,204300,20,50,0,0,10
2170,20071,204500,1,10,0,0,10
2171,20071,204600,1,10,0,0,10
2173,20072,1,0,0,0,0,2500
2174,20072,200200,31,60,0,0,475
2175,20072,200300,31,60,0,0,475
2176,20072,200400,31,60,0,0,475
2177,20072,200500,31,60,0,0,475
2178,20072,202400,10,30,0,0,10
2179,20072,202500,10,30,0,0,10
2180,20072,202600,10,30,0,0,10
2181,20072,202700,20,40,0,0,10
2182,20072,203000,0,0,0,0,40
2183,20072,203100,0,0,0,0,40
2184,20072,203200,0,0,0,0,40
2185,20072,203300,0,0,0,0,40
2186,20072,203400,0,0,0,0,1600
2187,20072,203500,0,0,0,0,40
2188,20072,203600,1,10,0,0,300
2189,20072,203700,1,10,0,0,300
2190,20072,203800,1,10,0,0,300
2191,20072,203900,1,10,0,0,300
2192,20072,204000,5,5,0,0,10
2193,20072,204100,0,0,0,0,10
2194,20072,204200,5,5,0,0,10
2195,20072,204300,20,50,0,0,10
2196,20072,204500,1,10,0,0,10
2197,20072,204600,1,10,0,0,10
2199,20073,1,0,0,0,0,2500
2200,20073,200200,51,80,0,0,475
2201,20073,200300,51,80,0,0,475
2202,20073,200400,51,80,0,0,475
2203,20073,200500,51,80,0,0,475
2204,20073,202400,10,30,0,0,10
2205,20073,202500,10,30,0,0,10
2206,20073,202600,10,30,0,0,10
2207,20073,202700,20,40,0,0,10
2208,20073,203000,0,0,0,0,40
2209,20073,203100,0,0,0,0,40
2210,20073,203200,0,0,0,0,40
2211,20073,203300,0,0,0,0,40
2212,20073,203400,0,0,0,0,1600
2213,20073,203500,0,0,0,0,40
2214,20073,203600,1,10,0,0,300
2215,20073,203700,1,10,0,0,300
2216,20073,203800,1,10,0,0,300
2217,20073,203900,1,10,0,0,300
2218,20073,204000,5,5,0,0,10
2219,20073,204100,0,0,0,0,10
2220,20073,204200,5,5,0,0,10
2221,20073,204300,20,50,0,0,10
2222,20073,204500,1,10,0,0,10
2223,20073,204600,1,10,0,0,10
2225,20074,1,0,0,0,0,2500
2226,20074,200200,71,100,0,0,475
2227,20074,200300,71,100,0,0,475
2228,20074,200400,71,100,0,0,475
2229,20074,200500,71,100,0,0,475
2230,20074,202400,10,30,0,0,10
2231,20074,202500,10,30,0,0,10
2232,20074,202600,10,30,0,0,10
2233,20074,202700,20,40,0,0,10
2234,20074,203000,0,0,0,0,40
2235,20074,203100,0,0,0,0,40
2236,20074,203200,0,0,0,0,40
2237,20074,203300,0,0,0,0,40
2238,20074,203400,0,0,0,0,1600
2239,20074,203500,0,0,0,0,40
2240,20074,203600,1,10,0,0,300
2241,20074,203700,1,10,0,0,300
2242,20074,203800,1,10,0,0,300
2243,20074,203900,1,10,0,0,300
2244,20074,204000,5,5,0,0,10
2245,20074,204100,0,0,0,0,10
2246,20074,204200,5,5,0,0,10
2247,20074,204300,20,50,0,0,10
2248,20074,204500,1,10,0,0,10
2249,20074,204600,1,10,0,0,10
2251,30000,1,0,0,0,0,10000
2253,30001,1,0,0,0,0,5000
2254,30001,300200,1,50,0,0,1250
2255,30001,300300,1,50,0,0,1250
2256,30001,300400,1,50,0,0,1250
2257,30001,300500,1,50,0,0,1250
2259,30010,1,0,0,0,0,2500
2260,30010,300200,1,20,0,0,800
2261,30010,300300,1,20,0,0,800
2262,30010,300400,1,20,0,0,800
2263,30010,300500,1,20,0,0,800
2264,30010,300600,1,20,0,0,200
2265,30010,300700,1,20,0,0,200
2266,30010,300800,1,20,0,0,200
2267,30010,300900,20,50,0,0,200
2268,30010,301000,20,50,0,0,200
2269,30010,301100,20,50,0,0,200
2270,30010,301200,20,50,0,0,200
2271,30010,301300,20,50,0,0,200
2272,30010,301400,20,50,0,0,200
2274,30011,1,0,0,0,0,2500
2275,30011,300200,11,40,0,0,800
2276,30011,300300,11,40,0,0,800
2277,30011,300400,11,40,0,0,800
2278,30011,300500,11,40,0,0,800
2279,30011,300600,1,20,0,0,200
2280,30011,300700,1,20,0,0,200
2281,30011,300800,1,20,0,0,200
2282,30011,300900,20,50,0,0,200
2283,30011,301000,20,50,0,0,200
2284,30011,301100,20,50,0,0,200
2285,30011,301200,20,50,0,0,200
2286,30011,301300,20,50,0,0,200
2287,30011,301400,20,50,0,0,200
2289,30012,1,0,0,0,0,2500
2290,30012,300200,31,60,0,0,800
2291,30012,300300,31,60,0,0,800
2292,30012,300400,31,60,0,0,800
2293,30012,300500,31,60,0,0,800
2294,30012,300600,1,20,0,0,200
2295,30012,300700,1,20,0,0,200
2296,30012,300800,1,20,0,0,200
2297,30012,300900,20,50,0,0,200
2298,30012,301000,20,50,0,0,200
2299,30012,301100,20,50,0,0,200
2300,30012,301200,20,50,0,0,200
2301,30012,301300,20,50,0,0,200
2302,30012,301400,20,50,0,0,200
2304,30013,1,0,0,0,0,2500
2305,30013,300200,51,80,0,0,800
2306,30013,300300,51,80,0,0,800
2307,30013,300400,51,80,0,0,800
2308,30013,300500,51,80,0,0,800
2309,30013,300600,1,20,0,0,200
2310,30013,300700,1,20,0,0,200
2311,30013,300800,1,20,0,0,200
2312,30013,300900,20,50,0,0,200
2313,30013,301000,20,50,0,0,200
2314,30013,301100,20,50,0,0,200
2315,30013,301200,20,50,0,0,200
2316,30013,301300,20,50,0,0,200
2317,30013,301400,20,50,0,0,200
2319,30014,1,0,0,0,0,2500
2320,30014,300200,71,100,0,0,800
2321,30014,300300,71,100,0,0,800
2322,30014,300400,71,100,0,0,800
2323,30014,300500,71,100,0,0,800
2324,30014,300600,1,20,0,0,200
2325,30014,300700,1,20,0,0,200
2326,30014,300800,1,20,0,0,200
2327,30014,300900,20,50,0,0,200
2328,30014,301000,20,50,0,0,200
2329,30014,301100,20,50,0,0,200
2330,30014,301200,20,50,0,0,200
2331,30014,301300,20,50,0,0,200
2332,30014,301400,20,50,0,0,200
2334,30020,300600,33,33,0,0,3333
2335,30020,300700,33,33,0,0,3333
2336,30020,300800,33,33,0,0,3334
2338,30030,1,0,0,0,0,1000
2339,30030,300200,1,20,0,0,925
2340,30030,300300,1,20,0,0,925
2341,30030,300400,1,20,0,0,925
2342,30030,300500,1,20,0,0,925
2343,30030,300600,1,20,0,0,100
2344,30030,300700,1,20,0,0,100
2345,30030,300800,1,20,0,0,100
2346,30030,300900,20,50,0,0,400
2347,30030,301000,20,50,0,0,400
2348,30030,301100,20,50,0,0,400
2349,30030,301200,20,50,0,0,400
2350,30030,301300,20,50,0,0,400
2351,30030,301400,20,50,0,0,400
2352,30030,301500,0,0,0,0,400
2353,30030,301600,0,0,0,0,400
2354,30030,301700,0,0,0,0,400
2355,30030,301800,0,0,0,0,400
2356,30030,301900,5,25,0,0,300
2357,30030,302000,2,20,0,0,300
2358,30030,304200,5,5,0,0,100
2359,30030,305100,5,5,0,0,100
2360,30030,305300,5,5,0,0,100
2361,30030,305400,0,0,0,0,100
2363,30031,1,0,0,0,0,1000
